编号,推算时间,表面位移_mm,非初始零值标记,局部差分突变候选标记,局部差分突变评分,趋势识别用位移_mm,稳健趋势位移_mm,原始速度_mm_h,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段编号,阶段名称,分阶段模型拟合位移_mm,分阶段模型残差_mm
8090,2024-06-29 04:10:00,352.145,False,False,1.8635414797911969,352.145,351.98,2.255999999999858,0.6458333333333334,0.01280555555555552,2,加速形变阶段,371.88768707227314,-19.742687072273156
8091,2024-06-29 04:20:00,351.98,False,False,1.7964159831604893,351.98,352.061,-0.9899999999997817,0.6248333333333326,0.010368055555555125,2,加速形变阶段,372.00968895024994,-20.02968895024992
8092,2024-06-29 04:30:00,352.061,False,False,0.1348981518956676,352.061,352.145,0.4859999999997626,0.47683333333333167,-0.013444444444444694,2,加速形变阶段,372.1317263253642,-20.070726325364205
8093,2024-06-29 04:40:00,352.372,False,False,1.2692689746518704,352.372,352.363,1.8660000000002128,0.6346666666666702,0.011138888888889567,2,加速形变阶段,372.2537991976159,-19.881799197615862
8094,2024-06-29 04:50:00,352.363,False,False,0.6928859620083929,352.363,352.372,-0.05400000000008731,0.6149166666666682,0.007173611111111218,2,加速形变阶段,372.3759075670052,-20.012907567005186
8095,2024-06-29 05:00:00,352.605,False,False,0.821652379726446,352.605,352.605,1.4520000000001119,0.6264166666666663,0.010097222222221877,2,加速形变阶段,372.49805143353205,-19.893051433532037
8096,2024-06-29 05:10:00,352.787,False,False,0.4941813485271132,352.787,352.732,1.0919999999997572,0.6380833333333319,0.010208333333333134,2,加速形变阶段,372.6202307971963,-19.833230797196336
8097,2024-06-29 05:20:00,352.732,False,False,1.0618220867007335,352.732,352.787,-0.32999999999969987,0.7163333333333336,0.024687500000000043,2,加速形变阶段,372.74244565799825,-20.01044565799822
8098,2024-06-29 05:30:00,352.919,False,False,0.5493275257590606,352.919,352.919,1.1219999999997299,0.6260833333333314,0.007874999999999707,2,加速形变阶段,372.8646960159376,-19.945696015937642
8099,2024-06-29 05:40:00,352.945,False,False,0.5701880647122466,352.945,352.945,0.15600000000006276,0.6350000000000003,0.010625000000000199,2,加速形变阶段,372.98698187101456,-20.04198187101457
8100,2024-06-29 05:50:00,353.112,False,False,0.3615826751835494,353.112,353.112,1.00200000000018,0.6321666666666678,0.00984027777777799,2,加速形变阶段,373.10930322322906,-19.99730322322904
8101,2024-06-29 06:00:00,353.208,False,False,0.1268844002976149,353.208,353.208,0.5760000000000218,0.6202500000000034,0.006319444444445016,2,加速形变阶段,373.23166007258106,-20.023660072581038
8102,2024-06-29 06:10:00,353.433,False,False,0.7648864282722849,353.433,353.4,1.3499999999997954,0.6372499999999993,0.00957638888888863,2,加速形变阶段,373.3540524190705,-19.92105241907052
8103,2024-06-29 06:20:00,353.4,False,False,1.161236668377284,353.4,353.433,-0.19800000000009277,0.645999999999996,0.0054999999999994125,2,加速形变阶段,373.47648026269763,-20.076480262697658
8104,2024-06-29 06:30:00,353.504,False,False,0.07345938964574782,353.504,353.504,0.624000000000251,0.6420833333333368,0.00995833333333391,2,加速形变阶段,373.5989436034622,-20.094943603462184
8105,2024-06-29 06:40:00,353.668,False,False,0.18395202531205218,353.668,353.668,0.9839999999999236,0.6258333333333326,0.008499999999999924,2,加速形变阶段,373.7214424413643,-20.05344244136427
8106,2024-06-29 06:50:00,353.872,False,False,0.545724341758542,353.872,353.843,1.2240000000000464,0.6564999999999989,0.010979166666666393,2,加速形变阶段,373.84397677640396,-19.97197677640395
8107,2024-06-29 07:00:00,353.843,False,False,0.9994726708608838,353.843,353.872,-0.17399999999997817,0.6277500000000013,0.007673611111111238,2,加速形变阶段,373.9665466085811,-20.12354660858108
8108,2024-06-29 07:10:00,353.923,False,False,0.3311136455612059,353.923,353.923,0.4799999999999045,0.6431666666666681,0.00921527777777816,2,加速形变阶段,374.0891519378958,-20.16615193789579
8109,2024-06-29 07:20:00,354.277,False,False,1.3244545822451723,354.277,354.056,2.12399999999991,0.6624999999999991,0.010381944444444477,2,加速形变阶段,374.21179276434805,-19.93479276434806
8110,2024-06-29 07:30:00,354.056,False,False,2.1814611049753934,354.056,354.267,-1.3260000000000218,0.6419166666666646,0.010499999999999612,2,加速形变阶段,374.3344690879378,-20.27846908793782
8111,2024-06-29 07:40:00,354.267,False,False,0.44358401298925215,354.267,354.277,1.2660000000000764,0.6497499999999974,0.00991666666666625,2,加速形变阶段,374.45718090866507,-20.19018090866507
8112,2024-06-29 07:50:00,354.733,False,False,1.9809368251307853,354.733,354.46,2.796000000000049,0.6757499999999984,0.01270833333333323,2,加速形变阶段,374.5799282265299,-19.846928226529883
8113,2024-06-29 08:00:00,354.46,False,False,2.509591744720801,354.46,354.711,-1.6380000000001473,0.6414999999999983,0.008305555555555344,2,加速形变阶段,374.7027110415322,-20.24271104153223
8114,2024-06-29 08:10:00,354.711,False,False,0.6744907594769345,354.711,354.733,1.5060000000001992,0.6590000000000013,0.010097222222222276,2,加速形变阶段,374.8255293536721,-20.114529353672083
8115,2024-06-29 08:20:00,354.81,False,False,0.24472673573927758,354.81,354.766,0.5939999999999372,0.6497500000000022,0.008215277777778121,2,加速形变阶段,374.94838316294954,-20.138383162949538
8116,2024-06-29 08:30:00,354.766,False,False,1.0863479488916095,354.766,354.81,-0.2639999999998963,0.6469166666666695,0.008708333333333864,2,加速形变阶段,375.0712724693645,-20.305272469364468
8117,2024-06-29 08:40:00,355.015,False,False,0.6625528699279405,355.015,355.015,1.4939999999998008,0.6730833333333331,0.012423611111111019,2,加速形变阶段,375.1941972729169,-20.179197272916895
8118,2024-06-29 08:50:00,355.263,False,False,0.6565839251539525,355.263,355.263,1.4879999999999427,0.6699166666666656,0.010263888888888953,2,加速形变阶段,375.3171575736069,-20.054157573606915
8119,2024-06-29 09:00:00,357.821,False,True,14.444846353385458,357.821,355.263,15.348000000000297,0.8768333333333374,0.027305555555556065,2,加速形变阶段,375.44015337143446,-17.619153371434436
8120,2024-06-29 09:10:00,355.589,False,True,11.939493145365658,355.589,355.465,-13.392000000000166,0.6660000000000016,0.008923611111111285,2,加速形变阶段,375.5631846663995,-19.97418466639948
8121,2024-06-29 09:20:00,355.563,False,False,0.9908448325049274,355.563,355.537,-0.15600000000006276,0.6603333333333316,0.008513888888888488,2,加速形变阶段,375.68625145850206,-20.123251458502068
8122,2024-06-29 09:30:00,355.537,False,False,0.9908448325049274,355.537,355.563,-0.15600000000006276,0.6488333333333335,0.006895833333333694,2,加速形变阶段,375.8093537477422,-20.272353747742216
8123,2024-06-29 09:40:00,355.85,False,False,1.0266585011498555,355.85,355.589,1.8780000000002701,0.6688333333333342,0.009999999999999981,2,加速形变阶段,375.9324915341198,-20.082491534119754
8124,2024-06-29 09:50:00,356.104,False,False,0.6744907594762559,356.104,355.85,1.5239999999997735,0.6835833333333312,0.009069444444444325,2,加速形变阶段,376.0556648176349,-19.951664817634935
8125,2024-06-29 10:00:00,356.242,False,False,0.08953417161190139,356.242,356.104,0.8280000000002019,0.5793333333333331,-0.007229166666666648,2,加速形变阶段,376.1788735982876,-19.936873598287605
8126,2024-06-29 10:10:00,356.311,False,False,0.510425439604582,356.311,356.199,0.4139999999997599,0.6796666666666672,0.009222222222222446,2,加速形变阶段,376.3021178760779,-19.991117876077908
8127,2024-06-29 10:20:00,356.199,False,False,1.5101430278553594,356.199,356.242,-0.6719999999997981,0.9179166666666655,0.05072222222222204,2,加速形变阶段,376.4253976510056,-20.226397651005584
8128,2024-06-29 10:30:00,356.44,False,False,0.5252671401234262,356.44,356.311,1.4459999999999127,0.6852500000000011,0.010576388888889066,2,加速形变阶段,376.5487129230709,-20.108712923070925
8129,2024-06-29 10:40:00,356.606,False,False,0.07759628206358,356.606,356.44,0.9959999999999809,0.6978333333333305,0.012215277777777478,2,加速形变阶段,376.6720636922737,-20.0660636922737
8130,2024-06-29 10:50:00,356.746,False,False,0.08356522683791034,356.746,356.606,0.8399999999999181,0.7047499999999994,0.011562500000000142,2,加速形变阶段,376.7954499586141,-20.049449958614105
8131,2024-06-29 11:00:00,356.654,False,False,1.4683604144356655,356.654,356.654,-0.5519999999999072,0.6796666666666672,0.010006944444444665,2,加速形变阶段,376.9188717220919,-20.264871722091925
8132,2024-06-29 11:10:00,356.884,False,False,0.3825469979123294,356.884,356.746,1.3800000000001091,0.6891666666666699,0.011145833333333854,2,加速形变阶段,377.0423289827073,-20.158328982707303
8133,2024-06-29 11:20:00,357.213,False,False,0.8084649514273952,357.213,356.884,1.9740000000000464,0.7025000000000006,0.01053472222222219,2,加速形变阶段,377.1658217404603,-19.95282174046025
8134,2024-06-29 11:30:00,357.206,False,False,0.7437877553131615,357.206,357.206,-0.04200000000003001,0.6934166666666689,0.010777777777777922,2,加速形变阶段,377.28934999535073,-20.083349995350716
8135,2024-06-29 11:40:00,360.609,False,True,13.569413477917125,360.609,357.213,20.41799999999978,0.9526666666666633,0.03000694444444384,2,加速形变阶段,377.41291374737864,-16.803913747378658
8136,2024-06-29 11:50:00,357.407,False,True,13.887061281006673,357.407,357.407,-19.21199999999999,0.6868333333333302,0.008374999999999725,2,加速形变阶段,377.53651299654416,-20.12951299654418
8137,2024-06-29 12:00:00,357.707,False,False,0.5932268125517766,357.707,357.467,1.8000000000000682,0.7138333333333312,0.011402777777777354,2,加速形变阶段,377.66014774284724,-19.95314774284725
8138,2024-06-29 12:10:00,357.594,False,False,1.084873691447299,357.594,357.594,-0.6779999999999973,0.677916666666666,0.016458333333333366,2,加速形变阶段,377.7838179862878,-20.18981798628778
8139,2024-06-29 12:20:00,357.847,False,False,0.3534981691232382,357.847,357.707,1.5179999999999154,0.7034166666666645,0.010347222222221888,2,加速形变阶段,377.9075237268659,-20.060523726865938
8140,2024-06-29 12:30:00,357.879,False,False,0.5444684443966082,357.879,357.821,0.19200000000023465,0.6905833333333362,0.00811111111111155,2,加速形变阶段,378.0312649645816,-20.152264964581605
8141,2024-06-29 12:40:00,358.088,False,False,0.17471748588854485,358.088,357.847,1.254000000000019,0.6998333333333354,0.00886111111111119,2,加速形变阶段,378.1550416994347,-20.067041699434697
8142,2024-06-29 12:50:00,358.334,False,False,0.3250557876995055,358.334,357.879,1.4759999999998854,0.7149999999999986,0.010194444444444173,2,加速形变阶段,378.27885393142543,-19.944853931425428
8143,2024-06-29 13:00:00,358.281,False,False,0.841081850672612,358.281,358.088,-0.31799999999998363,0.6900833333333338,0.00772222222222238,2,加速形变阶段,378.40270166055365,-20.12170166055364
8144,2024-06-29 13:10:00,355.465,False,True,12.116454486501592,355.465,358.281,-16.896000000000186,0.46308333333332996,-0.011048611111111559,2,加速形变阶段,378.52658488681936,-23.06158488681939
8145,2024-06-29 13:20:00,358.588,False,True,12.063632921000506,358.588,358.334,18.738000000000284,0.7083333333333334,0.010041666666666458,2,加速形变阶段,378.65050361022264,-20.06250361022262
8146,2024-06-29 13:30:00,358.656,False,False,0.39819333993202705,358.656,358.588,0.4079999999999018,0.7135833333333323,0.01099999999999963,2,加速形变阶段,378.7744578307635,-20.118457830763475
8147,2024-06-29 13:40:00,358.797,False,False,0.14243904237366573,358.797,358.656,0.8460000000001173,0.7058333333333356,0.009354166666666922,2,加速形变阶段,378.8984475484418,-20.101447548441797
8148,2024-06-29 13:50:00,358.927,False,False,0.18852226196533492,358.927,358.797,0.7799999999999727,0.7070833333333345,0.008243055555555637,2,加速形变阶段,379.02247276325767,-20.095472763257646
8149,2024-06-29 14:00:00,354.984,False,True,17.214177209250504,354.984,358.927,-23.658000000000243,0.3719999999999999,-0.018749999999999923,2,加速形变阶段,379.1465334752111,-24.16253347521109
8150,2024-06-29 14:10:00,359.231,False,True,18.85340266728571,359.231,359.231,25.482000000000085,0.7169166666666674,0.01060416666666697,2,加速形变阶段,379.270629684302,-20.039629684301985
8151,2024-06-29 14:20:00,359.384,False,False,0.0654356706953945,359.384,359.355,0.91800000000012,0.7225833333333327,0.009368055555555485,2,加速形变阶段,379.39476139053045,-20.010761390530433
8152,2024-06-29 14:30:00,359.355,False,False,1.0268366786062366,359.355,359.384,-0.17399999999997817,0.7063333333333333,0.00845833333333306,2,加速形变阶段,379.5189285938965,-20.163928593896458
8153,2024-06-29 14:40:00,359.591,False,False,0.3070443009560389,359.591,359.591,1.41599999999994,0.714833333333336,0.007965277777778113,2,加速形变阶段,379.6431312943999,-20.052131294399885
8154,2024-06-29 14:50:00,359.745,False,False,0.10570377573869216,359.745,359.745,0.9239999999999782,0.7336666666666692,0.011250000000000426,2,加速形变阶段,379.767369492041,-20.02236949204098
8155,2024-06-29 15:00:00,359.979,False,False,0.31414638112597754,359.979,359.979,1.4039999999998827,0.7360833333333309,0.010826388888888677,2,加速形变阶段,379.8916431868196,-19.912643186819594
8156,2024-06-29 15:10:00,360.202,False,False,0.221750386677485,360.202,360.155,1.3380000000000791,0.7460833333333312,0.011166666666666297,2,加速形变阶段,380.0159523787356,-19.81395237873562
8157,2024-06-29 15:20:00,357.467,False,True,13.44361719230595,357.467,360.202,-16.410000000000082,0.5003333333333302,-0.01024305555555611,2,加速形变阶段,380.1402970677892,-22.673297067789235
8158,2024-06-29 15:30:00,360.155,False,True,12.649218496755532,360.155,360.332,16.12799999999993,0.7104166666666648,0.007444444444444466,2,加速形变阶段,380.26467725398044,-20.109677253980465
8159,2024-06-29 15:40:00,360.332,False,False,0.010067026261182072,360.332,360.564,1.0620000000001255,0.7223333333333338,0.007965277777777715,2,加速形变阶段,380.3890929373091,-20.057092937309108
8160,2024-06-29 15:50:00,360.564,False,False,0.26332858417952987,360.564,360.609,1.3920000000001664,0.7346666666666692,0.010111111111111229,2,加速形变阶段,380.5135441177753,-19.949544117775304
8161,2024-06-29 16:00:00,364.057,False,True,15.319255879617414,364.057,360.819,20.95799999999997,1.024000000000001,0.03557638888888882,2,加速形变阶段,380.63803079537905,-16.581030795379036
8162,2024-06-29 16:10:00,360.819,False,True,17.189447340397862,360.819,361.072,-19.427999999999997,0.7228333333333362,0.006416666666666904,2,加速形变阶段,380.7625529701203,-19.943552970120265
8163,2024-06-29 16:20:00,364.142,False,True,14.543129526247398,364.142,361.199,19.937999999999874,1.013499999999998,0.032388888888888794,2,加速形变阶段,380.88711064199913,-16.745110641999133
8164,2024-06-29 16:30:00,361.072,False,True,16.333750108225424,361.072,361.459,-18.41999999999996,0.7509166666666687,0.022840277777778084,2,加速形变阶段,381.0117038110155,-19.939703811015477
8165,2024-06-29 16:40:00,361.467,False,False,1.0973058624322223,361.467,361.467,2.369999999999891,0.7579166666666642,0.01027083333333284,2,加速形变阶段,381.1363324771693,-19.66933247716929
8166,2024-06-29 16:50:00,361.199,False,False,2.256754796745281,361.199,361.545,-1.6079999999998336,0.7363333333333344,0.010118055555555514,2,加速形变阶段,381.2609966404607,-20.061996640460677
8167,2024-06-29 17:00:00,361.545,False,False,0.8570596868537512,361.545,361.675,2.076000000000022,0.7449999999999998,0.009881944444444457,2,加速形变阶段,381.38569630088966,-19.840696300889647
8168,2024-06-29 17:10:00,361.459,False,False,1.3541699094099882,361.459,361.825,-0.5160000000000764,0.7226666666666688,0.007048611111111408,2,加速形变阶段,381.5104314584561,-20.05143145845608
8169,2024-06-29 17:20:00,361.675,False,False,0.21272400875819594,361.675,361.98,1.2960000000000491,0.7452499999999986,0.002409722222222086,2,加速形变阶段,381.63520211316006,-19.96020211316005
8170,2024-06-29 17:30:00,361.98,False,False,0.6744907594765952,361.98,362.178,1.830000000000041,0.7550833333333363,0.010750000000000407,2,加速形变阶段,381.7600082650016,-19.780008265001584
8171,2024-06-29 17:40:00,361.825,False,False,1.9354952228456355,361.825,362.196,-0.9300000000001774,0.7399999999999997,0.008749999999999944,2,加速形变阶段,381.8848499139806,-20.0598499139806
8172,2024-06-29 17:50:00,362.196,False,False,1.0169245296724279,362.196,362.431,2.2260000000002265,0.7570000000000002,0.010402777777777705,2,加速形变阶段,382.00972706009713,-19.813727060097108
8173,2024-06-29 18:00:00,362.178,False,False,0.8722737641353971,362.178,362.512,-0.10800000000017462,0.7474999999999975,0.010604166666666174,2,加速形变阶段,382.13463970335124,-19.956639703351243
8174,2024-06-29 18:10:00,362.431,False,False,0.40469445568595713,362.431,362.713,1.5179999999999154,0.7498333333333326,0.009381944444444438,2,加速形变阶段,382.2595878437429,-19.828587843742923
8175,2024-06-29 18:20:00,362.512,False,False,0.49808548392099655,362.512,362.888,0.4860000000001037,0.7593333333333353,0.00944444444444494,2,加速形变阶段,382.384571481272,-19.87257148127202
8176,2024-06-29 18:30:00,362.713,False,False,0.14076328893424017,362.713,363.092,1.206000000000131,0.767416666666667,0.010444444444444182,2,加速形变阶段,382.5095906159387,-19.79659061593867
8177,2024-06-29 18:40:00,362.888,False,False,0.010376780915364842,362.888,363.137,1.0499999999997272,0.7683333333333309,0.011874999999999858,2,加速形变阶段,382.6346452477429,-19.746645247742947
8178,2024-06-29 18:50:00,363.092,False,False,0.14008654235270654,363.092,363.323,1.2240000000000464,0.7683333333333309,0.009319444444444333,2,加速形变阶段,382.7597353766847,-19.667735376684732
8179,2024-06-29 19:00:00,363.137,False,False,0.6900559308487577,363.137,363.393,0.2700000000000955,0.7744999999999985,0.012229166666666439,2,加速形变阶段,382.88486100276396,-19.747861002763955
8180,2024-06-29 19:10:00,363.323,False,False,0.010457221076907686,363.323,363.562,1.1159999999998718,0.7833333333333314,0.011680555555555278,2,加速形变阶段,383.01002212598075,-19.687022125980775
8181,2024-06-29 19:20:00,363.393,False,False,0.5646899381663896,363.393,363.832,0.4199999999999591,0.7596666666666655,0.0080972222222222,2,加速形变阶段,383.13521874633506,-19.742218746335084
8182,2024-06-29 19:30:00,365.733,False,True,11.272884321173086,365.733,363.964,14.040000000000191,0.9730833333333351,0.02759722222222254,2,加速形变阶段,383.2604508638269,-17.527450863826914
8183,2024-06-29 19:40:00,363.562,False,True,13.812397726671898,363.562,364.057,-13.025999999999954,0.7745833333333346,0.010402777777778103,2,加速形变阶段,383.3857184784563,-19.82371847845627
8184,2024-06-29 19:50:00,363.964,False,False,1.278599874485737,363.964,364.113,2.411999999999921,0.7692499999999995,0.007791666666666762,2,加速形变阶段,383.5110215902232,-19.54702159022321
8185,2024-06-29 20:00:00,363.832,False,False,1.8651135783785153,363.832,364.142,-0.79200000000003,0.7810000000000011,0.011625000000000238,2,加速形变阶段,383.6363601991277,-19.8043601991277
8186,2024-06-29 20:10:00,364.113,False,False,0.5071752222419112,364.113,364.251,1.6860000000000355,0.7834999999999989,0.010374999999999801,2,加速形变阶段,383.7617343051696,-19.648734305169626
8187,2024-06-29 20:20:00,364.251,False,False,0.24051608477482103,364.251,364.386,0.8279999999998608,0.7867499999999978,0.011416666666666306,2,加速形变阶段,383.8871439083491,-19.63614390834914
8188,2024-06-29 20:30:00,364.386,False,False,0.2562019163901826,364.386,364.59,0.8100000000002865,0.8016666666666671,0.012895833333333134,2,加速形变阶段,384.01258900866617,-19.626589008666144
8189,2024-06-29 20:40:00,364.616,False,False,0.25855479113244456,364.616,364.616,1.379999999999768,0.8000833333333333,0.010583333333333342,2,加速形变阶段,384.13806960612067,-19.52206960612068
8190,2024-06-29 20:50:00,364.59,False,False,1.0980082131014617,364.59,364.774,-0.15600000000006276,0.7772499999999999,0.008944444444444524,2,加速形变阶段,384.2635857007128,-19.673585700712806
8191,2024-06-29 21:00:00,364.774,False,False,0.0,364.774,364.851,1.1040000000001555,0.5794166666666646,-0.024784722222222732,2,加速形变阶段,384.38913729244246,-19.615137292442455
8192,2024-06-29 21:10:00,364.903,False,False,0.25423113241788575,364.903,364.903,0.7740000000001146,0.7761666666666684,0.009180555555555572,2,加速形变阶段,384.5147243813096,-19.611724381309557
8193,2024-06-29 21:20:00,364.851,False,False,1.233952087104531,364.851,365.144,-0.3120000000001255,0.7740000000000009,0.009472222222222446,2,加速形变阶段,384.64034696731426,-19.78934696731426
8194,2024-06-29 21:30:00,365.144,False,False,0.6012902119364582,365.144,365.468,1.7580000000000382,0.8005833333333356,0.012645833333333514,2,加速形变阶段,384.76600505045644,-19.622005050456437
8195,2024-06-29 21:40:00,365.468,False,False,0.7320054754007763,365.468,365.706,1.9440000000000737,0.8014999999999995,0.011055555555555449,2,加速形变阶段,384.8916986307362,-19.42369863073617
8196,2024-06-29 21:50:00,365.706,False,False,0.3035208417644519,365.706,365.733,1.4279999999999973,0.8001666666666694,0.009715277777778178,2,加速形变阶段,385.0174277081535,-19.311427708153474
8197,2024-06-29 22:00:00,365.741,False,False,0.837492693017462,365.741,365.741,0.209999999999809,0.7915833333333305,0.017687499999999783,2,加速形变阶段,385.14319228270824,-19.402192282708256
8198,2024-06-29 22:10:00,365.828,False,False,0.5452133639106924,365.828,365.795,0.5219999999999345,0.793083333333333,0.00945138888888882,2,加速形变阶段,385.26899235440055,-19.440992354400578
8199,2024-06-29 22:20:00,365.795,False,False,1.2197041233872876,365.795,365.828,-0.1979999999997517,0.799666666666667,-0.009854166666666544,2,加速形变阶段,385.3948279232304,-19.599827923230407
8200,2024-06-29 22:30:00,366.094,False,False,0.601290211936161,366.094,366.094,1.793999999999869,0.8044999999999997,0.009937499999999877,2,加速形变阶段,385.52069898919785,-19.42669898919786
8201,2024-06-29 22:40:00,366.229,False,False,0.27541706011992656,366.229,366.229,0.8099999999999454,0.8019166666666658,0.008673611111111276,2,加速形变阶段,385.64660555230273,-19.417605552302746
8202,2024-06-29 22:50:00,366.597,False,False,1.0342191645310561,366.597,366.333,2.20799999999997,0.8209166666666666,0.0096805555555556,2,加速形变阶段,385.77254761254517,-19.175547612545188
8203,2024-06-29 23:00:00,366.333,False,False,2.5607784766568926,366.333,366.527,-1.583999999999719,0.8065833333333359,0.010576388888889057,2,加速形变阶段,385.89852516992516,-19.565525169925138
8204,2024-06-29 23:10:00,366.527,False,False,0.057160233853574265,366.527,366.597,1.16399999999976,0.803583333333331,0.009534722222221756,2,加速形变阶段,386.0245382244426,-19.49753822444262
8205,2024-06-29 23:20:00,366.918,False,False,1.163496560097598,366.918,366.918,2.3460000000001173,0.8087499999999986,0.008854166666666505,2,加速形变阶段,386.15058677609767,-19.232586776097662
8206,2024-06-29 23:30:00,367.096,False,False,0.031371663231614694,367.096,367.096,1.0679999999999836,0.8241666666666655,0.01089583333333305,2,加速形变阶段,386.27667082489023,-19.18067082489023
8207,2024-06-29 23:40:00,367.12,False,False,0.8052060229409134,367.12,367.12,0.14400000000000546,0.5425833333333353,-0.03417361111111067,2,加速形变阶段,386.4027903708203,-19.282790370820294
8208,2024-06-29 23:50:00,367.196,False,False,0.5646899381663896,367.196,367.196,0.45600000000013097,0.8157500000000036,0.010743055555556122,2,加速形变阶段,386.52894541388787,-19.332945413887842
8209,2024-06-30 00:00:00,367.435,False,False,0.3189452428531147,367.435,367.435,1.4339999999998554,0.8106666666666674,0.008069444444444684,2,加速形变阶段,386.65513595409305,-19.220135954093053
8210,2024-06-30 00:10:00,367.742,False,False,0.6744907594765952,367.742,367.606,1.8420000000000982,0.8456666666666687,0.013979166666666895,2,加速形变阶段,386.7813619914357,-19.03936199143567
8211,2024-06-30 00:20:00,367.606,False,False,1.400079303761975,367.606,367.742,-0.8160000000001446,0.8132500000000012,0.009152777777778065,2,加速形变阶段,386.90762352591594,-19.301623525915943
8212,2024-06-30 00:30:00,367.864,False,False,0.3881961205618053,367.864,367.864,1.5479999999998881,0.8320833333333297,0.011791666666666126,2,加速形变阶段,387.03392055753363,-19.169920557533658
8213,2024-06-30 00:40:00,367.944,False,False,0.5007582911263211,367.944,367.944,0.48000000000024556,0.8213333333333329,0.010124999999999792,2,加速形变阶段,387.1602530862889,-19.216253086288873
8214,2024-06-30 00:50:00,368.148,False,False,0.10457221077145457,368.148,368.148,1.2240000000000464,0.8178333333333351,0.008569444444444704,2,加速形变阶段,387.2866211121817,-19.13862111218168
8215,2024-06-30 01:00:00,368.336,False,False,0.05228610538572728,368.336,368.336,1.127999999999929,0.8379166666666672,0.012319444444444447,2,加速形变阶段,387.4130246352121,-19.07702463521207
8216,2024-06-30 01:10:00,368.348,False,False,0.8993210126354603,368.348,368.348,0.07200000000000273,1.0735833333333364,0.05087500000000054,2,加速形变阶段,387.53946365537985,-19.191463655379835
8217,2024-06-30 01:20:00,368.652,False,False,0.6274332646290246,368.652,368.633,1.8239999999998417,0.8386666666666637,0.010861111111110858,2,加速形变阶段,387.6659381726853,-19.0139381726853
8218,2024-06-30 01:30:00,368.653,False,False,0.9568357285596414,368.653,368.652,0.006000000000199179,0.8330833333333345,0.009958333333333513,2,加速形变阶段,387.7924481871282,-19.139448187128153
8219,2024-06-30 01:40:00,368.908,False,False,0.371231348238842,368.908,368.653,1.5299999999999727,0.8425833333333325,0.011395833333333069,2,加速形变阶段,387.9189936987086,-19.010993698708603
8220,2024-06-30 01:50:00,368.806,False,False,1.4953826140334645,368.806,368.806,-0.6120000000001937,0.8232499999999968,0.009680555555555193,2,加速形变阶段,388.04557470742657,-19.239574707426584
8221,2024-06-30 02:00:00,369.225,False,False,1.22872347656578,369.225,368.908,2.5140000000002374,1.1867500000000035,0.06789583333333364,2,加速形变阶段,388.1721912132821,-18.947191213282053
8222,2024-06-30 02:10:00,369.21,False,False,1.0372850316194304,369.21,369.21,-0.0900000000002592,0.8315833333333321,0.009555555555555392,2,加速形变阶段,388.29884321627503,-19.088843216275052
8223,2024-06-30 02:20:00,369.398,False,False,0.0,369.398,369.225,1.1280000000002701,0.8345000000000008,0.009326388888889009,2,加速形变阶段,388.42553071640566,-19.027530716405636
8224,2024-06-30 02:30:00,369.372,False,False,1.1189226552558715,369.372,369.372,-0.15600000000006276,0.8347499999999997,0.010701388888888866,2,加速形变阶段,388.55225371367374,-19.18025371367372
8225,2024-06-30 02:40:00,369.726,False,False,0.8482232278265789,369.726,369.398,2.12399999999991,0.8445833333333326,0.010812499999999716,2,加速形变阶段,388.67901220807926,-18.953012208079258
8226,2024-06-30 02:50:00,370.032,False,False,0.6169760435521169,370.032,369.726,1.835999999999899,0.8572499999999982,0.010298611111110745,2,加速形变阶段,388.80580619962245,-18.77380619962247
8227,2024-06-30 03:00:00,369.893,False,False,1.7097556461148276,369.893,369.893,-0.83400000000006,0.8261666666666656,0.007506944444444562,2,加速形变阶段,388.93263568830315,-19.03963568830318
8228,2024-06-30 03:10:00,370.22,False,False,0.7560823836070479,370.22,370.032,1.9620000000003301,0.8348333333333358,0.007395833333333712,2,加速形变阶段,389.0595006741213,-18.83950067412127
8229,2024-06-30 03:20:00,370.148,False,False,1.414254818257058,370.148,370.148,-0.43200000000001637,1.0567500000000034,0.0463680555555561,2,加速形变阶段,389.18640115707706,-19.038401157077033
8230,2024-06-30 03:30:00,370.488,False,False,0.8267951245191588,370.488,370.22,2.03999999999985,0.8610833333333355,0.012555555555555894,2,加速形变阶段,389.3133371371703,-18.825337137170322
8231,2024-06-30 03:40:00,370.741,False,False,0.3535637045639553,370.741,370.488,1.5179999999999154,0.867416666666666,0.012090277777777677,2,加速形变阶段,389.4403086144011,-18.699308614401104
8232,2024-06-30 03:50:00,370.797,False,False,0.6901765910922539,370.797,370.741,0.3360000000002401,0.8527500000000003,0.009840277777777592,2,加速形变阶段,389.5673155887694,-18.770315588769392
8233,2024-06-30 04:00:00,371.038,False,False,0.2771163585442951,371.038,370.797,1.4459999999999127,0.5817499999999995,-0.03685416666666678,2,加速形变阶段,389.69435806027525,-18.656358060275238
8234,2024-06-30 04:10:00,371.062,False,False,0.8920684238239538,371.062,371.038,0.14400000000000546,0.8535833333333329,0.010895833333333058,2,加速形变阶段,389.8214360289186,-18.75943602891857
8235,2024-06-30 04:20:00,371.524,False,False,1.432639287569938,371.524,371.062,2.7719999999999345,0.6151666666666671,-0.03319444444444425,2,加速形变阶段,389.9485494946995,-18.424549494699477
