时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,爆破点距离_m,单段最大药量_kg,时间解析,是否爆破,爆破字段冲突标记,原始增量_表面位移_mm,原始速度_表面位移_mm_mm_h,原始加速度_表面位移_mm_mm_h2,突变候选标记_表面位移_mm,突变候选标记_孔隙水压力_kPa,阶段标签,稳健趋势位移_mm,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段内序号,阶段内相对进程,阶段进程步长,阶段内时间_h,爆破距离_建模,单段最大药量_建模,爆破强度,爆破强度_1h衰减,降雨量_1h累计,降雨量_6h累计,微震事件数_1h累计,微震事件数_6h累计,阶段进程平方,位移增量_mm,阶段归一化位移斜率_mm,阶段内相对进程_模型输入,阶段进程平方_模型输入,降雨量_mm_模型输入,降雨量_1h累计_模型输入,降雨量_6h累计_模型输入,孔隙水压力_kPa_模型输入,微震事件数_模型输入,微震事件数_1h累计_模型输入,微震事件数_6h累计_模型输入,是否爆破_模型输入,爆破强度_模型输入,爆破强度_1h衰减_模型输入,阶段趋势位移_mm,阶段趋势增量_mm,阶段归一化残差斜率_mm,岭回归预测增量_mm,岭回归累加拟合位移_mm
2023-06-23 20:00,36.89,0.0,19.09,1,,,2023-06-23 20:00:00,0,0,-0.3250000000000028,-1.950000000000017,-12.42000000000021,0,0,2,37.097,-0.001083333333333177,-0.000395833333333299,1239,0.5084119819450144,0.0004103405826836274,206.5,0.0,0.0,0.0,0.0,9.4,12.4,5.0,46.0,0.2584827433852576,-0.32500000000000284,-792.0250000000069,0.5084119819450144,0.2584827433852576,0.0,9.4,12.4,19.09,1,5.0,46.0,0,0.0,0.0,36.23075047132808,0.010576990111580642,-817.8011249019289,-0.008448483692559395,25.517247188422047
2023-06-23 20:10,37.077,0.0,19.02,0,,,2023-06-23 20:10:00,0,0,0.1869999999999976,1.121999999999986,18.43200000000002,0,0,2,37.097,-0.0014166666666663257,-0.0004444444444443955,1240,0.508822322527698,0.0004103405826836274,206.66666666666666,0.0,0.0,0.0,0.0,9.4,12.4,5.0,46.0,0.2589001559024807,0.1869999999999976,455.7189999999942,0.508822322527698,0.2589001559024807,0.0,9.4,12.4,19.02,0,5.0,46.0,0,0.0,0.0,36.24134069885818,0.01059022753010197,429.9106155091357,-0.019668702759943892,25.497578485662103
2023-06-23 20:20,37.163,0.0,18.69,0,,,2023-06-23 20:20:00,0,0,0.08599999999999852,0.5159999999999911,-3.635999999999967,0,0,2,37.097,-0.001583333333333196,-0.0004722222222222072,1241,0.5092326631103816,0.0004103405826836274,206.83333333333331,0.0,0.0,0.0,0.0,9.4,12.4,5.0,45.0,0.2593179051784914,0.08599999999999852,209.5819999999964,0.5092326631103816,0.2593179051784914,0.0,9.4,12.4,18.69,0,5.0,45.0,0,0.0,0.0,36.25194416380681,0.010603464948630403,183.7413559201841,-0.02030233913508294,25.47727614652702
2023-06-23 20:30,37.14,0.0,18.5,0,,,2023-06-23 20:30:00,0,0,-0.02299999999999613,-0.1379999999999768,-3.923999999999808,0,0,2,37.097,-0.001583333333333196,-0.0004722222222222072,1242,0.5096430036930653,0.0004103405826836274,207.0,0.0,0.0,0.0,0.0,9.4,12.4,4.0,45.0,0.2597359912132897,-0.022999999999996135,-56.05099999999058,0.5096430036930653,0.2597359912132897,0.0,9.4,12.4,18.5,0,4.0,45.0,0,0.0,0.0,36.26256086617395,0.01061670236713752,-81.92390366870472,-0.021474863203643405,25.455801283323378
2023-06-23 20:40,37.056,0.0,18.35,1,,,2023-06-23 20:40:00,0,0,-0.08400000000000318,-0.5040000000000191,-2.196000000000254,0,0,2,37.097,-0.001583333333333196,-0.00044444444444444485,1243,0.5100533442757489,0.0004103405826836274,207.16666666666666,0.0,0.0,0.0,0.0,0.0,12.4,4.0,44.0,0.2601544140068756,-0.08400000000000318,-204.70800000000776,0.5100533442757489,0.2601544140068756,0.0,0.0,12.4,18.35,1,4.0,44.0,0,0.0,0.0,36.273190805959615,0.010629939785665954,-230.6131632576757,0.010329899751572058,25.46613118307495
2023-06-23 20:50,37.147,0.0,18.4,0,,,2023-06-23 20:50:00,0,0,0.09100000000000108,0.5460000000000065,6.300000000000153,0,0,2,37.097,-0.001583333333333196,-0.0004722222222222072,1244,0.5104636848584325,0.0004103405826836274,207.33333333333331,0.0,0.0,0.0,0.0,0.0,12.4,2.0,43.0,0.2605731735592491,0.09100000000000108,221.76700000000264,0.5104636848584325,0.2605731735592491,0.0,0.0,12.4,18.4,0,2.0,43.0,0,0.0,0.0,36.2838339831638,0.010643177204187282,195.82957715339822,0.0005366913552623843,25.46666787443021
2023-06-23 21:00,36.748,0.0,18.41,0,,,2023-06-23 21:00:00,0,0,-0.3990000000000009,-2.394000000000005,-17.64000000000007,0,0,2,37.097,-0.0014166666666663257,-0.00041666666666663314,1245,0.5108740254411162,0.0004103405826836274,207.5,0.0,0.0,0.0,0.0,0.0,12.4,1.0,42.0,0.2609922698704102,-0.3990000000000009,-972.3630000000022,0.5108740254411162,0.2609922698704102,0.0,0.0,12.4,18.41,0,1.0,42.0,0,0.0,0.0,36.29449039778651,0.01065641462270861,-998.3326824355431,0.0015871656660457912,25.468255040096256
2023-06-23 21:10,37.145,0.0,18.21,3,,,2023-06-23 21:10:00,0,0,0.3970000000000056,2.382000000000033,28.65600000000023,0,0,2,37.099,-0.0012500000000000473,-0.0003749999999999648,1246,0.5112843660237998,0.0004103405826836274,207.66666666666666,0.0,0.0,0.0,0.0,0.0,12.4,4.0,44.0,0.26141170294035887,0.39700000000000557,967.4890000000136,0.5112843660237998,0.26141170294035887,0.0,0.0,12.4,18.21,3,4.0,44.0,0,0.0,0.0,36.305160049827734,0.010669652041222832,941.4870579755535,0.03147291281610376,25.49972795291236
2023-06-23 21:20,37.208,0.0,18.29,0,,,2023-06-23 21:20:00,0,0,0.06299999999999528,0.3779999999999717,-12.02400000000037,0,0,2,37.097,-0.0014166666666663257,-0.00038888888888882143,1247,0.5116947066064834,0.0004103405826836274,207.83333333333331,0.0,0.0,0.0,0.0,0.0,12.4,4.0,44.0,0.26183147276909513,0.06299999999999528,153.5309999999885,0.5116947066064834,0.26183147276909513,0.0,0.0,12.4,18.29,0,4.0,44.0,0,0.0,0.0,36.31584293928748,0.01068288945974416,127.49679838659199,-0.0006935034274390389,25.49903444948492
2023-06-23 21:30,37.027,0.0,18.27,0,,,2023-06-23 21:30:00,0,0,-0.1809999999999974,-1.085999999999984,-8.783999999999736,0,0,2,37.094,-0.001666666666666335,-0.00035416666666663075,1248,0.512105047189167,0.0004103405826836274,208.0,0.0,0.0,0.0,0.0,0.0,12.4,4.0,43.0,0.262251579356619,-0.18099999999999739,-441.0969999999936,0.512105047189167,0.262251579356619,0.0,0.0,12.4,18.27,0,4.0,43.0,0,0.0,0.0,36.32653906616574,0.010696126878265488,-467.16346120232663,0.0003714079748263037,25.499405857459745
2023-06-23 21:40,37.126,0.0,18.14,1,,,2023-06-23 21:40:00,0,0,0.09899999999999665,0.5939999999999799,10.07999999999979,0,0,2,37.094,-0.0018333333333332054,-0.0003333333333332966,1249,0.5125153877718507,0.0004103405826836274,208.16666666666666,0.0,0.0,0.0,0.0,0.0,12.4,4.0,44.0,0.2626720227029305,0.09899999999999665,241.26299999999182,0.5125153877718507,0.2626720227029305,0.0,0.0,12.4,18.14,1,4.0,44.0,0,0.0,0.0,36.33724843046253,0.010709364296786816,215.16427920872235,0.009463318138694873,25.50886917559844
2023-06-23 21:50,37.216,0.0,17.97,2,,,2023-06-23 21:50:00,0,0,0.09000000000000341,0.5400000000000205,-0.3239999999997565,0,0,2,37.094,-0.0019166666666663446,-0.000395833333333299,1250,0.5129257283545343,0.0004103405826836274,208.33333333333331,0.0,0.0,0.0,0.0,0.0,12.4,6.0,42.0,0.26309280280802955,0.09000000000000341,219.3300000000083,0.5129257283545343,0.26309280280802955,0.0,0.0,12.4,17.97,2,6.0,42.0,0,0.0,0.0,36.34797103217784,0.010722601715308144,193.19901961980236,0.022075171962266795,25.53094434756071
2023-06-23 22:00,37.135,0.0,18.02,1,,,2023-06-23 22:00:00,0,0,-0.08100000000000307,-0.4860000000000184,-6.156000000000233,0,0,2,37.094,-0.0019166666666663446,-0.000395833333333299,1251,0.5133360689372178,0.0004103405826836274,208.5,0.0,0.0,0.0,0.0,0.0,12.4,7.0,41.0,0.26351391967191606,-0.08100000000000307,-197.3970000000075,0.5133360689372178,0.26351391967191606,0.0,0.0,12.4,18.02,1,7.0,41.0,0,0.0,0.0,36.35870687131166,0.010735839133822367,-223.5602399691326,0.012818412500303047,25.54376276006101
2023-06-23 22:10,36.976,0.0,18.06,4,,,2023-06-23 22:10:00,0,0,-0.1589999999999989,-0.9539999999999935,-2.807999999999851,0,0,2,37.094,-0.0019166666666663446,-0.00034722222222215317,1252,0.5137464095199015,0.0004103405826836274,208.66666666666666,0.0,0.0,0.0,0.0,0.0,12.4,8.0,44.0,0.2639353732945903,-0.15899999999999892,-387.4829999999974,0.5137464095199015,0.2639353732945903,0.0,0.0,12.4,18.06,4,8.0,44.0,0,0.0,0.0,36.369455947864004,0.010749076552343695,-413.67849955805895,0.04253436058177293,25.586297120642783
2023-06-23 22:20,37.15,0.0,18.08,3,,,2023-06-23 22:20:00,0,0,0.1739999999999995,1.043999999999997,11.98799999999994,0,0,2,37.094,-0.0027500000000001044,-0.0004861111111111131,1253,0.5141567501025851,0.0004103405826836274,208.83333333333331,0.0,0.0,0.0,0.0,0.0,9.4,11.0,45.0,0.26435716367605216,0.1739999999999995,424.03799999999876,0.5141567501025851,0.26435716367605216,0.0,0.0,9.4,18.08,3,11.0,45.0,0,0.0,0.0,36.38021826183487,0.010762313970865023,397.8102408530007,0.021602260405469913,25.607899381048252
2023-06-23 22:30,36.938,0.0,18.22,2,,,2023-06-23 22:30:00,0,0,-0.2119999999999962,-1.271999999999977,-13.89599999999984,0,0,2,37.094,-0.0027500000000001044,-0.0004722222222222566,1254,0.5145670906852687,0.0004103405826836274,209.0,0.0,0.0,0.0,0.0,0.0,9.4,13.0,44.0,0.2647792908163016,-0.2119999999999962,-516.6439999999907,0.5145670906852687,0.2647792908163016,0.0,0.0,9.4,18.22,2,13.0,44.0,0,0.0,0.0,36.39099381322426,0.010775551389393456,-542.9040187359426,0.013017447715722967,25.620916828763974
2023-06-23 22:40,37.357,0.0,18.37,0,,,2023-06-23 22:40:00,0,0,0.4189999999999969,2.513999999999982,22.71599999999975,0,0,2,37.094,-0.0019166666666663446,-0.0003333333333332966,1255,0.5149774312679524,0.0004103405826836274,209.16666666666666,0.0,0.0,0.0,0.0,0.0,9.4,12.0,43.0,0.2652017547153386,0.41899999999999693,1021.1029999999926,0.5149774312679524,0.2652017547153386,0.0,0.0,9.4,18.37,0,12.0,43.0,0,0.0,0.0,36.40178260203217,0.010788788807907679,994.8107216751215,-0.006933075722102472,25.61398375304187
2023-06-23 22:50,36.994,0.0,18.45,0,,,2023-06-23 22:50:00,0,0,-0.3629999999999995,-2.177999999999997,-28.15199999999987,0,0,2,37.092,-0.002083333333333215,-0.0002777777777777718,1256,0.515387771850636,0.0004103405826836274,209.33333333333331,0.0,0.0,0.0,0.0,0.0,9.4,10.0,40.0,0.2656245553731632,-0.36299999999999955,-884.630999999999,0.515387771850636,0.2656245553731632,0.0,0.0,9.4,18.45,0,10.0,40.0,0,0.0,0.0,36.41258462825859,0.010802026226421901,-910.955537913789,-0.00342359238377765,25.610560160658093
2023-06-23 23:00,36.953,0.0,18.61,0,,,2023-06-23 23:00:00,0,0,-0.04099999999999682,-0.2459999999999809,11.5920000000001,0,0,2,37.094,-0.0018333333333332054,-0.0002500000000000095,1257,0.5157981124333196,0.0004103405826836274,209.5,0.0,0.0,0.0,0.0,0.0,9.4,9.0,38.0,0.2660476927897754,-0.04099999999999682,-99.91699999999224,0.5157981124333196,0.2660476927897754,0.0,0.0,9.4,18.61,0,9.0,38.0,0,0.0,0.0,36.42339989190354,0.010815263644950335,-126.27379750273622,-0.00042410635777465067,25.61013605430032
2023-06-23 23:10,37.276,0.0,18.67,0,,,2023-06-23 23:10:00,0,0,0.3230000000000004,1.938000000000002,13.1039999999999,0,0,2,37.094,-0.001666666666666335,-0.00022222222222219776,1258,0.5162084530160033,0.0004103405826836274,209.66666666666666,0.0,0.0,0.0,0.0,0.0,9.4,5.0,35.0,0.26647116696517525,0.3230000000000004,787.151000000001,0.5162084530160033,0.26647116696517525,0.0,0.0,9.4,18.67,0,5.0,35.0,0,0.0,0.0,36.43422839296701,0.010828501063464557,760.7619429083379,0.0026181414129723534,25.612754195713293
2023-06-23 23:20,36.945,0.0,18.19,0,,,2023-06-23 23:20:00,0,0,-0.3310000000000031,-1.986000000000018,-23.54400000000012,0,0,2,37.094,-0.0018333333333332054,-0.0003194444444444401,1259,0.5166187935986869,0.0004103405826836274,209.83333333333331,0.0,0.0,0.0,0.0,0.0,9.4,2.0,32.0,0.2668949778993627,-0.33100000000000307,-806.6470000000076,0.5166187935986869,0.2668949778993627,0.0,0.0,9.4,18.19,0,2.0,32.0,0,0.0,0.0,36.445070131449,0.01084173848199299,-833.0683166806244,0.002880415531519442,25.61563461124481
2023-06-23 23:30,37.111,0.0,18.02,1,,,2023-06-23 23:30:00,0,0,0.1659999999999968,0.9959999999999809,17.892,0,0,2,37.098,-0.001583333333333196,-0.00030555555555553425,1260,0.5170291341813705,0.0004103405826836274,210.0,0.0,0.0,0.0,0.0,0.0,9.4,1.0,33.0,0.26731912559233767,0.16599999999999682,404.54199999999224,0.5170291341813705,0.26731912559233767,0.0,0.0,9.4,18.02,1,1.0,33.0,0,0.0,0.0,36.45592510734951,0.010854975900507213,378.08842373045616,0.011574303494578242,25.627208914739388
2023-06-23 23:40,37.062,0.0,18.05,1,,,2023-06-23 23:40:00,0,0,-0.04899999999999949,-0.2939999999999969,-7.739999999999867,0,0,2,37.098,-0.0021666666666669463,-0.0004027777777778259,1261,0.5174394747640542,0.0004103405826836274,210.16666666666666,0.0,0.0,0.0,0.0,0.0,9.4,2.0,34.0,0.26774361004410024,-0.04899999999999949,-119.41299999999876,0.5174394747640542,0.26774361004410024,0.0,0.0,9.4,18.05,1,2.0,34.0,0,0.0,0.0,36.466793320668536,0.010868213319028541,-145.8988358584713,0.010837650757615084,25.638046565497003
2023-06-23 23:50,36.973,0.0,18.01,0,,,2023-06-23 23:50:00,0,0,-0.08899999999999864,-0.5339999999999918,-1.439999999999969,0,0,2,37.098,-0.0021666666666669463,-0.0004166666666666825,1262,0.5178498153467378,0.0004103405826836274,210.33333333333331,0.0,0.0,0.0,0.0,0.0,9.4,2.0,33.0,0.26816843125465045,-0.08899999999999864,-216.89299999999668,0.5178498153467378,0.26816843125465045,0.0,0.0,9.4,18.01,0,2.0,33.0,0,0.0,0.0,36.477674771406086,0.01088145073754987,-243.4110954474057,0.0009089067278888335,25.638955472224893
2023-06-24 00:00,37.161,0.0,18.56,1,,,2023-06-24 00:00:00,0,0,0.1880000000000024,1.128000000000014,9.972000000000037,0,0,2,37.094,-0.0019166666666663446,-0.00034722222222215317,1263,0.5182601559294214,0.0004103405826836274,210.5,0.0,0.0,0.0,0.0,0.0,9.4,3.0,29.0,0.26859358922398824,0.1880000000000024,458.1560000000058,0.5182601559294214,0.26859358922398824,0.0,0.0,9.4,18.56,1,3.0,29.0,0,0.0,0.0,36.48856945956215,0.010894688156064092,431.60564496367766,0.019541274950205655,25.6584967471751
2023-06-24 00:10,36.954,0.0,18.37,0,,,2023-06-24 00:10:00,0,0,-0.2070000000000007,-1.242000000000004,-14.22000000000011,0,0,2,37.098,-0.0021666666666669463,-0.0004166666666666825,1264,0.5186704965121051,0.0004103405826836274,210.66666666666666,0.0,0.0,0.0,0.0,0.0,9.4,3.0,28.0,0.2690190839521136,-0.20700000000000074,-504.4590000000018,0.5186704965121051,0.2690190839521136,0.0,0.0,9.4,18.37,0,3.0,28.0,0,0.0,0.0,36.49947738513674,0.010907925574592525,-531.0416146252838,0.008790638420218995,25.66728738559532
2023-06-24 00:20,37.092,0.0,18.19,1,,,2023-06-24 00:20:00,0,0,0.1379999999999981,0.8279999999999887,12.41999999999996,0,0,2,37.099,-0.0019166666666669367,-0.0004305555555555883,1265,0.5190808370947887,0.0004103405826836274,210.83333333333331,0.0,0.0,0.0,0.0,0.0,9.4,4.0,29.0,0.26944491543902654,0.13799999999999812,336.30599999999544,0.5190808370947887,0.26944491543902654,0.0,0.0,9.4,18.19,1,4.0,29.0,0,0.0,0.0,36.51039854812985,0.010921162993106748,309.69112578579427,0.017787365632891954,25.68507475122821
2023-06-24 00:30,36.987,0.0,17.96,2,,,2023-06-24 00:30:00,0,0,-0.1049999999999969,-0.6299999999999812,-8.74799999999982,0,0,2,37.099,-0.0019166666666669367,-0.0003819444444444425,1266,0.5194911776774723,0.0004103405826836274,211.0,0.0,0.0,0.0,0.0,0.0,9.4,5.0,31.0,0.2698710836847271,-0.10499999999999687,-255.88499999999237,0.5194911776774723,0.2698710836847271,0.0,0.0,9.4,17.96,2,5.0,31.0,0,0.0,0.0,36.521332948541485,0.010934400411635181,-282.5321338031473,0.02538297076841686,25.710457721996626
2023-06-24 00:40,37.172,0.0,18.07,2,,,2023-06-24 00:40:00,0,0,0.1849999999999952,1.109999999999971,10.43999999999971,0,0,2,37.101,-0.0017500000000000664,-0.00036805555555553663,1267,0.519901518260156,0.0004103405826836274,211.16666666666666,0.0,0.0,0.0,0.0,0.0,9.4,6.0,33.0,0.2702975886892153,0.18499999999999517,450.84499999998826,0.519901518260156,0.2702975886892153,0.0,0.0,9.4,18.07,2,6.0,33.0,0,0.0,0.0,36.532280586371634,0.010947637830149404,424.1656066079141,0.02395748460998158,25.734415206606606
2023-06-24 00:50,37.101,0.0,18.24,0,,,2023-06-24 00:50:00,0,0,-0.07099999999999795,-0.4259999999999877,-9.215999999999752,0,0,2,37.101,-0.0013333333333331865,-0.00021527777777776945,1268,0.5203118588428396,0.0004103405826836274,211.33333333333331,0.0,0.0,0.0,0.0,0.0,9.4,6.0,31.0,0.27072443045249106,-0.07099999999999795,-173.026999999995,0.5203118588428396,0.27072443045249106,0.0,0.0,9.4,18.24,0,6.0,31.0,0,0.0,0.0,36.543241461620305,0.010960875248670732,-199.7386529810056,0.005422490644290493,25.739837697250895
2023-06-24 01:00,37.127,0.0,18.29,0,,,2023-06-24 01:00:00,0,0,0.02600000000000335,0.1560000000000201,3.492000000000047,0,0,2,37.099,-0.0014166666666669177,-0.00021527777777781884,1269,0.5207221994255232,0.0004103405826836274,211.5,0.0,0.0,0.0,0.0,0.0,9.4,5.0,30.0,0.27115160897455437,0.026000000000003354,63.36200000000817,0.5207221994255232,0.27115160897455437,0.0,0.0,9.4,18.29,0,5.0,30.0,0,0.0,0.0,36.55421557428749,0.010974112667184954,36.61808743007844,0.006692070056239735,25.746529767307134
2023-06-24 01:10,36.987,0.0,18.48,0,,,2023-06-24 01:10:00,0,0,-0.1400000000000006,-0.8400000000000034,-5.976000000000141,0,0,2,37.099,-0.0014166666666669177,-0.00021527777777781884,1270,0.5211325400082069,0.0004103405826836274,211.66666666666666,0.0,0.0,0.0,0.0,0.0,9.4,5.0,30.0,0.2715791242554053,-0.14000000000000057,-341.18000000000137,0.5211325400082069,0.2715791242554053,0.0,0.0,9.4,18.48,0,5.0,30.0,0,0.0,0.0,36.5652029243732,0.010987350085713388,-367.9561721588849,0.007780406996227462,25.754310174303363
2023-06-24 01:20,37.104,0.0,18.77,2,,,2023-06-24 01:20:00,0,0,0.1169999999999973,0.701999999999984,9.251999999999924,0,0,2,37.101,-0.0007500000000000284,-0.00011805555555557648,1271,0.5215428805908905,0.0004103405826836274,211.83333333333331,0.0,0.0,0.0,0.0,0.0,9.4,6.0,32.0,0.27200697629504383,0.11699999999999733,285.1289999999935,0.5215428805908905,0.27200697629504383,0.0,0.0,9.4,18.77,2,6.0,32.0,0,0.0,0.0,36.57620351187744,0.011000587504234716,258.3205682521735,0.029109239939422413,25.783419414242786
2023-06-24 01:30,37.189,0.0,19.15,3,,,2023-06-24 01:30:00,0,0,0.08500000000000085,0.5100000000000051,-1.151999999999873,0,0,2,37.101,-0.0007500000000000284,-0.0002013888888888636,1272,0.521953221173574,0.0004103405826836274,212.0,0.0,0.0,0.0,0.0,0.0,9.4,7.0,34.0,0.2724351650934699,0.08500000000000085,207.14500000000209,0.521953221173574,0.2724351650934699,0.0,0.0,9.4,19.15,3,7.0,34.0,0,0.0,0.0,36.58721733680018,0.011013824922741833,180.30430866328024,0.04004716975382247,25.82346658399661
2023-06-24 01:40,37.354,0.0,18.86,2,,,2023-06-24 01:40:00,0,0,0.1649999999999991,0.9899999999999949,2.879999999999939,0,0,2,37.099,-0.0009166666666668988,-0.00020138888888891296,1273,0.5223635617562576,0.0004103405826836274,212.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,0.2728636906506836,0.16499999999999915,402.1049999999979,0.5223635617562576,0.2728636906506836,0.0,0.0,0.0,18.86,2,7.0,35.0,0,0.0,0.0,36.59824439914146,0.011027062341277372,375.232049074305,-0.0036305023265581268,25.81983608167005
2023-06-24 01:50,37.094,0.0,18.69,1,,,2023-06-24 01:50:00,0,0,-0.259999999999998,-1.559999999999988,-15.2999999999999,0,0,2,37.099,-0.0009166666666668988,-0.00020138888888891296,1274,0.5227739023389413,0.0004103405826836274,212.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.2732925529666849,-0.259999999999998,-633.6199999999951,0.5227739023389413,0.2732925529666849,0.0,0.0,0.0,18.69,1,8.0,34.0,0,0.0,0.0,36.60928469890125,0.011040299759791594,-660.5252105146072,-0.014092758295893626,25.805743323374156
2023-06-24 02:00,36.951,0.0,18.69,2,,,2023-06-24 02:00:00,0,0,-0.1430000000000007,-0.8580000000000041,4.211999999999904,0,0,2,37.098,-0.001000000000000038,-0.00022222222222219776,1275,0.5231842429216249,0.0004103405826836274,212.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.2737217520414738,-0.14300000000000068,-348.4910000000017,0.5231842429216249,0.2737217520414738,0.0,0.0,0.0,18.69,2,10.0,35.0,0,0.0,0.0,36.62033823607956,0.011053537178312922,-375.42847010355024,-0.003930970948253997,25.8018123524259
2023-06-24 02:10,37.286,0.0,18.54,2,,,2023-06-24 02:10:00,0,0,0.3350000000000009,2.010000000000005,17.20800000000006,0,0,2,37.098,-0.0009166666666668988,-0.00020833333333334126,1276,0.5235945835043085,0.0004103405826836274,212.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,0.27415128787505033,0.33500000000000085,816.3950000000021,0.5235945835043085,0.27415128787505033,0.0,0.0,0.0,18.54,2,12.0,37.0,0,0.0,0.0,36.63140501067639,0.011066774596827145,789.4252703075343,-0.006602263101355411,25.795210089324545
2023-06-24 02:20,36.922,0.0,18.79,1,,,2023-06-24 02:20:00,0,0,-0.3640000000000043,-2.184000000000026,-25.16400000000019,0,0,2,37.094,-0.0012500000000000473,-0.0002361111111111036,1277,0.5240049240869922,0.0004103405826836274,212.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,0.27458116046741443,-0.3640000000000043,-887.0680000000106,0.5240049240869922,0.27458116046741443,0.0,0.0,0.0,18.79,1,11.0,38.0,0,0.0,0.0,36.642485022691744,0.011080012015355578,-914.0699892814321,-0.017375202529652817,25.777834886794892
2023-06-24 02:30,36.965,0.0,18.55,2,,,2023-06-24 02:30:00,0,0,0.04300000000000637,0.2580000000000382,14.65200000000038,0,0,2,37.094,-0.0007500000000000284,-0.00015277777777776712,1278,0.5244152646696758,0.0004103405826836274,213.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,0.2750113698185661,0.043000000000006366,104.79100000001552,0.5244152646696758,0.2750113698185661,0.0,0.0,0.0,18.55,2,10.0,40.0,0,0.0,0.0,36.653578272125614,0.0110932494338698,77.75675112967481,-0.010192067485160158,25.76764281930973
2023-06-24 02:40,37.287,0.0,18.32,1,,,2023-06-24 02:40:00,0,0,0.3219999999999956,1.931999999999974,10.04399999999961,0,0,2,37.098,-0.0009166666666668988,-0.00020833333333334126,1279,0.5248256052523594,0.0004103405826836274,213.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,0.2754419159285054,0.3219999999999956,784.7139999999894,0.5248256052523594,0.2754419159285054,0.0,0.0,0.0,18.32,1,9.0,40.0,0,0.0,0.0,36.664684758978005,0.011106486852391129,757.6474915407122,-0.022467894025202002,25.74517492528453
2023-06-24 02:50,37.198,0.0,18.61,2,,,2023-06-24 02:50:00,0,0,-0.08899999999999864,-0.5339999999999918,-14.79599999999979,0,0,2,37.098,-0.001000000000000038,-0.00022222222222219776,1280,0.5252359458350431,0.0004103405826836274,213.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,0.2758727987972323,-0.08899999999999864,-216.89299999999668,0.5252359458350431,0.2758727987972323,0.0,0.0,0.0,18.61,2,10.0,42.0,0,0.0,0.0,36.675804483248925,0.011119724270919562,-243.99176804822764,-0.012023118068787968,25.73315180721574
2023-06-24 03:00,37.055,0.0,18.88,1,,,2023-06-24 03:00:00,0,0,-0.1430000000000007,-0.8580000000000041,-1.944000000000074,0,0,2,37.094,-0.0013333333333331865,-0.0002361111111111036,1281,0.5256462864177267,0.0004103405826836274,213.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,43.0,0.2763040184247468,-0.14300000000000068,-348.4910000000017,0.5256462864177267,0.2763040184247468,0.0,0.0,0.0,18.88,1,9.0,43.0,0,0.0,0.0,36.68693744493835,0.01113296168942668,-375.62202763713447,-0.022686483349053342,25.71046532386669
2023-06-24 03:10,36.892,0.0,18.93,0,,,2023-06-24 03:10:00,0,0,-0.1629999999999967,-0.9779999999999802,-0.7199999999998568,0,0,2,37.092,-0.0014166666666669177,-0.00016666666666672233,1282,0.5260566270004103,0.0004103405826836274,213.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,0.2767355748110488,-0.1629999999999967,-397.230999999992,0.5260566270004103,0.2767355748110488,0.0,0.0,0.0,18.93,0,7.0,40.0,0,0.0,0.0,36.69808364404631,0.011146199107955113,-424.3942872260786,-0.030225480312299553,25.68023984355439
2023-06-24 03:20,37.111,0.0,18.83,1,,,2023-06-24 03:20:00,0,0,0.2189999999999941,1.313999999999965,13.75199999999967,0,0,2,37.092,-0.0014166666666669177,-8.333333333338583e-05,1283,0.526466967583094,0.0004103405826836274,213.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.2771674679561385,0.2189999999999941,533.7029999999856,0.526466967583094,0.2771674679561385,0.0,0.0,0.0,18.83,1,7.0,41.0,0,0.0,0.0,36.70924308057278,0.01115943652647644,506.5074531849625,-0.020969284517485025,25.659270559036905
2023-06-24 03:30,37.253,0.0,18.67,1,,,2023-06-24 03:30:00,0,0,0.142000000000003,0.8520000000000181,-2.771999999999679,0,0,2,37.092,-0.0014166666666669177,-0.00016666666666672233,1284,0.5268773081657776,0.0004103405826836274,214.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,0.27759969786001576,0.142000000000003,346.05400000000736,0.5268773081657776,0.27759969786001576,0.0,0.0,0.0,18.67,1,6.0,42.0,0,0.0,0.0,36.720415754517774,0.011172673944990663,318.8261935960651,-0.023104701563071227,25.636165857473834
