编号,表面位移估计值_mm
3908,108.63906881621577
3909,100.62700473448196
3910,92.46461189135707
3911,104.4055663392117
3912,95.33402116575809
3913,98.76921815419006
3914,92.0738720012906
3915,92.37101343176441
3916,94.96963041620472
3917,103.24573312207383
3918,92.05025055723023
3919,93.2162102677471
3920,98.75952980981177
3921,98.21077715390554
3922,88.37405770158888
3923,95.82854610961915
3924,94.08700685634741
3925,106.01482123987637
3926,107.31375055756871
3927,99.41037437767048
3928,94.24691340272138
3929,89.72860178563302
3930,96.00406608172574
3931,92.39185179025512
3932,86.47541341844467
3933,98.27512639992214
3934,85.41340703065889
3935,90.46522374507688
3936,85.2797522268652
3937,93.3850558664058
3938,88.35045540565201
3939,112.89327124891041
3940,101.70626876134874
3941,95.39397944309579
3942,89.87309248693087
3943,92.58979704452338
3944,92.0868937435232
3945,90.99994431944454
3946,95.52995012325886
3947,88.79447684234624
3948,90.73970816152448
3949,85.27029108488959
3950,129.48014397983454
3951,97.09362207161364
3952,92.35804301216082
3953,101.78382446988704
3954,93.634056809129
3955,95.19815471165845
3956,95.76245767518877
3957,96.57275188782923
3958,95.623217760377
3959,91.24178269260318
3960,87.56207318150217
3961,89.34689499606066
3962,92.64389103758815
3963,91.1127999365527
3964,86.70083612144853
3965,92.31879508124696
3966,85.92652019749198
3967,103.83588025360082
3968,85.89197893677274
3969,102.06479862204625
3970,94.09667182041771
3971,106.16436009985095
3972,107.88175218875678
3973,98.90541709759597
3974,97.86856871344517
3975,94.95043547940469
3976,92.65758223754408
3977,112.18367672969445
3978,127.05646160528161
3979,108.36092190485596
3980,105.46185167842917
3981,105.93261563241634
3982,100.14402375165395
3983,102.66073637560878
3984,100.0220813837861
3985,98.67840367625551
3986,95.26873974019352
3987,104.84681837765646
3988,100.5560182559167
3989,96.15691797981329
3990,98.5559823994378
3991,95.62934021021212
3992,97.01152565784793
3993,90.5801026562522
3994,91.32712352507505
3995,96.48382396917872
3996,92.51075189404253
3997,92.04993871970117
3998,93.7640306086008
3999,94.19281708139573
4000,89.92762410619194
4001,91.15621727097296
4002,92.35046842317195
4003,95.06254480575451
4004,91.02280019360757
4005,90.79248656080293
4006,94.59358769667831
4007,92.23803623387936
4008,95.19232201194065
4009,95.45655090429617
4010,84.07539823931768
4011,86.39682723478221
4012,117.51434054389637
4013,102.33655501545628
4014,116.38899048521523
4015,96.82888624676208
4016,97.63684266634534
4017,94.16651055567138
4018,92.99296154627343
4019,90.84711452894958
4020,91.86352073730667
4021,92.13275014864334
4022,93.89317815035486
4023,92.54704907173112
4024,132.82820739887066
4025,105.0096796344651
4026,107.43584938845663
4027,96.06731033333926
4028,91.52741007607321
4029,97.84893250394401
4030,103.95487504594975
4031,94.545846179541
4032,97.42187983460686
4033,105.56250469844929
4034,96.06963583354911
4035,96.84191689910298
4036,91.83980933552303
4037,93.41469860454161
4038,99.93521171548888
4039,95.51339093114156
4040,94.80492401281086
4041,99.10496298625854
4042,94.36499269328387
4043,89.74834231119782
4044,98.49055331700549
4045,88.80319012691348
4046,92.97397184803025
4047,92.58043363302474
4048,95.34331423028597
4049,88.70721753967916
4050,86.02037851149204
4051,91.68304272575624
4052,83.64675261947836
4053,90.80002859991491
4054,85.11969620469927
4055,83.284495352284
4056,83.35728853342457
4057,86.27304066597509
4058,84.49597131548741
4059,80.61653776312677
4060,80.1200269974627
4061,82.43682244486425
4062,87.120837641408
4063,87.58570873764626
4064,82.34637946046453
4065,84.9483554425547
4066,113.35235864199828
4067,119.94690397944848
4068,95.80221005700704
4069,93.07097509275789
4070,92.42808847632276
4071,91.5479702100101
4072,124.7902569171028
4073,96.07633444217484
4074,99.36100918531537
4075,104.00528119679677
4076,98.68113392076276
4077,101.16685596622136
4078,122.6772700472848
4079,116.75903882388823
4080,103.11565117047917
4081,115.57230159487112
4082,106.74141232547117
4083,104.51700797610029
4084,111.58616332084532
4085,102.73079196186224
4086,105.78029839184506
4087,103.3146674356811
4088,103.95180324113834
4089,100.75166801939783
4090,99.57849488600344
4091,100.35569398635246
4092,102.6666665963076
4093,103.53394952449908
4094,103.12017018865522
4095,102.61927626836099
4096,94.58150809613468
4097,102.39676100998615
4098,98.72152037087095
4099,96.11002559931363
4100,95.44553975222969
4101,97.15502743790996
4102,91.22789905125738
4103,95.43309147201681
4104,114.01465347480894
4105,102.77073174052242
4106,106.14525894845077
4107,105.18450639280032
4108,101.65647189187459
4109,105.21383868743442
4110,103.87177362939573
4111,117.11068312537827
4112,104.02110186146477
4113,104.27091530701182
4114,101.13405706377708
4115,104.72670887503398
4116,100.84729749225964
4117,103.63112791482848
4118,97.41634439352728
4119,101.66808340323794
4120,95.71636129008567
4121,93.26550405048302
4122,96.24945998487189
4123,93.38865337830386
4124,125.86134083971413
4125,116.33042489068448
4126,100.28195429245191
4127,101.60813085576626
4128,102.15579996490008
4129,98.85495648673344
4130,105.38568198042806
4131,100.80101971384394
4132,98.56356542890678
4133,128.0419607646756
4134,97.38687730688449
4135,104.96172357307267
4136,109.49619664282648
4137,92.79670839761083
4138,127.2024739178638
4139,104.65728513112838
4140,102.75620030680338
4141,121.8553914762918
4142,108.91340643914894
4143,105.79734576239801
4144,124.70587684401687
4145,109.62038415223702
4146,105.66785413366858
4147,100.50773071381752
4148,106.46356474019046
4149,108.00842388428582
4150,104.18741902919666
4151,101.24614710406631
4152,125.00740569694032
4153,112.62931212206044
4154,105.78687358602868
4155,102.08443970708275
4156,102.90341251065958
4157,112.83306395138821
4158,121.24955236648664
4159,108.72117284811708
4160,110.93191907127334
4161,115.84900993433152
4162,104.87363374329469
4163,113.81188480597567
4164,101.78522846475532
4165,111.6086398153192
4166,105.65586366184252
4167,106.6522936495075
4168,104.34675419669378
4169,107.43791780375986
4170,103.86837389445589
4171,101.46432908254883
4172,102.0003739721116
4173,105.00802503857162
4174,99.19314225505607
4175,100.70887973052417
4176,96.65373548368937
4177,106.13738819712997
4178,103.11299696437466
4179,95.90015165964148
4180,93.43755960384055
4181,97.2368793118906
4182,95.67674644556668
4183,92.78471907698258
4184,92.11698599944731
4185,106.28161610991737
4186,95.25415088053977
4187,101.7923382782672
4188,94.21269218912623
4189,97.28969482859205
4190,93.9106283388655
4191,94.83052977502051
4192,102.51846313828554
4193,94.59276548091783
4194,92.22051974673006
4195,89.60088584088189
4196,93.91942091543197
4197,88.82980383905773
4198,95.19965778629972
4199,118.35780451820071
4200,108.00538438783325
4201,101.98599605794868
4202,101.13780580268428
4203,97.75591765560229
4204,95.69067273094257
4205,91.90880455262328
4206,92.33825079683479
4207,96.12787898654862
4208,94.25222151456133
4209,97.86537168637166
4210,98.14222456735259
4211,91.51424682952484
4212,102.98081261916467
4213,91.30163107479686
4214,96.52177046601567
4215,93.83507502664024
4216,90.5331538026796
4217,95.88376449721282
4218,86.75671922931787
4219,93.6548410685683
4220,88.51022370729184
4221,85.52626850141479
4222,83.72937601939668
4223,100.50573406909758
4224,92.05952663023508
4225,91.05891043016167
4226,95.22169736984291
4227,88.6744698656544
4228,87.25155672506445
4229,88.22462078635908
4230,88.05118200487186
4231,84.74800344866067
4232,85.29513146176907
4233,85.82724470121107
4234,82.28714748971112
4235,85.02658768168106
4236,86.59037711829772
4237,98.06510066192857
4238,78.16170500363867
4239,88.97476358668034
4240,79.70753389218196
4241,84.98066192869551
4242,82.45174204522331
4243,91.82366226137086
4244,82.6292925625978
4245,81.37176836643482
4246,88.21844454361057
4247,81.04204759984131
4248,80.79909565091361
4249,79.76673172004752
4250,84.7756692770005
4251,75.64703907639748
4252,77.08346159592192
4253,80.17348760976651
4254,99.85555748110906
4255,82.62790349497574
4256,79.63531644683385
4257,82.23834373945608
4258,84.23164354366799
4259,76.35132544328786
4260,85.2605201482726
4261,80.24329115628561
4262,90.33257094306133
4263,81.04294794979376
4264,81.94369393537136
4265,80.10729035644916
4266,82.96138132440859
4267,75.4433218733057
4268,78.55212715589829
4269,76.68966196709273
4270,74.04637323100758
4271,75.13373409588031
4272,76.73807252618899
4273,100.78569691312221
4274,86.29515748982111
4275,87.32021027778707
4276,82.92685011744953
4277,76.83341744177642
4278,88.14650610079335
4279,78.13563985413553
4280,80.12264247898709
4281,80.99756219047677
4282,101.21730400170115
4283,90.24030665014747
4284,100.4744171508005
4285,90.72230948021
4286,89.09660516068907
4287,87.05745190480066
4288,87.92908328014822
4289,84.4545461399893
4290,78.70809059753421
4291,85.96846031856953
4292,80.05429293717603
4293,78.30152179851913
4294,82.08959973060186
4295,84.67817084678076
4296,102.17827112947865
4297,86.09884788647196
4298,84.56376199554458
4299,109.23902900804521
4300,140.7577297110152
4301,99.15536948893717
4302,97.74430355740657
4303,102.40327995512736
4304,93.08213177044172
4305,91.77717750869432
4306,97.00428838439699
4307,92.76140564640723
4308,89.84834220060236
4309,93.33214159873293
4310,87.56877550676894
4311,93.14334883638725
4312,90.58036931899352
4313,129.4703931135293
4314,97.96434738600884
4315,115.6314949251389
4316,110.79289444679645
4317,99.41852850031805
4318,97.40724038545343
4319,98.68892970853454
4320,100.08272715069296
4321,95.48546338410159
4322,94.80968437668652
4323,92.691457041238
4324,102.88509079740496
4325,101.62979958636794
4326,121.6861657328736
4327,95.8487435360356
4328,101.54748671629486
4329,99.23987979429813
4330,98.59141127318703
4331,98.81180375077771
4332,94.1846733640149
4333,101.82847827290628
4334,105.53804419071089
4335,97.89223217046656
4336,95.82498731884172
4337,100.16201402292933
4338,104.78418689598048
4339,133.44649666040232
4340,104.85934464550591
4341,105.32292223321893
4342,98.38839717287884
4343,107.11018232918005
4344,118.0431395607343
4345,104.772357843811
4346,112.08592946387158
4347,111.6175310701272
4348,106.50483774343786
4349,106.34618602826335
4350,110.88809736106569
4351,110.08417157651516
4352,103.04718668332895
4353,101.75387331068454
4354,103.1032417775
4355,106.31611559418033
4356,99.02448824611797
4357,97.87879248714269
4358,94.28705982621653
4359,110.12703941343648
4360,97.66647274471038
4361,94.6754111789149
4362,107.38412731037126
4363,104.35691869625019
4364,91.86341824830507
4365,117.97827802620071
4366,104.61777696918779
4367,98.65372607656535
4368,98.14020758178171
4369,105.02920253214877
4370,96.82729756470371
4371,91.70132957127915
4372,97.42758573266735
4373,98.66467096270247
4374,98.80274794063487
4375,96.04383317443883
4376,86.84034772197434
4377,89.88688796552393
4378,88.16845946579885
4379,94.19109423062177
4380,92.98668505392261
4381,85.69727530528496
4382,91.23207605144559
4383,83.62587738843077
4384,85.74033254985089
4385,86.75486120506467
4386,82.29637053184884
4387,92.24566584413111
4388,81.21266286565255
4389,80.06725064093413
4390,84.95438594754143
4391,84.23958669161416
4392,83.78373661504166
4393,92.33910165377829
4394,85.19801219544526
4395,82.73890846471127
4396,78.81490004728815
4397,88.62560956701729
4398,80.36763224377421
4399,77.42927535177157
4400,78.99974965826573
4401,85.4464504262582
4402,81.90900170810028
4403,86.3663340472195
4404,75.41550495118311
4405,76.95654729069047
4406,73.5480600913731
4407,80.01955992576903
4408,77.23797849475478
4409,100.40773440283665
4410,77.46610722789318
4411,112.34909304852098
4412,88.66040090589885
4413,91.2165400511553
4414,85.3256446147511
4415,84.74164837835494
4416,100.36105347578616
4417,82.03527276177536
4418,88.53801046311101
4419,79.48126621986606
4420,81.2746119006513
4421,88.18680903237785
4422,77.63022366331735
4423,111.77774886386038
4424,101.06447522823856
4425,86.60928796133008
4426,88.93937776517966
4427,90.19393566637133
4428,108.88069435069242
4429,90.14797948300816
4430,87.72067012989886
4431,91.7250721903823
4432,93.27439322300705
4433,104.81426245263567
4434,93.84021302936898
4435,84.31162584611597
4436,92.23067122461515
4437,92.91834081458087
4438,90.34394421275216
4439,89.42962105539237
4440,93.30424128689125
4441,85.36733686623185
4442,102.58276100843361
4443,100.76502185562498
4444,93.32128829775453
4445,97.9367254785774
4446,89.11331859183369
4447,84.25702753348735
4448,85.94012923324314
4449,88.96844953989084
4450,91.04551113062622
4451,134.18614620926672
4452,97.49635442031915
4453,125.18029218688876
4454,99.5419276155801
4455,100.025499129807
4456,111.9096045563011
4457,105.98015495394505
4458,101.93537198991379
4459,99.39826418813743
4460,97.99699866153703
4461,99.54221880133196
4462,99.21998082183886
4463,102.7182700341928
4464,98.35035533673054
4465,93.7912854701733
4466,85.99368162635842
4467,88.32153094227426
4468,91.81060495905847
4469,93.54716784974833
4470,92.37357407880395
4471,88.96969370567841
4472,90.87925763050346
4473,97.03257844305978
4474,93.95442199305228
4475,89.93426649070405
4476,90.58842850740194
4477,93.87462680654916
4478,103.63041507670518
4479,92.60297085661406
4480,87.74147318739307
4481,93.9092970475396
4482,99.9401833182975
4483,92.82060741517698
4484,92.39960514632793
4485,89.0348268579896
4486,92.56547607724228
4487,96.78544126956228
4488,111.39717627359472
4489,91.94828281347263
4490,119.40902780254805
4491,101.0354906823948
4492,107.44712973527328
4493,102.3725977139367
4494,120.08849721583165
4495,110.54810048434126
4496,99.03612094038357
4497,109.82956300229505
4498,98.69927287632196
4499,124.36494816670549
4500,101.89219913951607
4501,103.59541802342467
4502,96.33779752963116
4503,97.41783123103671
4504,103.02467433301841
4505,100.2463265929393
4506,102.19461772582103
4507,95.54240329519953
4508,102.31703378926557
4509,101.66399540358702
4510,94.8350137235098
4511,93.45736639333262
4512,94.59033888071086
4513,102.34193539728585
4514,92.29781520050058
4515,101.57071939369581
4516,105.10489093717659
4517,98.16135242932639
4518,92.00957769152714
4519,88.17858012743069
4520,91.86456223911897
4521,94.79194778035362
4522,97.18151235435019
4523,89.95705392315905
4524,85.4365742733471
4525,86.48850474666152
4526,95.69226160575255
4527,90.69639330195047
4528,90.35170444957666
4529,94.41122608494754
4530,84.63202289871893
4531,87.52426154909178
4532,96.57932427720218
4533,87.95366002298294
4534,89.78150533371803
4535,92.17051045371399
4536,108.39570387282139
4537,95.34291111342401
4538,95.60686449402749
4539,109.07560598708204
4540,99.01770367761922
4541,96.7156783617064
4542,91.17558992500605
4543,91.23436973683957
4544,83.93886290674928
4545,112.20203245943974
4546,93.04981958672292
4547,93.01847881501722
4548,98.41021372605435
4549,110.36703391224654
4550,87.07755052448312
4551,95.10374260748875
4552,93.27761074702633
4553,117.80555368063537
4554,119.77032289471092
4555,99.47636598996893
4556,112.82134158392316
4557,103.42358720092392
4558,107.99872921599436
4559,100.56829593011186
4560,97.30465751422112
4561,98.17601175982584
4562,98.87957729801276
4563,98.66425603615242
4564,95.41039192860973
4565,99.29388853492476
4566,96.03663367686698
4567,104.28763181790484
4568,92.91732382414679
4569,90.69341320324433
4570,89.73163104974338
4571,102.25349468257966
4572,102.00920336696713
4573,98.4181558324291
4574,98.53745447157507
4575,94.63157735350543
4576,89.65502224740386
4577,102.92610905336868
4578,95.63241014538283
4579,91.2031959987056
4580,95.06425079538371
4581,93.56433157603402
4582,94.19682685202869
4583,90.1933711283031
4584,85.37135480366089
4585,90.89072967556034
4586,95.48758104699652
4587,88.450122835226
4588,94.77153518999508
4589,91.3834018542203
4590,90.09897456964079
4591,88.85737388904796
4592,89.4430736923684
4593,90.93664869044204
4594,88.4763763967305
4595,103.2611721950276
4596,106.27193281962964
4597,89.74316742951152
4598,88.27769724535726
4599,87.8197494625017
4600,88.11153930135168
4601,116.65221242864303
4602,94.56850378164214
4603,92.76073354805283
4604,91.86318817305961
4605,97.48328436497586
4606,101.13854149794867
4607,96.91432816823598
4608,89.74726958787623
4609,94.61133623927657
4610,84.11922194420929
4611,108.23509470430005
4612,95.0104464828434
4613,94.06894140494799
4614,94.32396105712516
4615,93.02253928906089
4616,88.32103674480194
4617,90.8139595200337
4618,86.0637352327205
4619,90.17316562078406
4620,83.06532625297748
4621,81.98029446126797
4622,81.60183123213595
4623,84.03282093332857
4624,91.05459753678807
4625,82.98560722769658
4626,82.67468735549265
4627,85.064006313986
4628,83.0362435885788
4629,81.83647288766426
4630,75.0605570137083
4631,85.60833112268418
4632,84.11148456011438
4633,76.22742791031345
4634,74.0769348813553
4635,79.0966256528624
4636,77.76906093971571
4637,78.87758671081258
4638,83.98131654438117
4639,80.90026198821192
4640,75.47004748408536
4641,82.15384880447999
4642,67.7459698665346
4643,73.26383968421355
4644,73.40131909394313
4645,65.51610108387382
4646,74.28430382138916
4647,69.64525808245105
4648,69.44746639006226
4649,69.1846287319982
4650,66.43870495699191
4651,75.26959542013333
4652,71.67650368685244
4653,67.94662930635647
4654,72.23606434453036
4655,82.2713203922641
4656,86.24544667090271
4657,70.968193099902
4658,68.50196827190553
4659,70.08722867116015
4660,73.3560744546403
4661,65.2699857059651
4662,75.06426449098043
4663,72.28241008872861
4664,75.20004828387283
4665,73.24552034891462
4666,67.00014944447369
4667,69.40059535516605
4668,68.99564606091904
4669,75.31537424255208
4670,81.12781988170744
4671,74.35577661504668
4672,66.21908431116478
4673,65.74490568838206
4674,66.29107613365406
4675,69.79984408210646
4676,70.52457452142067
4677,64.56771198880693
4678,59.278817809050636
4679,68.44402879622774
4680,94.78804820382331
4681,77.64967289623577
4682,70.7227201580334
4683,77.9302822513568
4684,73.31298821705764
4685,71.83551906012396
4686,68.32365103595896
4687,71.89671108979937
4688,77.36738367668029
4689,68.8916911107525
4690,97.71611632568204
4691,75.30264324230838
4692,87.17713344272538
4693,82.18919743375469
4694,77.92341446133987
4695,76.08301566575335
4696,76.94373512789906
4697,79.78694321129333
4698,75.37376136291797
4699,78.30687838207572
4700,78.68743293876446
4701,75.08303495734776
4702,78.27356540081308
4703,79.02539513213883
4704,73.8779129831702
4705,73.03919231067368
4706,79.36834879834768
4707,81.34601800350582
4708,78.92077209280079
4709,72.68467459550516
4710,77.52496200312105
4711,74.73203699404252
4712,78.93778434893562
4713,73.98950093197473
4714,71.04697558517964
4715,71.0024022798456
4716,103.77675914193338
4717,78.34209923582871
4718,73.69977529637107
4719,83.64062368948656
4720,76.34489549868394
4721,72.58837788355451
4722,70.94519413338405
4723,76.29086887799178
4724,69.16741144870706
4725,76.23378863304458
4726,75.22056105496347
4727,71.59930245956116
4728,72.2319340536174
4729,77.80318348922466
4730,73.71205911117374
4731,68.13431458352173
4732,74.01597314799696
4733,67.06038430760955
4734,87.03284892705693
4735,74.85166326157751
4736,84.13551257210709
4737,72.03338311632537
4738,70.2710629101872
4739,74.47420304181134
4740,75.15228671466556
4741,76.72578046239497
4742,82.56412473081112
4743,90.29629665215069
4744,75.42068922634573
4745,79.63885649801841
4746,75.73489633956868
4747,78.5156889359762
4748,77.6920409479975
4749,75.8533813328761
4750,70.01799733442235
4751,80.00214256502281
4752,78.00979950497661
4753,75.98180680702873
4754,77.29252693485644
4755,68.02500529140879
4756,70.2338003863929
4757,77.29873216275894
4758,72.3576107707936
4759,71.87182628246879
4760,74.65392193934245
4761,66.54168201390092
4762,93.37298167884259
4763,76.82016273966984
4764,69.82665150851294
4765,76.75309124163094
4766,77.31152911806004
4767,68.9933447098747
4768,85.42022194745086
4769,74.76029758722727
4770,69.56328294390985
4771,73.50471729073959
4772,72.76523307782071
4773,69.37506921162387
4774,65.53528992093999
4775,66.9718572815135
4776,71.02768772212673
4777,73.34992674791987
4778,71.10221380780145
4779,67.14080518460665
4780,75.3796405967885
4781,69.55899679345572
4782,66.66939705972842
4783,65.1138009026804
4784,64.57788333388268
4785,71.3984755542554
4786,71.2057457036853
4787,68.28710726365313
4788,67.42327943688656
4789,82.63567549329751
4790,74.47671707590554
4791,66.70654215299759
4792,69.9746802709935
4793,66.51734700476618
4794,67.41809185330133
4795,67.56113551883855
4796,69.11238465304487
4797,65.76691370057485
4798,63.663518314868455
4799,68.47309231533814
4800,69.14798181711973
4801,84.87896931238625
4802,85.83705543923779
4803,74.83385844193828
4804,73.56384722052964
4805,69.4165677158471
4806,75.07340127107027
4807,68.63180384717342
4808,67.73341349594655
4809,74.72267700059282
4810,64.41175117371182
4811,66.76435899459719
4812,69.20807510570975
4813,95.03723327657303
4814,76.47967746756173
4815,75.53835955363229
4816,70.92433384311373
4817,69.72319257474294
4818,69.88137876201645
4819,78.32559415598172
4820,75.20227486080071
4821,76.3347008472916
4822,74.29604192460172
4823,76.87974085258604
4824,73.76696824838288
4825,92.51990393647745
4826,72.18248571658364
4827,74.3701460930362
4828,74.73410053648401
4829,72.11579359335684
4830,75.70975230142157
4831,65.86746325614237
4832,73.19191479285698
4833,68.55884775311732
4834,72.42029453442608
4835,67.27793394406736
4836,79.4088612242548
4837,67.1284444873037
4838,69.07907708858862
4839,100.15151118067931
4840,89.77161536473793
4841,82.19735463839864
4842,84.54281694700337
4843,80.31962956006456
4844,79.07155639133158
4845,93.43165799122576
4846,78.35445769152147
4847,79.60789240530863
4848,76.27700324049326
4849,86.51871515616563
4850,84.88893308003182
4851,84.36304930675398
4852,72.77778805185835
4853,89.92413889422616
4854,82.45198515629546
4855,87.22879533501566
4856,84.44404914641589
4857,79.45889515714155
4858,81.05473261239999
4859,77.20250971785333
4860,91.95311459641212
4861,119.28932575561574
4862,106.46922205234878
4863,86.974774758599
4864,132.3792879999039
4865,127.45095306948821
4866,102.33515670830008
4867,99.84318131896424
4868,100.50836181640719
4869,108.86847027162459
4870,110.33846812770261
4871,100.91262904041447
4872,101.78984057897762
4873,101.26498294436097
4874,100.1131356360595
4875,124.08443264022893
4876,108.58235052886225
4877,111.74569104091944
4878,99.09001137236109
4879,106.95402248291201
4880,100.67262146670649
4881,96.6804614818915
4882,103.59503527359105
4883,95.51852361724563
4884,100.02303403023198
4885,97.55459418272154
4886,96.90640231511564
4887,106.32215393522921
4888,91.7708009343178
4889,102.58604601130192
4890,111.79093023503228
4891,92.94812982971244
4892,128.3731021141785
4893,97.33408257989736
4894,102.7890598712804
4895,101.78298768279576
4896,100.11252382424114
4897,99.64779399672285
4898,102.14385304955883
4899,100.48217706574503
4900,99.55410137206071
4901,93.8774452437193
4902,99.2363158342778
4903,98.23604775780203
4904,99.41635182234204
4905,107.28228567876572
4906,104.59399876036532
4907,108.0697855035761
4908,97.40374883384546
4909,97.11522455021176
4910,108.75696336666078
4911,102.69158530578943
4912,96.9719360390636
4913,97.87588613984768
4914,98.5689985261415
4915,96.98599434693833
4916,94.14358979326332
4917,96.19101568601835
4918,98.16137297085292
4919,97.78537285510725
4920,94.9795720211022
4921,101.31886690891524
4922,102.57213267674297
4923,94.16445755738309
4924,104.2712678297566
4925,93.37677190301035
4926,100.05281660806267
4927,94.02182240301134
4928,98.81079015031645
4929,119.49724785904989
4930,106.29997994673874
4931,102.93433956277559
4932,105.33146616756977
4933,98.81503111906123
4934,100.122979544235
4935,94.45461099856033
4936,101.39804262833076
4937,90.17654539722622
4938,96.12524717021962
4939,94.08986759893494
4940,90.2654202555616
4941,93.43166603803247
4942,91.88775038585857
4943,91.58294261082534
4944,87.71934367589697
4945,91.54959816941364
4946,87.9064193481617
4947,83.19825628673877
4948,89.34841383546205
4949,81.85124559775548
4950,95.24407156429251
4951,135.08960539112957
4952,101.38276020611414
4953,123.8797829450763
4954,94.78488946155456
4955,100.29226663432138
4956,97.39269214069212
4957,100.18741128314855
4958,101.04205866192477
4959,98.4647455768663
4960,103.22772309164758
4961,97.06648256391091
4962,110.36201073893325
4963,119.04855107373578
4964,127.41289981519188
4965,107.8117606208373
4966,111.21651345640747
4967,125.95275706803031
4968,112.24576967975652
4969,140.84324588126657
4970,120.04686728093296
4971,122.20543251180067
4972,114.53800217892567
4973,117.76290127549987
4974,116.03919388683843
4975,121.47486865411732
4976,113.30501694971835
4977,115.4042019701369
4978,116.44902632165169
4979,115.79894032450484
4980,112.51322195701283
4981,109.50635623176579
4982,106.04763536560964
4983,107.71432956299017
4984,109.04531027377577
4985,107.41961811168814
4986,110.624050212291
4987,127.36352596593915
4988,115.1610245366729
4989,106.05785176046646
4990,110.05521620887751
4991,106.48797276012026
4992,103.29978490675298
4993,102.72470825453685
4994,103.56813560793417
4995,111.87376009584271
4996,102.80810591918123
4997,104.58596614287798
4998,106.93862413740544
4999,99.80980862814415
5000,106.17468482348764
