编号,e_建模值,交叉验证预测值_mm,共同异常
7150,77.372,78.34547439959962,False
7151,126.267,126.57379068750897,False
7152,89.116,104.57370414442606,False
7153,111.994,112.2625664340232,False
7154,104.284,103.97143897734998,False
7155,106.27,104.88470388036222,False
7156,106.22,107.98021020970555,False
7158,113.771,113.53265816919071,False
7159,116.161,114.64081883215587,False
7160,132.926,135.71972130852566,False
7161,97.516,93.73398549280945,False
7162,111.728,112.03212168793621,False
7163,87.044,87.6662368478474,False
7164,90.984,90.51748455574403,False
7165,100.976,100.94705110758149,False
7166,115.121,111.15805052185533,False
7167,98.208,97.95805822103551,False
7168,94.466,92.82617533724446,False
7169,91.479,88.2428235994683,False
7170,88.447,85.63268740338317,False
7171,100.611,100.88421349466493,False
7172,83.829,83.78614663401916,False
7173,93.48,97.67772315736792,False
7174,110.46,110.7211981169877,False
7175,102.37,104.08250832564593,False
7176,80.123,84.95890582149734,False
7177,87.559,86.06514523184818,False
7178,118.221,116.165598987191,False
7179,113.738,113.88422614380254,False
7180,145.113,143.6449131515644,False
7181,93.306,92.50034107695937,False
7182,95.414,95.67180495828639,False
7183,106.919,105.59546256595075,False
7184,96.926,96.59967678583881,False
7185,130.597,126.9826586485045,False
7186,106.986,104.71120261380605,False
7187,83.819,81.43741105417467,False
7188,110.75,109.50500249147719,False
7189,92.644,92.55443357539691,False
7190,97.896,100.40175774910072,False
7191,90.079,88.87674640495914,False
7192,88.959,86.53024295090785,False
7194,88.543,89.2488458708346,False
7195,73.905,72.65578553236631,False
7196,106.302,105.14783879407888,False
7197,87.294,85.32318689892467,False
7198,80.0,77.41256343817284,False
7199,112.801,111.19560741218521,False
7200,82.391,84.45043080387215,False
7201,94.895,95.83354645293569,False
7202,98.603,100.63071058082924,False
7203,102.478,103.87216449192596,False
7204,88.88,86.72170612937705,False
7205,71.584,79.1988367609059,False
7206,125.737,124.47318929783054,False
7207,96.657,101.4803226530907,False
7208,100.905,101.00145818420351,False
7209,126.735,130.59025976328354,False
7210,104.21,105.79326296242671,False
7211,85.626,92.53418443182844,False
7212,104.604,102.73147594339108,False
7213,108.136,109.56606991895738,False
7214,147.423,143.11643719879942,False
7215,90.075,92.1962842949869,False
7216,101.486,98.32259624692315,False
7217,78.758,81.5096580145014,False
7218,82.886,82.09044026608157,False
7219,93.073,90.72036126890931,False
7220,78.746,83.54146280002924,False
7221,106.713,109.48703639078859,False
7222,107.126,108.46012972817003,False
7223,123.254,121.15418393589356,False
7224,119.296,118.48940993951572,False
7225,98.394,99.01141037966757,False
7226,111.423,90.88064258314324,False
7227,82.869,86.51137339507106,False
7228,99.701,99.86905738362925,False
7229,110.371,107.45731078604231,False
7230,99.598,99.2289440223616,False
7231,90.618,90.3861164219066,False
7233,96.891,97.16230380699879,False
7234,127.046,127.8545186660829,False
7235,112.195,112.64730660427999,False
7237,84.863,82.53503319850786,False
7238,113.294,115.41043330217934,False
7239,89.726,88.06299693765922,False
7240,85.934,86.10963809604395,False
7241,94.764,93.2429897775333,False
7242,94.421,92.71119512157092,False
7243,89.616,91.03710975582956,False
7244,95.988,100.63638043131222,False
7245,78.786,79.17654303813048,False
7246,107.815,98.4981492205515,False
7247,82.618,86.17750227650816,False
7248,91.453,91.79781528980779,False
7249,90.599,89.78402571983686,False
7250,139.972,138.37199756764852,False
7251,145.727,142.81452770867458,False
7252,101.957,100.6431419758004,False
7253,105.645,104.25904109252605,False
7254,99.339,98.66265612249877,False
7255,110.008,111.31244374745377,False
7256,86.63,88.70274719998892,False
7257,74.537,85.20037919827121,False
7259,97.094,98.11909495544842,False
7260,111.525,107.1583401060173,False
7261,101.737,99.58526828322277,False
7262,119.408,117.68745877150678,False
7263,115.042,113.9789748211989,False
7264,112.017,110.51536433374466,False
7265,78.402,80.37077623930556,False
7266,99.77,98.48951877636911,False
7267,137.986,139.71728324330624,False
7268,90.699,93.24128791322475,False
7269,96.744,95.22317461080475,False
7271,81.388,83.87373923338316,False
7272,87.745,87.21465892518384,False
7273,101.495,103.5336171131661,False
7274,90.212,92.81341634115701,False
7275,115.914,114.3701692797063,False
7276,103.38,106.41072140239834,False
7277,83.869,87.9952761281945,False
7278,102.181,100.52377909036123,False
7280,97.725,97.36895596248942,False
7281,82.789,84.28688156840026,False
7282,81.691,81.44036104020613,False
7283,95.587,96.85932426457575,False
7284,89.361,89.79570590045968,False
7285,86.598,86.9066445466645,False
7286,78.587,78.38801902329413,False
7287,92.181,89.79952312710529,False
7288,95.93,93.52735434665334,False
7289,98.82,90.81215728166796,False
7290,85.705,87.20422981366129,False
7291,95.954,95.98433114221444,False
7293,81.814,80.89324574330367,False
7294,129.051,129.52845094985528,False
7295,96.479,99.53532121835627,False
7296,127.883,127.81218161884303,False
7297,82.16,91.92517388865004,False
7298,81.269,84.14216418020402,False
7299,100.587,104.74618924968449,False
7300,122.679,117.50411633378259,False
7301,86.804,88.42242499796946,False
7302,112.03,114.30815813072564,False
7303,116.267,112.62355913776011,False
7304,84.814,83.85732588547515,False
7305,86.843,85.34658549662481,False
7306,103.288,101.29221412277076,False
7307,122.736,121.52314713841103,False
7308,108.673,108.80658460168152,False
7309,123.659,120.44998643295965,False
7310,92.027,92.21525540691458,False
7311,86.983,81.98577549667054,False
7312,69.596,70.35225364025698,False
7313,90.64,90.48676547341114,False
7314,82.128,82.00166900354185,False
7315,87.03,85.54394816183219,False
7316,98.25,103.72567290237322,False
7317,83.105,82.99841004966896,False
7318,94.057,92.29367612988152,False
7319,103.542,102.33128590117492,False
7320,100.428,101.4341744408465,False
7321,96.272,94.09015577470902,False
7322,131.237,129.41254041937069,False
7323,108.112,107.78813227936223,False
7324,109.22,109.9636864526022,False
7327,117.105,117.66950725107904,False
7328,112.896,113.3124151370654,False
7329,96.791,96.15773256038463,False
7330,118.144,120.28471287154576,False
7331,109.917,107.57613371208045,False
7332,93.71,93.08797875579025,False
7333,88.473,90.17090137978236,False
7334,90.628,91.62168172288285,False
7335,104.173,103.817958340972,False
7337,98.296,97.35396250807817,False
7338,87.501,87.98313383807636,False
7340,89.039,88.41179948293014,False
7341,111.068,111.8767419365682,False
7342,109.69,111.88046944371624,False
7343,90.716,93.6379905571581,False
7344,112.86,114.76871756128995,False
7345,93.483,92.24991823978115,False
7346,90.191,90.44466822096341,False
7347,90.858,91.18171583096596,False
7348,93.643,93.35175052552327,False
7349,108.191,110.42011807166546,False
7350,83.914,81.87209772674942,False
7351,93.651,97.54161749005692,False
7352,108.1,109.66863438635025,False
7353,85.297,86.35897252326748,False
7354,93.043,90.9919991780225,False
7355,105.251,105.52527617426101,False
7356,92.467,93.8456298459909,False
7357,69.165,71.09368168669458,False
7358,113.924,114.42919527753469,False
7359,77.179,76.5261045117186,False
7360,77.427,77.32889803048218,False
7361,97.341,95.35282220557829,False
7362,77.026,76.76181262272102,False
7363,80.167,86.1879520501568,False
7364,127.61,125.8118692145012,False
7365,90.149,91.63716353797906,False
7366,109.171,106.04509856989071,False
7368,108.688,107.2267275832275,False
7369,88.366,87.31105038758162,False
7370,94.885,91.75844806938613,False
7372,96.795,97.12162526248366,False
7373,84.712,81.27246798626986,False
7374,99.374,98.9797595887569,False
7375,105.572,101.88569678928772,False
7376,117.834,117.20977723875394,False
7377,121.026,117.26789657555327,False
7378,91.941,90.78900492513773,False
7379,120.368,119.15622650674482,False
7380,106.218,103.94117664246093,False
7381,103.477,92.67167292040979,False
7382,86.613,90.1836312794449,False
7383,90.741,91.67203417842302,False
7384,89.128,89.40931730580363,False
7385,95.476,95.19579448659867,False
7386,80.855,83.86057707116893,False
7387,87.675,86.73425148135519,False
7388,92.462,90.02808966165715,False
7389,86.081,88.38747409755135,False
7390,110.667,107.00110108175016,False
7391,104.023,105.50208858204375,False
7392,100.842,101.00416006943394,False
7393,78.929,75.78549372485647,False
7394,94.286,95.2380421738592,False
7395,102.98,100.85263996195529,False
7396,97.824,99.90072858976102,False
7397,88.845,87.81968822636136,False
7398,75.891,74.93855441254466,False
7399,98.283,97.9928266493106,False
7400,94.133,99.49030629576777,False
7401,86.783,87.82239991458138,False
7402,107.444,104.13736265040788,False
7404,78.53,80.41232105255943,False
7405,113.581,111.15472397954733,False
7406,86.171,86.81120141605615,False
7407,111.487,112.94119632170104,False
7408,126.355,126.43430232536568,False
7409,99.138,97.60806672985068,False
7410,106.259,105.4216422321688,False
7411,84.162,88.48632094613536,False
7412,101.431,98.40205423878467,False
7413,93.257,88.80212646998673,False
7414,84.745,85.24025698151954,False
7415,113.298,113.00786068130047,False
7416,86.098,82.1701788432209,False
7418,102.091,100.55170977198782,False
7419,85.027,87.47979078059373,False
7420,86.994,87.1913477976871,False
7421,99.059,102.88562127652833,False
7422,97.395,96.3290679590122,False
7423,96.119,92.96505479215283,False
7424,75.148,73.98590357776612,False
7425,100.754,99.53685033969047,False
7426,157.287,161.06738408675486,False
7427,92.458,97.77986014400622,False
7428,83.287,82.00484341450017,False
7429,101.656,92.22583189513527,False
7430,84.979,86.26117213117942,False
7431,84.632,86.58179152762196,False
7432,80.315,81.70635428840916,False
7433,110.845,109.94738869483281,False
7434,94.017,95.84582783486142,False
7435,103.957,110.08598831879213,False
7436,88.44,88.93261204685325,False
7437,111.198,112.74130395952683,False
7439,111.979,112.85561879897662,False
7440,119.885,117.39689869677883,False
7441,105.803,105.12938582410989,False
7442,87.571,89.04336333611785,False
7443,114.728,103.18206748451657,False
7444,96.721,97.3492525682933,False
7445,96.41,95.83839880210967,False
7446,83.552,79.11245942647074,False
7447,106.525,102.52520660823518,False
7448,88.964,103.98080135850063,False
7449,113.204,107.39851746704161,False
7450,108.103,107.82090241671139,False
7451,90.213,89.74183703824977,False
7452,87.502,89.46237311137375,False
7453,99.947,96.5390617640644,False
7454,99.666,95.6646664879642,False
7455,99.193,98.45145067032193,False
7456,74.095,76.029255873452,False
7457,105.819,94.08903827764124,False
7458,84.616,86.86153901581702,False
7459,85.135,86.3318257224021,False
7460,104.237,104.29153144264545,False
7461,96.972,95.15535349687461,False
7462,102.886,103.18445179924791,False
7463,111.444,103.04946937899862,False
7464,99.808,100.46297264433584,False
7465,129.615,129.16310709937594,False
7466,95.384,103.659991788264,False
7467,95.066,93.72420824815971,False
7468,104.692,106.04551692828265,False
7469,98.23,98.01498171403854,False
7470,87.558,85.82474710213049,False
7471,93.563,93.75995391400389,False
7472,104.293,109.6486269586298,False
7473,121.864,116.66991374267226,False
7474,109.82,107.23229053333687,False
7475,90.965,92.9095192832266,False
7476,99.934,101.47833991056633,False
7477,115.437,112.80774479035163,False
7478,88.834,90.34532717065011,False
7479,103.37,92.98688154745986,False
7481,86.096,86.2487253413848,False
7482,106.089,104.95966503775796,False
7483,107.5,105.27856358091574,False
7484,110.52,113.03013345061703,False
7486,104.238,103.80382603958576,False
7487,106.213,108.97124949847182,False
7488,81.575,77.15743807127733,False
7489,94.226,95.82378364787255,False
7490,81.824,83.61367657006369,False
7491,102.18,101.4241514949452,False
7492,92.585,92.28805643248626,False
7493,103.02,106.64531190698322,False
7494,92.17,89.76227202242858,False
7495,95.017,98.03728232405493,False
7496,94.268,96.36459449048037,False
7498,95.609,94.83520589483379,False
7499,81.838,84.23285355388994,False
7500,83.473,81.82920545717562,False
7501,127.654,124.95491386346355,False
7502,90.226,87.95770321850858,False
7505,102.89,103.32899062551623,False
7506,124.406,115.13638433507181,False
7507,82.423,82.81167206487989,False
7508,99.081,99.5418541276023,False
7509,93.812,92.99357161890428,False
7510,77.595,76.70344475672432,False
7511,84.958,85.90616166178648,False
7512,97.522,95.22821412642827,False
7513,101.605,100.8073372482516,False
7514,89.789,92.14669004766992,False
7515,78.288,75.5802947377071,False
7516,75.304,74.10446448889982,False
7517,111.576,91.18695364995814,False
7518,79.27,78.78341306127996,False
7519,103.578,106.65977913897348,False
7520,92.248,92.07315912048401,False
7521,106.508,105.15861439809771,False
7522,84.341,86.99337322510904,False
7523,99.311,100.01134935810249,False
7524,84.088,85.76282688080263,False
7525,87.574,86.72997313237832,False
7526,81.348,83.14467879446892,False
7527,98.753,98.62345119503395,False
7528,94.087,92.40809572920087,False
7529,97.524,96.50108010560871,False
7530,101.055,100.72739329018785,False
7531,119.168,115.34104911136235,False
7532,102.271,101.95527982743326,False
7533,82.34,83.60439076164991,False
7534,99.146,102.54110311435795,False
7535,112.011,110.68375995555512,False
7536,122.207,125.2253472716969,False
7537,147.515,146.15485698345285,False
7538,109.673,109.53718046149564,False
7539,98.995,99.10908557040005,False
7540,97.596,98.85388130046866,False
7541,104.661,106.03832965797164,False
7542,111.814,109.14038457032282,False
7543,112.749,112.36935096174159,False
7544,75.141,75.95050216279331,False
7545,103.647,102.41466077485718,False
7546,94.429,96.68330459530658,False
7547,108.666,97.62738019690764,False
7548,94.667,94.76606213363326,False
7549,112.091,106.72289649465839,False
7550,96.495,92.83395999673712,False
7551,98.55,98.58018287458019,False
7552,100.366,97.67309278120025,False
7553,96.555,95.54807834792702,False
7554,99.767,99.0545349930011,False
7555,100.615,102.0185975359907,False
7556,94.937,99.88613014342728,False
7557,113.096,106.30943928946635,False
7558,98.27,98.80517239558444,False
7559,81.368,79.28177674748294,False
7560,108.114,109.63139856986308,False
7561,75.605,77.91696140084156,False
7562,114.636,117.42545187270935,False
7563,87.048,86.08665202863335,False
7564,128.547,133.10643419757508,False
7565,103.604,106.20796924647131,False
7566,88.71,86.87872811449871,False
7567,95.132,94.83669961965956,False
7568,93.492,93.67750891423576,False
7569,86.931,86.18288822945253,False
7570,100.22,95.58068855728652,False
7571,87.269,89.97239582557725,False
7573,102.111,98.74131846969136,False
7574,99.712,99.33960836374004,False
7575,125.057,123.145873501062,False
7576,139.688,140.85569945844026,False
7577,94.381,98.44792699846349,False
7578,99.798,99.77641917722946,False
7579,102.727,101.8317871713311,False
7580,103.375,102.69316102848695,False
7581,117.61,116.35035863780949,False
7582,90.387,89.3961441827365,False
7583,89.569,89.02598005196126,False
7584,89.411,87.8149662576902,False
7585,101.262,99.00838852067169,False
7586,108.81,112.20207430953799,False
7587,82.22,83.6300488729549,False
7588,125.138,126.19133778391158,False
7589,102.421,107.50294289806567,False
7590,91.326,90.31348472224164,False
7591,85.738,89.23526394563297,False
7592,102.892,101.51177414921153,False
7593,89.348,89.56587792445036,False
7594,91.062,86.75130612989305,False
7595,106.698,109.51618655428679,False
7596,116.61,114.52610620594274,False
7597,72.689,76.68267598990501,False
7598,141.842,143.08954490964732,False
7599,79.923,79.60379972482974,False
7600,117.559,116.08594553496843,False
7601,110.289,105.4308765751069,False
7602,100.858,99.81681264370857,False
7603,89.34,88.27007548542716,False
7604,98.372,96.84048028654964,False
7605,116.197,115.57119817094181,False
7606,105.496,103.85509929340573,False
7607,100.572,98.0308941921173,False
7608,81.189,81.64295211606725,False
7609,86.069,88.22298929873374,False
7610,96.161,93.83373911623633,False
7611,81.375,86.04428514248809,False
7612,90.434,92.84465490947773,False
7613,87.222,89.9039681058303,False
7614,103.498,102.80137956617796,False
7615,75.291,75.73468636194143,False
7616,128.845,127.62051697114578,False
7617,93.081,96.67201448420194,False
7618,88.552,85.44253554689428,False
7620,113.348,112.86412050647701,False
7621,101.797,101.21830232140204,False
7622,106.092,103.10371491701139,False
7623,88.087,88.43733072701431,False
7624,100.1,105.29387588991534,False
7625,109.731,105.55634146562849,False
7626,122.118,121.01083691435937,False
7627,74.05,77.09489553854982,False
7628,76.861,78.87532540381147,False
7629,90.469,93.79168395792162,False
7630,113.677,103.65892529559697,False
7631,95.918,98.04039538331153,False
7633,125.917,124.14309518022883,False
7635,97.94,99.19126643659501,False
7636,109.262,106.27951869260576,False
7637,84.794,87.35078359768862,False
7638,94.205,98.95992400621175,False
7639,81.52,82.59571481654632,False
7640,80.549,81.88382657095616,False
7641,87.387,96.37606524383045,False
7642,121.227,119.70920741315174,False
7643,108.248,109.64451417576348,False
7644,92.235,93.1414761862486,False
7645,99.49,96.56076274290457,False
7646,88.316,90.15900552277378,False
7647,90.185,90.89128779534146,False
7648,101.975,99.4788860153024,False
7649,105.29,103.46277444246971,False
7650,98.26,95.06293423974876,False
7651,115.801,115.44757096600515,False
7652,121.281,116.71169684112829,False
7654,95.566,94.44118262669274,False
7655,85.641,84.60420117460671,False
7656,99.994,98.24137636236864,False
7657,98.688,99.43597767380774,False
7658,102.719,104.74120159197028,False
7659,119.62,119.6571865008355,False
7660,101.171,103.16341795342099,False
7661,101.136,101.32284653459514,False
7662,110.142,108.3905180563003,False
7663,88.195,87.99925470877763,False
7664,105.977,105.51320935738715,False
7665,88.962,89.09990021255038,False
7666,119.071,118.12181116185525,False
7668,90.482,91.5934341601882,False
7669,92.613,94.73809970347659,False
7670,112.092,102.85912614049604,False
7671,113.535,111.38554496296472,False
7672,131.333,130.0952815916274,False
7673,101.261,99.49137073891868,False
7674,84.677,88.56704345128843,False
7675,86.995,89.50050860189653,False
7676,90.427,89.6572077100047,False
7677,105.355,104.2508637965217,False
7678,78.842,85.6455250831101,False
7680,98.212,96.84477833775215,False
7681,96.931,95.57044022269176,False
7682,121.886,121.7368216703867,False
7683,100.267,97.62325177765138,False
7684,99.387,98.5188415623573,False
7685,92.692,93.49766402610979,False
7686,85.42,87.72205634379029,False
7687,103.774,104.92401396923246,False
7688,74.225,86.58044829428349,False
7689,97.239,96.22729552361078,False
7690,137.155,135.63771273004832,False
7691,103.486,106.61443946606423,False
7692,139.114,134.16310949100802,False
7693,78.255,81.43806358906266,False
7694,95.788,89.90257368485862,False
7695,100.164,99.89160274337725,False
7696,85.416,84.61955009769456,False
7697,133.35,130.1872204063487,False
7698,91.021,92.10539885618365,False
7699,90.721,92.07022284191558,False
7700,86.996,86.96814006814225,False
7701,91.696,90.8132183594664,False
7702,95.366,98.62593085437375,False
7703,85.508,84.14729064572069,False
7704,116.472,111.12275393635186,False
7705,130.858,126.5438500115911,False
7706,139.147,141.1221730123875,False
7707,103.845,100.35192165741331,False
7708,128.943,127.32765145013101,False
7709,101.913,101.39171129977268,False
7710,68.865,68.42233509024574,False
7711,121.609,122.18681607292436,False
7712,94.382,94.64908305496802,False
7713,87.714,89.13503166159373,False
7715,85.921,98.3822544428767,False
7716,109.352,109.45383218942656,False
7717,95.778,95.435916943154,False
7718,88.759,88.66478624297332,False
7719,75.374,76.70193451080648,False
7720,101.923,104.14716734377009,False
7721,105.592,103.39823727969846,False
7722,88.519,91.54506415599823,False
7723,97.41,98.61504121036546,False
7724,95.672,95.46297684107044,False
7725,91.911,92.06004774216781,False
7726,75.229,80.1705218907269,False
7727,95.342,93.72994249401125,False
7728,119.769,115.0911651831622,False
7729,102.504,98.80771838817044,False
7730,102.29,98.83329051925556,False
7731,84.93,85.35349839661443,False
7732,96.222,95.27439817821632,False
7733,109.925,110.53309078939608,False
7734,104.967,105.48007364362581,False
7735,100.995,103.5644449252571,False
7736,114.512,113.02505708527357,False
7737,97.149,96.60821214606815,False
7738,107.158,104.15561389666075,False
7739,100.732,99.79799645135465,False
7740,81.907,82.61358795169804,False
7741,129.073,113.74357908558473,False
7742,141.729,137.8283660204349,False
7743,99.462,99.51281969677619,False
7744,99.018,99.26585461334108,False
7745,86.553,83.83370530919257,False
7746,98.41,99.37685075309803,False
7747,91.598,93.8051312324662,False
7748,99.145,97.23658623422543,False
7749,97.807,98.53134581906075,False
7750,96.51,98.29815375478756,False
7751,82.062,81.93413096581098,False
7752,98.298,96.43382162753905,False
7753,119.233,119.89127807165262,False
7754,98.298,154.04699230269074,False
7755,78.738,77.97988647146087,False
7756,107.556,100.04585366362556,False
7757,87.119,92.86270348074848,False
7758,105.474,108.74800521079524,False
7759,102.397,104.0669182549641,False
7760,104.859,103.7053142151072,False
7761,83.848,85.00566357394206,False
7762,84.461,88.34140894242108,False
7763,87.551,85.54128780187656,False
7764,87.411,86.62959349279421,False
7766,79.59,79.56257062143811,False
7767,99.375,100.66974993179608,False
7768,94.373,96.3835184254283,False
7769,121.783,120.75514548869069,False
7770,94.202,95.2224573408152,False
7771,88.248,88.4183291357494,False
7772,108.695,108.91998854719736,False
7773,119.367,117.78902636477399,False
7774,103.491,100.77146525532663,False
7775,84.296,83.27716292316603,False
7776,94.792,96.51674079921833,False
7777,83.476,89.174688068755,False
7778,125.97,126.96601159846024,False
7779,74.074,78.66864829941971,False
7780,93.993,94.60623759991309,False
7781,109.157,108.12788365314863,False
7782,106.232,104.25719039537246,False
7783,96.796,96.92713456217948,False
7784,100.387,99.70827696605195,False
7785,97.423,97.36931064506761,False
7786,104.556,106.33509817943587,False
7787,93.633,92.71897834279243,False
7788,90.95,91.93406868894284,False
7789,78.929,81.1253181175837,False
7790,97.66,97.12502938947213,False
7791,85.572,85.04569255992013,False
7792,76.933,79.21024844362638,False
7793,98.976,94.2382083249164,False
7794,106.485,104.28860830935237,False
7795,108.955,106.15170113627964,False
7796,111.221,109.24526401865359,False
7797,99.227,100.70600109557982,False
7798,91.638,92.19745484523307,False
7799,108.895,108.55860205845586,False
7800,111.519,107.53147017788609,False
7802,97.529,99.38813145111038,False
7803,137.862,137.82447810153462,False
7805,90.039,95.45463432546377,False
7806,92.47,92.20852018356541,False
7807,75.657,76.46538135430096,False
7808,103.34,102.14395730045399,False
7809,84.984,87.9148587963523,False
7810,85.109,87.70672180045005,False
7811,104.896,108.83010794104707,False
7812,82.707,83.87873206678158,False
7813,116.449,116.34565912882938,False
7814,102.224,100.32455982424806,False
7815,86.51,95.94862805218719,False
7816,86.11,82.32518476145792,False
7818,81.604,81.2450540456247,False
7819,99.196,100.7581886688574,False
7820,98.977,97.18965291640212,False
7821,92.284,91.96947231433809,False
7822,104.548,103.03161870742977,False
7823,88.466,88.5810047821564,False
7824,79.426,77.70953191968081,False
7825,87.749,86.68681953137852,False
7826,87.711,89.2111083164901,False
7827,97.534,99.5309684892876,False
7828,118.934,120.64244827950726,False
7829,110.541,110.1936350255513,False
7830,91.248,89.71736974792205,False
7831,84.736,85.36696687910595,False
7832,105.726,99.68144654701787,False
7833,100.713,101.10613821976742,False
7834,91.295,93.08087369583166,False
7835,96.611,97.84915640585847,False
7836,92.665,89.97672701973369,False
7837,78.945,79.4984077136933,False
7839,80.752,80.91768661962104,False
7840,95.975,94.78972240420234,False
7841,110.163,111.60157301297372,False
7842,103.663,107.26778201455085,False
7843,103.319,102.49455527470889,False
7844,88.585,88.18441450335271,False
7845,97.999,97.11225189851689,False
7846,117.32,106.77973766879012,False
7847,79.102,80.45110509836911,False
7848,92.17,92.22567680439784,False
7849,97.018,102.88251657163772,False
7850,108.63,107.2235251568547,False
7851,90.418,90.31412736879044,False
7852,116.743,116.31623138912892,False
7853,107.964,109.21215286311127,False
7854,105.435,104.58158729968227,False
7855,147.465,144.77464968268444,False
7856,98.881,95.29400298750635,False
7857,107.481,104.81100947600513,False
7858,103.929,103.47010161171703,False
7859,70.926,73.71292207149281,False
7860,88.079,93.38566298308652,False
7861,102.053,103.31573303334393,False
7862,108.564,107.73465675844008,False
7863,99.049,100.02925556973268,False
7864,90.364,91.26251393170688,False
7865,86.09,93.50708774737181,False
7866,94.113,98.09295855949841,False
7867,119.434,116.39626971925082,False
7868,82.452,81.63347054145206,False
7869,89.055,88.41700360104682,False
7870,66.515,68.79003532590244,False
7872,129.357,125.67067197077556,False
7873,93.664,95.26799963414093,False
7874,97.271,95.87234832065369,False
7875,92.495,89.06488247104964,False
7877,94.056,91.0929527534414,False
7878,94.595,93.7137695078528,False
7879,91.915,90.86797726145022,False
7880,85.469,86.22691965272061,False
7881,90.143,92.39341790525484,False
7882,100.814,101.82673480176503,False
7883,80.718,82.05451838680366,False
7884,130.162,126.99430754934284,False
7885,74.137,73.8298418854949,False
7886,128.144,129.109651485419,False
7887,134.957,132.43648567578012,False
7888,91.303,90.44772871799273,False
7891,73.718,78.6776801814083,False
7892,90.756,93.10116927274726,False
7893,85.985,85.97362189374245,False
7894,99.084,99.56915446890096,False
7895,86.477,88.08928019604056,False
7896,90.614,87.83109139296961,False
7897,86.876,87.50599915597947,False
7898,101.852,100.13061908576587,False
7899,93.648,95.48295123061166,False
7900,92.758,95.30311949312481,False
7902,103.495,103.70635768951053,False
7903,102.02,102.32488519598611,False
7904,89.66,88.0744133532662,False
7905,111.741,112.98667605225026,False
7906,94.142,93.636287914439,False
7907,122.578,123.203922445617,False
7908,89.38,89.50437707677764,False
7909,101.121,99.31683043100088,False
7910,96.003,96.06060665352008,False
7911,107.527,104.82281479793222,False
7912,104.35,106.4623335338228,False
7914,148.096,145.47396948626283,False
7915,131.84,130.88371087590468,False
7916,109.159,109.70237967097933,False
7917,95.194,94.32036364867697,False
7918,123.062,118.65279811599366,False
7919,89.827,93.69253795925357,False
7920,100.224,99.91544895566147,False
7921,111.499,110.57027771171809,False
7922,104.58,103.77513586606617,False
7924,96.749,94.31833664421033,False
7925,90.511,90.88708095474405,False
7926,108.793,110.39321906761846,False
7927,75.858,76.26067347309692,False
7929,78.426,72.88051525545521,False
7930,114.645,114.35315488873702,False
7931,102.872,102.97835348668434,False
7932,103.54,104.11306672209959,False
7933,91.201,91.09247797841932,False
7934,110.164,93.85512686501743,False
7935,77.54,78.70017428920389,False
7936,132.013,117.27470371218624,False
7937,106.622,111.66522271493938,False
7938,138.912,122.06660983394575,False
7939,93.122,99.71049897025428,False
7940,116.23,111.75397136828849,False
7941,81.977,82.39191068940636,False
7942,81.661,78.18605593736595,False
7943,74.257,73.03849019713758,False
7944,90.584,87.42580517866361,False
7945,83.374,84.48812483999501,False
7946,110.079,108.89554185218036,False
7948,101.642,101.31715959711549,False
7949,91.868,92.04837957446769,False
7950,96.229,97.78447680899392,False
7951,108.439,102.85953804988293,False
7952,108.793,106.09391098081375,False
7953,109.246,106.70646229649745,False
7954,105.277,103.53686731224825,False
7955,93.867,92.46580789378976,False
7956,84.24,88.18905461096776,False
7957,105.048,104.11215042907862,False
7958,86.729,86.6001754249561,False
7959,77.31,77.7782783263159,False
7960,93.861,91.43588132787427,False
7961,96.667,100.39372263481478,False
7962,92.97,93.46715313191379,False
7964,98.152,100.89623038954171,False
7965,97.783,96.23159175049553,False
7967,113.094,110.45974728650461,False
7968,136.895,137.30083752818067,False
7969,77.201,78.21247242391948,False
7971,129.269,127.23452587814457,False
7972,75.425,76.98706963187246,False
7974,89.293,87.7438925351782,False
7975,79.543,77.51461610888086,False
7976,99.764,98.96525966379038,False
7977,89.352,92.50671626814885,False
7978,135.145,134.53846078825677,False
7979,103.042,101.33482448031897,False
7980,106.382,104.75335857244619,False
7981,95.481,95.57965993798759,False
7982,102.46,101.69430999993864,False
7984,104.68,102.69391802644178,False
7985,94.297,94.81501489919066,False
7986,117.07,115.53096733700326,False
7987,83.761,84.92013813154007,False
7988,140.228,135.08928852347108,False
7990,85.761,86.01450819770113,False
7991,97.118,101.0530114528393,False
7992,111.6,115.96325438190982,False
7993,117.138,117.36415515417539,False
7994,101.452,97.70282875726194,False
7995,118.414,113.66516676648787,False
7996,102.303,102.1695907689537,False
7998,99.477,99.17366188976196,False
7999,91.358,93.67480783153106,False
8000,102.323,105.20092710217257,False
8001,100.575,100.19952342401547,False
8002,90.901,89.90331521763082,False
8003,88.148,86.25627379041141,False
8004,99.483,97.94699808690697,False
8005,97.098,96.6367862017803,False
8006,92.081,95.40103866691716,False
8007,80.628,81.62707316746256,False
8008,87.408,91.87776460022911,False
8009,126.644,123.56103007152518,False
8010,108.365,107.84617201678611,False
8011,85.786,86.95821074311073,False
8012,98.296,95.70381358906528,False
8013,70.838,72.84473253311995,False
8014,128.83,108.48447724795629,False
8015,130.402,128.6680256430834,False
8016,90.21,87.52416011294434,False
8017,97.151,93.79200450166388,False
8018,97.993,97.23509346830818,False
8019,112.186,114.91917890104858,False
8020,93.472,91.30187009508685,False
8021,83.608,83.01731190110138,False
8022,132.016,120.58582198546299,False
