时间,阶段标签,平滑速度_mm_h,预警等级编码,预警等级
2024-02-22 01:50:00,2,0.9359999999996944,0,正常
2024-02-22 02:00:00,2,1.1280000000006112,0,正常
2024-02-22 02:10:00,2,1.8299999999990177,0,正常
2024-02-22 02:20:00,2,6.089999999999236,0,正常
2024-02-22 02:30:00,2,2.142000000002554,0,正常
2024-02-22 02:40:00,2,5.4539999999979045,0,正常
2024-02-22 02:50:00,2,5.460000000001855,0,正常
2024-02-22 03:00:00,2,5.0219999999999345,1,关注
2024-02-22 03:10:00,2,3.4859999999980573,1,关注
2024-02-22 03:20:00,2,0.43800000000192085,0,正常
2024-02-22 03:30:00,2,2.9399999999986903,0,正常
2024-02-22 03:40:00,2,2.165999999999258,0,正常
2024-02-22 03:50:00,2,7.650000000000546,0,正常
2024-02-22 04:00:00,2,10.631999999999607,0,正常
2024-02-22 04:10:00,2,6.984000000001288,0,正常
2024-02-22 04:20:00,2,3.576000000000022,1,关注
2024-02-22 04:30:00,2,3.839999999999236,1,关注
2024-02-22 04:40:00,2,5.826000000000022,1,关注
2024-02-22 04:50:00,2,3.41399999999976,1,关注
2024-02-22 05:00:00,2,0.9060000000017681,0,正常
2024-02-22 05:10:00,2,4.6139999999986685,0,正常
2024-02-22 05:20:00,2,1.133999999999105,0,正常
2024-02-22 05:30:00,2,6.756000000001222,0,正常
2024-02-22 05:40:00,2,6.8159999999998035,0,正常
2024-02-22 05:50:00,2,3.4620000000013533,0,正常
2024-02-22 06:00:00,2,3.605999999997948,0,正常
2024-02-22 06:10:00,2,1.5840000000007421,0,正常
2024-02-22 06:20:00,2,5.153999999999542,0,正常
2024-02-22 06:30:00,2,7.236000000000786,0,正常
2024-02-22 06:40:00,2,1.7459999999982756,0,正常
2024-02-22 06:50:00,2,1.3740000000016153,0,正常
2024-02-22 07:00:00,2,9.449999999998909,0,正常
2024-02-22 07:10:00,2,1.542000000000371,0,正常
2024-02-22 07:20:00,2,3.545999999999367,0,正常
2024-02-22 07:30:00,2,1.860000000002401,0,正常
2024-02-22 07:40:00,2,3.9059999999990396,0,正常
2024-02-22 07:50:00,2,1.0139999999992142,0,正常
2024-02-22 08:00:00,2,4.494000000001506,0,正常
2024-02-22 08:10:00,2,5.988000000000284,0,正常
2024-02-22 08:20:00,2,6.089999999999236,0,正常
2024-02-22 08:30:00,2,1.0740000000005239,0,正常
2024-02-22 08:40:00,2,1.799999999998363,0,正常
2024-02-22 08:50:00,2,6.498000000000502,0,正常
2024-02-22 09:00:00,2,1.3619999999991705,0,正常
2024-02-22 09:10:00,2,7.043999999999869,0,正常
2024-02-22 09:20:00,2,3.2220000000015716,0,正常
2024-02-22 09:30:00,2,0.43799999999919237,0,正常
2024-02-22 09:40:00,2,9.707999999999629,0,正常
2024-02-22 09:50:00,2,0.47400000000106957,0,正常
2024-02-22 10:00:00,2,7.878000000000611,0,正常
2024-02-22 10:10:00,2,4.349999999999454,0,正常
2024-02-22 10:20:00,2,5.400000000000546,0,正常
2024-02-22 10:30:00,2,5.130000000000109,0,正常
2024-02-22 10:40:00,2,3.0359999999991487,0,正常
2024-02-22 10:50:00,2,3.486000000000786,1,关注
2024-02-22 11:00:00,2,5.309999999998581,1,关注
2024-02-22 11:10:00,2,2.0579999999990832,1,关注
2024-02-22 11:20:00,2,4.956000000000131,1,关注
2024-02-22 11:30:00,2,2.8440000000009604,1,关注
2024-02-22 11:40:00,2,2.087999999999738,1,关注
2024-02-22 11:50:00,2,1.6739999999999782,0,正常
2024-02-22 12:00:00,2,2.3159999999998035,0,正常
2024-02-22 12:10:00,2,2.0219999999999345,0,正常
2024-02-22 12:20:00,2,3.8100000000013097,0,正常
2024-02-22 12:30:00,2,0.030000000000654836,0,正常
2024-02-22 12:40:00,2,8.489999999999782,0,正常
2024-02-22 12:50:00,2,2.519999999997708,0,正常
2024-02-22 13:00:00,2,2.6760000000022046,0,正常
2024-02-22 13:10:00,2,7.547999999998865,0,正常
2024-02-22 13:20:00,2,0.11999999999989086,0,正常
2024-02-22 13:30:00,2,8.520000000000437,0,正常
2024-02-22 13:40:00,2,3.4499999999989086,0,正常
2024-02-22 13:50:00,2,2.56800000000203,0,正常
2024-02-22 14:00:00,2,2.3219999999982974,0,正常
2024-02-22 14:10:00,2,2.6700000000009823,0,正常
2024-02-22 14:20:00,2,5.6579999999985375,1,关注
2024-02-22 14:30:00,2,3.5160000000014406,1,关注
2024-02-22 14:40:00,2,5.285999999999149,1,关注
2024-02-22 14:50:00,2,3.959999999999127,1,关注
2024-02-22 15:00:00,2,4.986000000000786,1,关注
2024-02-22 15:10:00,2,3.6419999999998254,1,关注
2024-02-22 15:20:00,2,0.5100000000002183,0,正常
2024-02-22 15:30:00,2,6.761999999999716,0,正常
2024-02-22 15:40:00,2,5.580000000001746,0,正常
2024-02-22 15:50:00,2,3.425999999999476,0,正常
2024-02-22 16:00:00,2,4.109999999999673,0,正常
2024-02-22 16:10:00,2,5.207999999999629,0,正常
2024-02-22 16:20:00,2,3.425999999999476,1,关注
2024-02-22 16:30:00,2,2.8080000000018117,1,关注
2024-02-22 16:40:00,2,4.643999999999323,1,关注
2024-02-22 16:50:00,2,4.001999999999498,1,关注
2024-02-22 17:00:00,2,2.496000000001004,1,关注
2024-02-22 17:10:00,2,0.042000000000371074,0,正常
2024-02-22 17:20:00,2,4.331999999998516,0,正常
2024-02-22 17:30:00,2,3.33600000000024,0,正常
2024-02-22 17:40:00,2,8.873999999998887,0,正常
2024-02-22 17:50:00,2,4.440000000001419,0,正常
2024-02-22 18:00:00,2,0.2639999999992142,0,正常
2024-02-22 18:10:00,2,5.346000000000458,0,正常
2024-02-22 18:20:00,2,1.8299999999990177,0,正常
2024-02-22 18:30:00,2,4.494000000001506,0,正常
2024-02-22 18:40:00,2,3.719999999999345,0,正常
2024-02-22 18:50:00,2,0.40200000000004366,0,正常
2024-02-22 19:00:00,2,6.516000000001441,0,正常
2024-02-22 19:10:00,2,5.076000000000022,0,正常
2024-02-22 19:20:00,2,1.1459999999988213,0,正常
2024-02-22 19:30:00,2,2.6459999999988213,0,正常
2024-02-22 19:40:00,2,3.144000000002052,0,正常
2024-02-22 19:50:00,2,5.285999999999149,0,正常
2024-02-22 20:00:00,2,7.187999999999192,0,正常
2024-02-22 20:10:00,2,3.162000000000262,0,正常
2024-02-22 20:20:00,2,1.2900000000008731,0,正常
2024-02-22 20:30:00,2,1.5179999999982101,0,正常
2024-02-22 20:40:00,2,7.410000000000764,0,正常
2024-02-22 20:50:00,2,2.543999999999869,0,正常
2024-02-22 21:00:00,2,4.314000000000306,0,正常
2024-02-22 21:10:00,2,1.8299999999990177,0,正常
2024-02-22 21:20:00,2,7.2960000000020955,0,正常
2024-02-22 21:30:00,2,1.8779999999978827,1,关注
2024-02-22 21:40:00,2,3.8460000000004584,1,关注
2024-02-22 21:50:00,2,4.326000000000022,1,关注
2024-02-22 22:00:00,2,0.47400000000106957,0,正常
2024-02-22 22:10:00,2,2.1060000000006767,0,正常
2024-02-22 22:20:00,2,3.341999999998734,0,正常
2024-02-22 22:30:00,2,3.1380000000008295,0,正常
2024-02-22 22:40:00,2,4.601999999998952,0,正常
2024-02-22 22:50:00,2,0.1859999999996944,0,正常
2024-02-22 23:00:00,2,2.7240000000010696,0,正常
2024-02-22 23:10:00,2,0.6720000000004802,0,正常
2024-02-22 23:20:00,2,1.1520000000000437,0,正常
2024-02-22 23:30:00,2,3.425999999999476,0,正常
2024-02-22 23:40:00,2,5.376000000001113,0,正常
2024-02-22 23:50:00,2,3.131999999999607,0,正常
2024-02-23 00:00:00,2,9.449999999998909,0,正常
2024-02-23 00:10:00,2,1.4340000000001965,0,正常
2024-02-23 00:20:00,2,5.285999999999149,0,正常
2024-02-23 00:30:00,2,2.2619999999997162,0,正常
2024-02-23 00:40:00,2,3.6780000000017026,0,正常
2024-02-23 00:50:00,2,10.38000000000011,0,正常
2024-02-23 01:00:00,2,0.2639999999992142,0,正常
2024-02-23 01:10:00,2,0.32999999999901775,0,正常
2024-02-23 01:20:00,2,4.290000000000873,0,正常
2024-02-23 01:30:00,2,4.170000000000982,0,正常
2024-02-23 01:40:00,2,1.1940000000004147,0,正常
2024-02-23 01:50:00,2,3.3359999999975116,0,正常
2024-02-23 02:00:00,2,3.282000000000153,0,正常
2024-02-23 02:10:00,2,4.3860000000013315,0,正常
2024-02-23 02:20:00,2,2.910000000000764,0,正常
2024-02-23 02:30:00,2,1.9199999999982538,0,正常
2024-02-23 02:40:00,2,2.322000000001026,1,关注
2024-02-23 02:50:00,2,4.859999999999673,1,关注
2024-02-23 03:00:00,2,2.2260000000005675,1,关注
2024-02-23 03:10:00,2,3.2459999999982756,1,关注
2024-02-23 03:20:00,2,0.3960000000015498,0,正常
2024-02-23 03:30:00,2,6.221999999998843,0,正常
2024-02-23 03:40:00,2,0.9899999999997817,0,正常
2024-02-23 03:50:00,2,1.0080000000007203,0,正常
2024-02-23 04:00:00,2,4.608000000000175,0,正常
2024-02-23 04:10:00,2,7.3860000000013315,0,正常
2024-02-23 04:20:00,2,3.0239999999994325,0,正常
2024-02-23 04:30:00,2,2.1479999999983193,0,正常
2024-02-23 04:40:00,2,3.876000000001113,0,正常
2024-02-23 04:50:00,2,5.280000000000655,1,关注
2024-02-23 05:00:00,2,3.263999999999214,1,关注
2024-02-23 05:10:00,2,2.927999999998974,1,关注
2024-02-23 05:20:00,2,5.484000000001288,1,关注
2024-02-23 05:30:00,2,9.743999999998778,1,关注
2024-02-23 05:40:00,2,5.016000000001441,1,关注
2024-02-23 05:50:00,2,2.4660000000003492,1,关注
2024-02-23 06:00:00,2,4.571999999998297,1,关注
2024-02-23 06:10:00,2,1.16399999999976,0,正常
2024-02-23 06:20:00,2,3.234000000001288,0,正常
2024-02-23 06:30:00,2,3.780000000000655,0,正常
2024-02-23 06:40:00,2,1.7700000000004366,0,正常
2024-02-23 06:50:00,2,10.997999999997774,0,正常
2024-02-23 07:00:00,2,0.13800000000082946,0,正常
2024-02-23 07:10:00,2,4.2719999999999345,0,正常
2024-02-23 07:20:00,2,11.148000000001048,0,正常
2024-02-23 07:30:00,2,1.7820000000001528,0,正常
2024-02-23 07:40:00,2,1.7820000000001528,0,正常
2024-02-23 07:50:00,2,0.9780000000000655,0,正常
2024-02-23 08:00:00,2,3.887999999998101,0,正常
2024-02-23 08:10:00,2,5.454000000000633,0,正常
2024-02-23 08:20:00,2,0.3900000000003274,0,正常
2024-02-23 08:30:00,2,4.253999999998996,0,正常
2024-02-23 08:40:00,2,0.2760000000016589,0,正常
2024-02-23 08:50:00,2,8.945999999999913,0,正常
2024-02-23 09:00:00,2,2.087999999999738,0,正常
2024-02-23 09:10:00,2,3.01799999999821,0,正常
2024-02-23 09:20:00,2,3.7260000000005675,0,正常
2024-02-23 09:30:00,2,2.4780000000000655,0,正常
2024-02-23 09:40:00,2,5.040000000000873,1,关注
2024-02-23 09:50:00,2,4.302000000000589,1,关注
2024-02-23 10:00:00,2,1.1879999999991924,0,正常
2024-02-23 10:10:00,2,8.760000000000218,0,正常
2024-02-23 10:20:00,2,8.478000000000065,0,正常
2024-02-23 10:30:00,2,0.5100000000002183,0,正常
2024-02-23 10:40:00,2,5.087999999999738,0,正常
2024-02-23 10:50:00,2,2.837999999999738,0,正常
2024-02-23 11:00:00,2,0.3780000000006112,0,正常
2024-02-23 11:10:00,2,7.673999999999978,0,正常
2024-02-23 11:20:00,2,4.9320000000006985,0,正常
2024-02-23 11:30:00,2,3.755999999998494,0,正常
2024-02-23 11:40:00,2,8.285999999999149,0,正常
2024-02-23 11:50:00,2,5.160000000000764,0,正常
2024-02-23 12:00:00,2,6.528000000001157,1,关注
2024-02-23 12:10:00,2,8.219999999999345,1,关注
2024-02-23 12:20:00,2,5.675999999999476,1,关注
2024-02-23 12:30:00,2,4.170000000000982,1,关注
2024-02-23 12:40:00,2,4.152000000000044,1,关注
2024-02-23 12:50:00,2,0.8460000000004584,0,正常
2024-02-23 13:00:00,2,9.527999999998428,0,正常
2024-02-23 13:10:00,2,1.8719999999993888,0,正常
2024-02-23 13:20:00,2,4.926000000002205,0,正常
2024-02-23 13:30:00,2,2.7899999999981446,0,正常
2024-02-23 13:40:00,2,7.902000000000044,0,正常
2024-02-23 13:50:00,2,4.805999999999585,1,关注
2024-02-23 14:00:00,2,1.8960000000015498,1,关注
2024-02-23 14:10:00,2,2.8199999999987995,1,关注
2024-02-23 14:20:00,2,4.116000000000895,1,关注
2024-02-23 14:30:00,2,1.662000000000262,0,正常
2024-02-23 14:40:00,2,10.63800000000083,0,正常
2024-02-23 14:50:00,2,0.7439999999987776,0,正常
2024-02-23 15:00:00,2,3.545999999999367,0,正常
2024-02-23 15:10:00,2,11.38800000000083,0,正常
2024-02-23 15:20:00,2,4.787999999998647,0,正常
2024-02-23 15:30:00,2,8.562000000000808,0,正常
2024-02-23 15:40:00,2,6.792000000000371,0,正常
2024-02-23 15:50:00,2,2.969999999999345,1,关注
2024-02-23 16:00:00,2,3.6240000000016153,1,关注
2024-02-23 16:10:00,2,5.4780000000000655,1,关注
2024-02-23 16:20:00,2,7.277999999998428,1,关注
2024-02-23 16:30:00,2,6.869999999999891,1,关注
2024-02-23 16:40:00,2,0.9359999999996944,0,正常
2024-02-23 16:50:00,2,9.246000000001004,0,正常
2024-02-23 17:00:00,2,2.9760000000005675,0,正常
2024-02-23 17:10:00,2,7.194000000000415,0,正常
2024-02-23 17:20:00,2,4.799999999998363,0,正常
2024-02-23 17:30:00,2,3.8040000000000873,0,正常
2024-02-23 17:40:00,2,5.484000000001288,1,关注
2024-02-23 17:50:00,2,6.959999999999127,1,关注
2024-02-23 18:00:00,2,3.293999999999869,1,关注
2024-02-23 18:10:00,2,3.467999999999847,1,关注
2024-02-23 18:20:00,2,3.456000000000131,1,关注
2024-02-23 18:30:00,2,1.956000000000131,1,关注
2024-02-23 18:40:00,2,14.484000000001288,1,关注
2024-02-23 18:50:00,2,2.0219999999999345,1,关注
2024-02-23 19:00:00,2,7.65599999999904,1,关注
2024-02-23 19:10:00,2,0.9599999999991269,0,正常
2024-02-23 19:20:00,2,3.498000000000502,0,正常
2024-02-23 19:30:00,2,6.695999999999913,0,正常
2024-02-23 19:40:00,2,4.24199999999928,0,正常
2024-02-23 19:50:00,2,3.486000000000786,0,正常
2024-02-23 20:00:00,2,9.065999999999804,0,正常
2024-02-23 20:10:00,2,4.3619999999991705,1,关注
2024-02-23 20:20:00,2,4.512000000002445,1,关注
2024-02-23 20:30:00,2,1.3199999999987995,0,正常
2024-02-23 20:40:00,2,1.8000000000010914,0,正常
2024-02-23 20:50:00,2,4.691999999998188,0,正常
2024-02-23 21:00:00,2,2.3100000000013097,0,正常
2024-02-23 21:10:00,2,5.045999999999367,0,正常
2024-02-23 21:20:00,2,2.9640000000008513,0,正常
2024-02-23 21:30:00,2,2.4539999999979045,1,关注
2024-02-23 21:40:00,2,8.292000000000371,1,关注
2024-02-23 21:50:00,2,6.054000000000087,1,关注
2024-02-23 22:00:00,2,5.916000000001986,1,关注
2024-02-23 22:10:00,2,7.127999999997883,1,关注
2024-02-23 22:20:00,2,1.8479999999999563,1,关注
2024-02-23 22:30:00,2,3.6959999999999127,1,关注
2024-02-23 22:40:00,2,6.467999999999847,1,关注
2024-02-23 22:50:00,2,2.5140000000019427,1,关注
2024-02-23 23:00:00,2,3.1859999999996944,1,关注
2024-02-23 23:10:00,2,1.5180000000009386,0,正常
2024-02-23 23:20:00,2,1.9979999999977736,0,正常
2024-02-23 23:30:00,2,4.457999999999629,0,正常
2024-02-23 23:40:00,2,5.9340000000001965,0,正常
2024-02-23 23:50:00,2,4.200000000001637,0,正常
2024-02-24 00:00:00,2,2.3880000000008295,0,正常
2024-02-24 00:10:00,2,0.8039999999973588,0,正常
2024-02-24 00:20:00,2,3.1920000000009168,0,正常
2024-02-24 00:30:00,2,5.141999999999825,0,正常
2024-02-24 00:40:00,2,4.998000000000502,0,正常
2024-02-24 00:50:00,2,2.826000000000022,0,正常
2024-02-24 01:00:00,2,0.7199999999993452,0,正常
2024-02-24 01:10:00,2,3.4020000000000437,0,正常
2024-02-24 01:20:00,2,3.288000000001375,0,正常
2024-02-24 01:30:00,2,5.988000000000284,0,正常
2024-02-24 01:40:00,2,4.43999999999869,0,正常
2024-02-24 01:50:00,2,2.1840000000001965,0,正常
2024-02-24 02:00:00,2,1.5960000000004584,0,正常
2024-02-24 02:10:00,2,3.3479999999999563,0,正常
2024-02-24 02:20:00,2,4.055999999999585,0,正常
2024-02-24 02:30:00,2,4.158000000001266,0,正常
2024-02-24 02:40:00,2,2.2439999999987776,0,正常
2024-02-24 02:50:00,2,2.5200000000004366,0,正常
2024-02-24 03:00:00,2,4.356000000000677,1,关注
2024-02-24 03:10:00,2,0.43199999999797,0,正常
2024-02-24 03:20:00,2,3.630000000000109,0,正常
2024-02-24 03:30:00,2,3.8100000000013097,0,正常
2024-02-24 03:40:00,2,5.910000000000764,0,正常
2024-02-24 03:50:00,2,8.14799999999832,0,正常
2024-02-24 04:00:00,2,0.5219999999999345,0,正常
2024-02-24 04:10:00,2,0.048000000001593435,0,正常
2024-02-24 04:20:00,2,2.8079999999990832,0,正常
2024-02-24 04:30:00,2,6.839999999999236,0,正常
2024-02-24 04:40:00,2,1.0920000000014625,0,正常
2024-02-24 04:50:00,2,0.8460000000004584,0,正常
2024-02-24 05:00:00,2,6.563999999997577,0,正常
2024-02-24 05:10:00,2,4.14600000000155,0,正常
2024-02-24 05:20:00,2,0.6300000000001091,0,正常
2024-02-24 05:30:00,2,4.349999999999454,0,正常
2024-02-24 05:40:00,2,0.4679999999998472,0,正常
2024-02-24 05:50:00,2,3.1380000000008295,0,正常
2024-02-24 06:00:00,2,3.456000000000131,0,正常
2024-02-24 06:10:00,2,2.1599999999980355,0,正常
2024-02-24 06:20:00,2,3.1680000000014843,0,正常
2024-02-24 06:30:00,2,5.033999999999651,0,正常
2024-02-24 06:40:00,2,2.92200000000048,1,关注
2024-02-24 06:50:00,2,4.385999999998603,1,关注
2024-02-24 07:00:00,2,5.6820000000006985,1,关注
2024-02-24 07:10:00,2,0.44400000000041473,0,正常
2024-02-24 07:20:00,2,4.650000000000546,0,正常
2024-02-24 07:30:00,2,6.485999999998057,0,正常
2024-02-24 07:40:00,2,2.6040000000011787,0,正常
2024-02-24 07:50:00,2,2.6879999999991924,0,正常
2024-02-24 08:00:00,2,2.837999999999738,0,正常
2024-02-24 08:10:00,2,0.9000000000005457,0,正常
2024-02-24 08:20:00,2,4.158000000001266,0,正常
2024-02-24 08:30:00,2,1.427999999998974,0,正常
2024-02-24 08:40:00,2,2.957999999999629,0,正常
2024-02-24 08:50:00,2,2.3100000000013097,0,正常
2024-02-24 09:00:00,2,5.669999999998254,0,正常
2024-02-24 09:10:00,2,4.56000000000131,0,正常
2024-02-24 09:20:00,2,6.858000000000175,0,正常
2024-02-24 09:30:00,2,1.049999999998363,0,正常
2024-02-24 09:40:00,2,0.9660000000003492,0,正常
2024-02-24 09:50:00,2,5.087999999999738,0,正常
2024-02-24 10:00:00,2,0.2640000000019427,0,正常
2024-02-24 10:10:00,2,2.675999999999476,0,正常
2024-02-24 10:20:00,2,0.19799999999941065,0,正常
2024-02-24 10:30:00,2,6.972000000001572,0,正常
2024-02-24 10:40:00,2,0.5939999999982319,0,正常
2024-02-24 10:50:00,2,4.260000000000218,0,正常
2024-02-24 11:00:00,2,0.11400000000139698,0,正常
2024-02-24 11:10:00,2,3.9899999999997817,0,正常
2024-02-24 11:20:00,2,8.951999999998407,0,正常
2024-02-24 11:30:00,2,2.17200000000048,0,正常
2024-02-24 11:40:00,2,1.7099999999991269,0,正常
2024-02-24 11:50:00,2,2.850000000002183,0,正常
2024-02-24 12:00:00,2,3.3179999999993015,0,正常
2024-02-24 12:10:00,2,4.920000000000982,0,正常
2024-02-24 12:20:00,2,3.1559999999990396,0,正常
2024-02-24 12:30:00,2,0.8279999999995198,0,正常
2024-02-24 12:40:00,2,7.24199999999928,0,正常
2024-02-24 12:50:00,2,3.173999999999978,0,正常
2024-02-24 13:00:00,2,0.6060000000006767,0,正常
2024-02-24 13:10:00,2,0.9239999999999782,0,正常
2024-02-24 13:20:00,2,3.2280000000000655,0,正常
2024-02-24 13:30:00,2,6.329999999999018,0,正常
2024-02-24 13:40:00,2,2.5080000000007203,0,正常
2024-02-24 13:50:00,2,3.7380000000002838,0,正常
2024-02-24 14:00:00,2,0.3780000000006112,0,正常
2024-02-24 14:10:00,2,1.7759999999989304,0,正常
2024-02-24 14:20:00,2,1.6920000000009168,0,正常
2024-02-24 14:30:00,2,2.2680000000009386,0,正常
2024-02-24 14:40:00,2,1.0979999999999563,0,正常
2024-02-24 14:50:00,2,1.295999999999367,0,正常
2024-02-24 15:00:00,2,3.75,0,正常
2024-02-24 15:10:00,2,1.4939999999987776,0,正常
2024-02-24 15:20:00,2,4.038000000001375,0,正常
2024-02-24 15:30:00,2,0.7859999999991487,0,正常
2024-02-24 15:40:00,2,4.158000000001266,0,正常
2024-02-24 15:50:00,2,4.93199999999797,0,正常
2024-02-24 16:00:00,2,0.36600000000089494,0,正常
2024-02-24 16:10:00,2,1.4039999999995416,0,正常
2024-02-24 16:20:00,2,1.746000000001004,0,正常
2024-02-24 16:30:00,2,2.4839999999985594,0,正常
2024-02-24 16:40:00,2,0.7140000000008513,0,正常
2024-02-24 16:50:00,2,1.6260000000011132,0,正常
2024-02-24 17:00:00,2,2.513999999999214,0,正常
2024-02-24 17:10:00,2,2.6520000000000437,0,正常
2024-02-24 17:20:00,2,0.11999999999989086,0,正常
2024-02-24 17:30:00,2,4.530000000000655,0,正常
2024-02-24 17:40:00,2,0.7920000000003711,0,正常
2024-02-24 17:50:00,2,0.17999999999847205,0,正常
2024-02-24 18:00:00,2,1.5960000000004584,0,正常
2024-02-24 18:10:00,2,1.5359999999991487,0,正常
2024-02-24 18:20:00,2,4.398000000001048,0,正常
2024-02-24 18:30:00,2,0.042000000000371074,0,正常
2024-02-24 18:40:00,2,0.3539999999984502,0,正常
2024-02-24 18:50:00,2,2.8919999999998254,0,正常
2024-02-24 19:00:00,2,2.15400000000227,0,正常
2024-02-24 19:10:00,2,0.05999999999858119,0,正常
2024-02-24 19:20:00,2,3.5160000000014406,0,正常
2024-02-24 19:30:00,2,0.07799999999951979,0,正常
2024-02-24 19:40:00,2,5.68199999999797,0,正常
2024-02-24 19:50:00,2,2.454000000000633,0,正常
2024-02-24 20:00:00,2,2.2619999999997162,0,正常
2024-02-24 20:10:00,2,1.0200000000004366,0,正常
2024-02-24 20:20:00,2,1.614000000001397,0,正常
2024-02-24 20:30:00,2,3.677999999998974,0,正常
2024-02-24 20:40:00,2,0.31200000000080763,0,正常
2024-02-24 20:50:00,2,0.6059999999979482,0,正常
2024-02-24 21:00:00,2,2.538000000001375,0,正常
2024-02-24 21:10:00,2,1.3980000000010477,0,正常
2024-02-24 21:20:00,2,6.743999999998778,0,正常
2024-02-24 21:30:00,2,0.7920000000003711,0,正常
2024-02-24 21:40:00,2,1.9020000000000437,0,正常
2024-02-24 21:50:00,2,2.3460000000004584,0,正常
2024-02-24 22:00:00,2,0.40799999999853753,0,正常
2024-02-24 22:10:00,2,1.3140000000003056,0,正常
2024-02-24 22:20:00,2,2.339999999999236,0,正常
2024-02-24 22:30:00,2,0.9660000000003492,0,正常
2024-02-24 22:40:00,2,0.75,0,正常
2024-02-24 22:50:00,2,1.5180000000009386,0,正常
2024-02-24 23:00:00,2,4.572000000001026,0,正常
2024-02-24 23:10:00,2,1.1579999999985375,0,正常
2024-02-24 23:20:00,2,2.66399999999976,0,正常
2024-02-24 23:30:00,2,0.7440000000015061,0,正常
2024-02-24 23:40:00,2,1.8179999999993015,0,正常
2024-02-24 23:50:00,2,2.6579999999985375,0,正常
2024-02-25 00:00:00,2,2.0640000000003056,0,正常
2024-02-25 00:10:00,2,2.0520000000005894,0,正常
2024-02-25 00:20:00,2,0.20999999999912689,0,正常
2024-02-25 00:30:00,2,0.4500000000016371,0,正常
2024-02-25 00:40:00,2,1.6979999999994106,0,正常
2024-02-25 00:50:00,2,2.1060000000006767,0,正常
2024-02-25 01:00:00,2,2.1060000000006767,0,正常
2024-02-25 01:10:00,2,2.933999999997468,0,正常
2024-02-25 01:20:00,2,4.854000000001179,0,正常
2024-02-25 01:30:00,2,0.08400000000074215,0,正常
2024-02-25 01:40:00,2,3.3059999999995853,0,正常
2024-02-25 01:50:00,2,2.8140000000003056,0,正常
2024-02-25 02:00:00,2,2.7719999999999345,0,正常
2024-02-25 02:10:00,2,1.7160000000003492,0,正常
2024-02-25 02:20:00,2,0.38399999999910506,0,正常
2024-02-25 02:30:00,2,1.7160000000003492,0,正常
2024-02-25 02:40:00,2,1.9919999999992797,0,正常
2024-02-25 02:50:00,2,0.33000000000174623,0,正常
2024-02-25 03:00:00,2,2.309999999998581,0,正常
2024-02-25 03:10:00,2,3.0600000000013097,0,正常
2024-02-25 03:20:00,2,0.8279999999995198,0,正常
2024-02-25 03:30:00,2,0.9239999999999782,0,正常
2024-02-25 03:40:00,2,3.1139999999986685,0,正常
2024-02-25 03:50:00,2,0.2220000000015716,0,正常
2024-02-25 04:00:00,2,0.05400000000008731,0,正常
2024-02-25 04:10:00,2,1.2119999999986248,0,正常
2024-02-25 04:20:00,2,1.2600000000002183,0,正常
2024-02-25 04:30:00,2,0.9300000000012005,0,正常
2024-02-25 04:40:00,2,1.1279999999978827,0,正常
2024-02-25 04:50:00,2,2.868000000000393,0,正常
2024-02-25 05:00:00,2,2.7240000000010696,0,正常
2024-02-25 05:10:00,2,0.7859999999991487,0,正常
2024-02-25 05:20:00,2,0.4139999999997599,0,正常
2024-02-25 05:30:00,2,3.5160000000014406,0,正常
2024-02-25 05:40:00,2,1.3140000000003056,0,正常
2024-02-25 05:50:00,2,2.471999999998843,0,正常
2024-02-25 06:00:00,2,0.12600000000111322,0,正常
2024-02-25 06:10:00,2,2.7419999999992797,0,正常
2024-02-25 06:20:00,2,1.9079999999985375,0,正常
2024-02-25 06:30:00,2,0.12600000000111322,0,正常
2024-02-25 06:40:00,2,0.27599999999893043,0,正常
2024-02-25 06:50:00,2,0.5820000000012442,0,正常
2024-02-25 07:00:00,2,1.1700000000009823,0,正常
2024-02-25 07:10:00,2,1.631999999999607,0,正常
2024-02-25 07:20:00,2,0.5279999999984284,0,正常
2024-02-25 07:30:00,2,0.13800000000082946,0,正常
2024-02-25 07:40:00,2,1.6559999999990396,0,正常
2024-02-25 07:50:00,2,3.042000000000371,0,正常
2024-02-25 08:00:00,2,0.23999999999978172,0,正常
2024-02-25 08:10:00,2,1.5060000000012224,0,正常
2024-02-25 08:20:00,2,0.9780000000000655,0,正常
2024-02-25 08:30:00,2,1.4640000000008513,0,正常
2024-02-25 08:40:00,2,0.43199999999797,0,正常
2024-02-25 08:50:00,2,0.4320000000006985,0,正常
2024-02-25 09:00:00,2,0.5640000000003056,0,正常
2024-02-25 09:10:00,2,4.799999999998363,0,正常
2024-02-25 09:20:00,2,0.4500000000016371,0,正常
2024-02-25 09:30:00,2,0.75,0,正常
2024-02-25 09:40:00,2,0.6659999999992579,0,正常
2024-02-25 09:50:00,2,0.8100000000013097,0,正常
2024-02-25 10:00:00,2,1.1940000000004147,0,正常
2024-02-25 10:10:00,2,1.7639999999992142,0,正常
2024-02-25 10:20:00,2,2.2439999999987776,0,正常
2024-02-25 10:30:00,2,0.2580000000007203,0,正常
2024-02-25 10:40:00,2,1.2719999999999345,0,正常
2024-02-25 10:50:00,2,0.5579999999990832,0,正常
2024-02-25 11:00:00,2,0.7619999999997162,0,正常
2024-02-25 11:10:00,2,2.1360000000013315,0,正常
2024-02-25 11:20:00,2,0.023999999999432475,0,正常
