时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,干湿入渗系数,爆破点距离_m,单段最大药量_kg,是否爆破,爆破点距离_m_建模,单段最大药量_kg_建模,稳健趋势位移_mm,平滑速度_mm_h,阶段标签,阶段内序号,阶段内相对进程,最优组合拟合位移_mm,最优组合残差_mm,预警等级编码,预警等级
2024-02-24 22:40:00,2456.015,0.0,36.9,1,0.5964,,,0,0.0,0.0,2456.015,0.75,2,3143,0.7537170263788969,2377.174484195209,78.84051580479081,0,正常
2024-02-24 22:50:00,2456.268,0.0,36.71,4,0.666,,,0,0.0,0.0,2456.268,1.5180000000009386,2,3144,0.753956834532374,2376.4633125867886,79.80468741321147,0,正常
2024-02-24 23:00:00,2457.03,0.0,36.6,2,0.5107,,,0,0.0,0.0,2457.03,4.572000000001026,2,3145,0.7541966426858513,2376.1653298499796,80.86467015002063,0,正常
2024-02-24 23:10:00,2457.223,0.0,36.75,2,0.6089,,,0,0.0,0.0,2457.223,1.1579999999985375,2,3146,0.7544364508393285,2376.0359444252335,81.18705557476642,0,正常
2024-02-24 23:20:00,2457.791,0.0,36.86,4,0.5976,,,0,0.0,0.0,2457.667,2.66399999999976,2,3147,0.7546762589928058,2372.601627396173,85.189372603827,0,正常
2024-02-24 23:30:00,2457.667,0.0,36.9,1,0.5195,,,0,0.0,0.0,2457.791,0.7440000000015061,2,3148,0.754916067146283,2378.042266959272,79.62473304072773,0,正常
2024-02-24 23:40:00,2458.094,0.0,36.95,1,0.5758,,,0,0.0,0.0,2458.094,1.8179999999993015,2,3149,0.7551558752997601,2378.02916403361,80.06483596639009,0,正常
2024-02-24 23:50:00,2458.537,0.0,36.64,4,0.5954,,,0,0.0,0.0,2458.537,2.6579999999985375,2,3150,0.7553956834532374,2377.633363988077,80.90363601192303,0,正常
2024-02-25 00:00:00,2458.881,0.0,36.76,0,0.5608,,,0,0.0,0.0,2458.881,2.0640000000003056,2,3151,0.7556354916067146,2381.6493613859075,77.23163861409239,0,正常
2024-02-25 00:10:00,2459.223,0.0,36.59,2,0.5818,,,0,0.0,0.0,2459.223,2.0520000000005894,2,3152,0.7558752997601919,2381.5911783477195,77.63182165228045,0,正常
2024-02-25 00:20:00,2459.333,0.0,36.32,1,0.6001,,,0,0.0,0.0,2459.258,0.20999999999912689,2,3153,0.7561151079136691,2386.8564448704806,72.47655512951951,0,正常
2024-02-25 00:30:00,2459.258,0.0,36.18,1,0.6471,,,0,0.0,0.0,2459.333,0.4500000000016371,2,3154,0.7563549160671463,2387.3244513716627,71.93354862833712,0,正常
2024-02-25 00:40:00,2459.616,0.0,36.19,3,0.5957,,,0,0.0,0.0,2459.616,1.6979999999994106,2,3155,0.7565947242206235,2384.082429811325,75.53357018867518,0,正常
2024-02-25 00:50:00,2459.967,0.0,36.22,6,0.6012,,,0,0.0,0.0,2459.967,2.1060000000006767,2,3156,0.7568345323741007,2380.1692592127756,79.79774078722448,0,正常
2024-02-25 01:00:00,2460.318,0.0,36.24,4,0.5875,,,0,0.0,0.0,2460.318,2.1060000000006767,2,3157,0.7570743405275779,2375.582773813877,84.73522618612333,0,正常
2024-02-25 01:10:00,2460.807,0.0,36.07,6,0.5838,,,0,0.0,0.0,2460.807,2.933999999997468,2,3158,0.7573141486810552,2369.7386079625867,91.0683920374131,0,正常
2024-02-25 01:20:00,2461.63,0.0,35.89,2,0.6323,,,0,0.0,0.0,2461.616,4.854000000001179,2,3159,0.7575539568345324,2370.040900326462,91.58909967353793,0,正常
2024-02-25 01:30:00,2461.616,0.0,35.8,3,0.5799,,,0,0.0,0.0,2461.63,0.08400000000074215,2,3160,0.7577937649880095,2367.2148271205647,94.40117287943531,0,正常
2024-02-25 01:40:00,2462.181,0.0,35.66,5,0.6287,,,0,0.0,0.0,2462.181,3.3059999999995853,2,3161,0.7580335731414868,2364.253953204441,97.92704679555891,0,正常
2024-02-25 01:50:00,2462.65,0.0,35.73,3,0.5933,,,0,0.0,0.0,2462.65,2.8140000000003056,2,3162,0.758273381294964,2369.1950822373965,93.4549177626036,0,正常
2024-02-25 02:00:00,2463.112,0.0,35.41,2,0.6941,,,0,0.0,0.0,2463.112,2.7719999999999345,2,3163,0.7585131894484413,2373.1033846704995,90.00861532950057,0,正常
2024-02-25 02:10:00,2463.462,0.0,35.27,2,0.5599,,,0,0.0,0.0,2463.398,1.7160000000003492,2,3164,0.7587529976019185,2378.9555247788585,84.5064752211415,0,正常
2024-02-25 02:20:00,2463.748,0.0,34.9,1,0.5137,,,0,0.0,0.0,2463.462,0.38399999999910506,2,3165,0.7589928057553957,2381.3597485352393,82.38825146476074,0,正常
2024-02-25 02:30:00,2463.398,0.0,34.87,0,0.561,,,0,0.0,0.0,2463.748,1.7160000000003492,2,3166,0.7592326139088729,2386.0054394637755,77.39256053622466,0,正常
2024-02-25 02:40:00,2464.135,0.0,34.62,2,0.6063,,,0,0.0,0.0,2464.08,1.9919999999992797,2,3167,0.7594724220623501,2389.957853337629,74.17714666237134,0,正常
2024-02-25 02:50:00,2464.08,0.0,34.81,4,0.6286,,,0,0.0,0.0,2464.135,0.33000000000174623,2,3168,0.7597122302158273,2387.7773181512666,76.3026818487333,0,正常
2024-02-25 03:00:00,2464.52,0.0,34.85,4,0.5351,,,0,0.0,0.0,2464.52,2.309999999998581,2,3169,0.7599520383693046,2384.850006575481,79.6699934245189,0,正常
2024-02-25 03:10:00,2465.03,0.0,34.54,2,0.5992,,,0,0.0,0.0,2465.03,3.0600000000013097,2,3170,0.7601918465227818,2386.1598538282306,78.87014617176965,0,正常
2024-02-25 03:20:00,2465.168,0.0,34.49,2,0.5627,,,0,0.0,0.0,2465.168,0.8279999999995198,2,3171,0.760431654676259,2384.731412470526,80.43658752947431,0,正常
2024-02-25 03:30:00,2465.322,0.0,34.28,2,0.6021,,,0,0.0,0.0,2465.322,0.9239999999999782,2,3172,0.7606714628297362,2382.4693405212956,82.85265947870448,0,正常
2024-02-25 03:40:00,2465.878,0.0,34.51,4,0.6595,,,0,0.0,0.0,2465.841,3.1139999999986685,2,3173,0.7609112709832134,2378.551988393744,87.32601160625609,0,正常
2024-02-25 03:50:00,2465.887,0.0,34.66,0,0.5785,,,0,0.0,0.0,2465.878,0.2220000000015716,2,3174,0.7611510791366907,2385.5102591982804,80.37674080171973,0,正常
2024-02-25 04:00:00,2465.841,0.0,34.54,1,0.7037,,,0,0.0,0.0,2465.887,0.05400000000008731,2,3175,0.7613908872901679,2389.7488064023028,76.09219359769713,0,正常
2024-02-25 04:10:00,2466.454,0.0,34.3,1,0.6039,,,0,0.0,0.0,2466.089,1.2119999999986248,2,3176,0.761630695443645,2391.471140196395,74.98285980360515,0,正常
2024-02-25 04:20:00,2466.089,0.0,34.18,0,0.6627,,,0,0.0,0.0,2466.299,1.2600000000002183,2,3177,0.7618705035971223,2394.901267739353,71.18773226064695,0,正常
2024-02-25 04:30:00,2466.299,0.0,33.91,5,0.5368,,,0,0.0,0.0,2466.454,0.9300000000012005,2,3178,0.7621103117505995,2389.4823943241754,76.81660567582458,0,正常
2024-02-25 04:40:00,2466.642,0.0,33.66,1,0.6735,,,0,0.0,0.0,2466.642,1.1279999999978827,2,3179,0.7623501199040768,2395.771457698673,70.87054230132662,0,正常
2024-02-25 04:50:00,2467.12,0.0,33.54,1,0.6385,,,0,0.0,0.0,2467.12,2.868000000000393,2,3180,0.762589928057554,2394.8391630911083,72.28083690889162,0,正常
2024-02-25 05:00:00,2467.574,0.0,33.61,3,0.5585,,,0,0.0,0.0,2467.574,2.7240000000010696,2,3181,0.7628297362110312,2391.2866096293615,76.2873903706386,0,正常
2024-02-25 05:10:00,2467.774,0.0,33.77,4,0.6129,,,0,0.0,0.0,2467.705,0.7859999999991487,2,3182,0.7630695443645084,2386.429535829232,81.34446417076788,0,正常
2024-02-25 05:20:00,2467.705,0.0,33.59,2,0.5364,,,0,0.0,0.0,2467.774,0.4139999999997599,2,3183,0.7633093525179856,2384.68083303187,83.02416696812998,0,正常
2024-02-25 05:30:00,2468.36,0.0,33.53,2,0.5866,,,0,0.0,0.0,2468.36,3.5160000000014406,2,3184,0.7635491606714628,2388.8268964802023,79.5331035197978,0,正常
2024-02-25 05:40:00,2468.579,0.0,33.19,2,0.5979,,,0,0.0,0.0,2468.579,1.3140000000003056,2,3185,0.7637889688249401,2387.946176378995,80.63282362100517,0,正常
2024-02-25 05:50:00,2469.012,0.0,33.3,1,0.6429,,,0,0.0,0.0,2468.991,2.471999999998843,2,3186,0.7640287769784173,2388.0787739884727,80.9332260115275,0,正常
2024-02-25 06:00:00,2468.991,0.0,33.05,4,0.5464,,,0,0.0,0.0,2469.012,0.12600000000111322,2,3187,0.7642685851318944,2386.2854995938255,82.70550040617445,0,正常
2024-02-25 06:10:00,2469.787,0.0,33.01,3,0.5196,,,0,0.0,0.0,2469.469,2.7419999999992797,2,3188,0.7645083932853717,2388.3137303980766,81.47326960192322,0,正常
2024-02-25 06:20:00,2469.469,0.0,33.02,1,0.6791,,,0,0.0,0.0,2469.787,1.9079999999985375,2,3189,0.7647482014388489,2390.3218206576253,79.14717934237478,0,正常
2024-02-25 06:30:00,2469.951,0.0,32.96,2,0.647,,,0,0.0,0.0,2469.808,0.12600000000111322,2,3190,0.7649880095923262,2390.156848020949,79.7941519790511,0,正常
2024-02-25 06:40:00,2469.854,0.0,33.1,3,0.5972,,,0,0.0,0.0,2469.854,0.27599999999893043,2,3191,0.7652278177458034,2388.007861331827,81.8461386681729,0,正常
2024-02-25 06:50:00,2470.146,0.0,33.09,0,0.5995,,,0,0.0,0.0,2469.951,0.5820000000012442,2,3192,0.7654676258992805,2390.6257322468236,79.52026775317654,0,正常
2024-02-25 07:00:00,2470.418,0.0,32.96,0,0.6126,,,0,0.0,0.0,2470.146,1.1700000000009823,2,3193,0.7657074340527578,2396.2895879954394,74.12841200456069,0,正常
2024-02-25 07:10:00,2470.506,0.0,32.96,6,0.6052,,,0,0.0,0.0,2470.418,1.631999999999607,2,3194,0.765947242206235,2390.168255450897,80.33774454910281,0,正常
2024-02-25 07:20:00,2470.529,0.0,33.14,3,0.5401,,,0,0.0,0.0,2470.506,0.5279999999984284,2,3195,0.7661870503597122,2388.2472265977685,82.28177340223147,0,正常
2024-02-25 07:30:00,2470.805,0.0,33.09,1,0.6474,,,0,0.0,0.0,2470.529,0.13800000000082946,2,3196,0.7664268585131895,2390.4959751158613,80.30902488413858,0,正常
2024-02-25 07:40:00,2471.312,0.0,33.07,4,0.6534,,,0,0.0,0.0,2470.805,1.6559999999990396,2,3197,0.7666666666666667,2388.386570997195,82.92542900280478,0,正常
2024-02-25 07:50:00,2471.352,0.0,33.04,2,0.6087,,,0,0.0,0.0,2471.312,3.042000000000371,2,3198,0.7669064748201438,2386.4917123903556,84.86028760964427,0,正常
2024-02-25 08:00:00,2469.808,0.0,32.81,0,0.6127,,,0,0.0,0.0,2471.352,0.23999999999978172,2,3199,0.7671462829736211,2387.6378409258705,82.17015907412951,0,正常
2024-02-25 08:10:00,2471.766,0.0,32.88,3,0.6104,,,0,0.0,0.0,2471.603,1.5060000000012224,2,3200,0.7673860911270983,2390.802463340933,80.9635366590669,0,正常
2024-02-25 08:20:00,2472.01,0.0,33.57,1,0.6288,,,0,0.0,0.0,2471.766,0.9780000000000655,2,3201,0.7676258992805756,2393.359048835956,78.65095116404427,0,正常
2024-02-25 08:30:00,2472.154,0.0,33.13,1,0.5376,,,0,0.0,0.0,2472.01,1.4640000000008513,2,3202,0.7678657074340528,2394.340906112513,77.81309388748696,0,正常
2024-02-25 08:40:00,2472.082,0.1,32.99,2,0.654,,,0,0.0,0.0,2472.082,0.43199999999797,2,3203,0.7681055155875299,2397.1988077931073,74.88319220689255,0,正常
2024-02-25 08:50:00,2472.248,0.0,33.14,1,0.612,,,0,0.0,0.0,2472.154,0.4320000000006985,2,3204,0.7683453237410072,2398.803615313951,73.44438468604903,0,正常
2024-02-25 09:00:00,2471.603,0.0,32.91,1,0.5928,,,0,0.0,0.0,2472.248,0.5640000000003056,2,3205,0.7685851318944844,2397.8346456145364,73.76835438546368,0,正常
2024-02-25 09:10:00,2473.123,0.0,32.71,1,0.6283,,,0,0.0,0.0,2473.048,4.799999999998363,2,3206,0.7688249400479616,2401.2279391816883,71.89506081831178,0,正常
2024-02-25 09:20:00,2473.248,0.0,32.68,2,0.5825,,,0,0.0,0.0,2473.123,0.4500000000016371,2,3207,0.7690647482014389,2400.333088944025,72.91491105597515,0,正常
2024-02-25 09:30:00,2473.048,0.0,32.42,1,0.5697,,,0,0.0,0.0,2473.248,0.75,2,3208,0.769304556354916,2400.983611282846,72.06438871715363,0,正常
2024-02-25 09:40:00,2473.359,0.0,32.33,2,0.6342,,,0,0.0,0.0,2473.359,0.6659999999992579,2,3209,0.7695443645083933,2400.7072819976656,72.65171800233429,0,正常
2024-02-25 09:50:00,2473.987,0.0,32.43,1,0.6005,,,0,0.0,0.0,2473.494,0.8100000000013097,2,3210,0.7697841726618705,2401.167692311218,72.81930768878192,0,正常
2024-02-25 10:00:00,2473.494,0.0,32.53,3,0.6588,,,0,0.0,0.0,2473.693,1.1940000000004147,2,3211,0.7700239808153477,2397.5325357847582,75.9614642152419,0,正常
2024-02-25 10:10:00,2473.693,0.0,32.89,3,0.5586,,,0,0.0,0.0,2473.987,1.7639999999992142,2,3212,0.770263788968825,2394.163131888719,79.5298681112813,0,正常
2024-02-25 10:20:00,2474.361,0.2,32.84,3,0.6087,,,0,0.0,0.0,2474.361,2.2439999999987776,2,3213,0.7705035971223022,2393.041289760613,81.31971023938695,0,正常
2024-02-25 10:30:00,2474.404,0.0,32.69,1,0.5637,,,0,0.0,0.0,2474.404,0.2580000000007203,2,3214,0.7707434052757793,2393.974622522881,80.42937747711903,0,正常
2024-02-25 10:40:00,2474.836,0.0,32.86,3,0.6124,,,0,0.0,0.0,2474.616,1.2719999999999345,2,3215,0.7709832134292566,2391.7866258107424,83.04937418925738,0,正常
2024-02-25 10:50:00,2474.616,0.0,32.89,2,0.613,,,0,0.0,0.0,2474.709,0.5579999999990832,2,3216,0.7712230215827338,2391.049209060456,83.56679093954381,0,正常
2024-02-25 11:00:00,2474.709,0.0,32.76,1,0.5754,,,0,0.0,0.0,2474.836,0.7619999999997162,2,3217,0.771462829736211,2394.737720097006,79.97127990299396,0,正常
2024-02-25 11:10:00,2475.192,0.0,32.86,1,0.5842,,,0,0.0,0.0,2475.192,2.1360000000013315,2,3218,0.7717026378896883,2397.86741030189,77.32458969811023,0,正常
2024-02-25 11:20:00,2475.196,0.0,32.53,2,0.5437,,,0,0.0,0.0,2475.196,0.023999999999432475,2,3219,0.7719424460431654,2399.4184446972426,75.77755530275726,0,正常
2024-02-25 11:30:00,2475.466,0.0,32.43,0,0.6249,,,0,0.0,0.0,2475.466,1.6199999999998909,2,3220,0.7721822541966427,2401.785116469622,73.68088353037774,0,正常
2024-02-25 11:40:00,2475.648,0.0,32.43,0,0.5341,,,0,0.0,0.0,2475.608,0.8520000000016807,2,3221,0.7724220623501199,2406.338921035042,69.30907896495819,0,正常
2024-02-25 11:50:00,2475.608,0.0,32.48,1,0.5638,,,0,0.0,0.0,2475.648,0.23999999999978172,2,3222,0.7726618705035971,2407.5757708886376,68.03222911136254,0,正常
2024-02-25 12:00:00,2475.879,0.0,32.28,2,0.6912,,,0,0.0,0.0,2475.879,1.385999999998603,2,3223,0.7729016786570744,2406.368988311854,69.51001168814582,0,正常
2024-02-25 12:10:00,2475.9,0.0,32.22,1,0.6609,,,0,0.0,0.0,2475.9,0.12600000000111322,2,3224,0.7731414868105515,2407.16274554372,68.73725445627997,0,正常
2024-02-25 12:20:00,2476.058,0.0,32.22,3,0.6279,,,0,0.0,0.0,2476.058,0.9479999999994106,2,3225,0.7733812949640287,2405.089245126886,70.968754873114,0,正常
2024-02-25 12:30:00,2476.067,0.0,32.25,3,0.6221,,,0,0.0,0.0,2476.067,0.05400000000008731,2,3226,0.773621103117506,2401.0699376717366,74.99706232826338,0,正常
2024-02-25 12:40:00,2476.5,0.0,32.34,1,0.5391,,,0,0.0,0.0,2476.5,2.5979999999999563,2,3227,0.7738609112709832,2400.4622796999975,76.03772030000255,0,正常
2024-02-25 12:50:00,2476.64,0.0,32.28,3,0.595,,,0,0.0,0.0,2476.64,0.839999999999236,2,3228,0.7741007194244605,2397.435616710782,79.20438328921773,0,正常
2024-02-25 13:00:00,2476.772,0.0,32.09,2,0.5758,,,0,0.0,0.0,2476.772,0.7920000000003711,2,3229,0.7743405275779377,2398.229571715659,78.54242828434099,0,正常
2024-02-25 13:10:00,2477.247,0.0,32.01,2,0.5767,,,0,0.0,0.0,2477.143,2.2260000000005675,2,3230,0.7745803357314148,2397.1826387147767,80.06436128522319,0,正常
2024-02-25 13:20:00,2477.197,0.0,32.04,1,0.4871,,,0,0.0,0.0,2477.197,0.32400000000052387,2,3231,0.7748201438848921,2400.4756827809433,76.7213172190568,0,正常
2024-02-25 13:30:00,2477.263,0.0,31.89,2,0.6334,,,0,0.0,0.0,2477.247,0.2999999999983629,2,3232,0.7750599520383693,2402.0628043717734,75.20019562822654,0,正常
2024-02-25 13:40:00,2477.263,0.0,31.8,4,0.5864,,,0,0.0,0.0,2477.263,0.09600000000045839,2,3233,0.7752997601918465,2397.7007857177914,79.56221428220852,0,正常
2024-02-25 13:50:00,2480.537,0.0,31.73,1,0.6747,,,0,0.0,0.0,2477.263,0.0,2,3234,0.7755395683453238,2401.8042567793373,78.73274322066254,0,正常
2024-02-25 14:00:00,2478.08,0.0,31.71,2,0.6355,,,0,0.0,0.0,2478.08,4.902000000000044,2,3235,0.7757793764988009,2401.592575814825,76.48742418517486,0,正常
2024-02-25 14:10:00,2478.446,0.0,31.87,1,0.6201,,,0,0.0,0.0,2478.254,1.043999999999869,2,3236,0.7760191846522781,2403.199293624944,75.24670637505596,0,正常
2024-02-25 14:20:00,2478.254,0.0,31.88,4,0.6398,,,0,0.0,0.0,2478.446,1.1520000000000437,2,3237,0.7762589928057554,2398.24448388965,80.00951611034998,0,正常
2024-02-25 14:30:00,2478.837,0.0,31.93,2,0.632,,,0,0.0,0.0,2478.768,1.9320000000006985,2,3238,0.7764988009592326,2398.9536841229474,79.88331587705261,0,正常
2024-02-25 14:40:00,2478.768,0.0,32.18,3,0.6536,,,0,0.0,0.0,2478.837,0.4139999999997599,2,3239,0.7767386091127099,2399.9185971929637,78.84940280703631,0,正常
2024-02-25 14:50:00,2477.143,0.0,32.14,2,0.5807,,,0,0.0,0.0,2479.29,2.717999999999847,2,3240,0.7769784172661871,2399.1469227501057,77.99607724989437,0,正常
2024-02-25 15:00:00,2479.29,0.0,32.13,2,0.5613,,,0,0.0,0.0,2479.411,0.7260000000005675,2,3241,0.7772182254196642,2399.417187174742,79.87281282525782,0,正常
2024-02-25 15:10:00,2479.411,0.0,31.88,3,0.5845,,,0,0.0,0.0,2479.75,2.0339999999996508,2,3242,0.7774580335731415,2397.171486878416,82.23951312158397,0,正常
2024-02-25 15:20:00,2479.781,0.0,31.59,1,0.6086,,,0,0.0,0.0,2479.781,0.1859999999996944,2,3243,0.7776978417266187,2402.7965027148,76.98449728519972,0,正常
2024-02-25 15:30:00,2480.096,0.0,31.86,2,0.5392,,,0,0.0,0.0,2480.096,1.8900000000003274,2,3244,0.777937649880096,2402.2779902003317,77.81800979966829,0,正常
2024-02-25 15:40:00,2479.75,0.0,31.61,4,0.5723,,,0,0.0,0.0,2480.328,1.3919999999998254,2,3245,0.7781774580335732,2401.1562747602693,78.5937252397307,0,正常
2024-02-25 15:50:00,2481.449,0.0,31.46,3,0.6419,,,0,0.0,0.0,2480.428,0.5999999999994543,2,3246,0.7784172661870503,2400.618872376437,80.83012762356293,0,正常
2024-02-25 16:00:00,2480.328,0.0,31.02,0,0.6429,,,0,0.0,0.0,2480.495,0.40200000000004366,2,3247,0.7786570743405276,2405.4292740651945,74.8987259348055,0,正常
2024-02-25 16:10:00,2480.495,0.0,31.08,0,0.6583,,,0,0.0,0.0,2480.537,0.25199999999949796,2,3248,0.7788968824940048,2409.4520070408653,71.04299295913461,0,正常
2024-02-25 16:20:00,2480.776,0.0,30.85,1,0.6306,,,0,0.0,0.0,2480.776,1.4340000000001965,2,3249,0.779136690647482,2409.864019825639,70.9119801743609,0,正常
2024-02-25 16:30:00,2480.428,0.0,30.85,1,0.5225,,,0,0.0,0.0,2480.915,0.8340000000007421,2,3250,0.7793764988009593,2411.67215819679,68.75584180320993,0,正常
2024-02-25 16:40:00,2483.374,0.0,30.56,3,0.6792,3.07,8.29,1,3.07,8.29,2481.28,2.190000000001419,2,3251,0.7796163069544364,2408.4742326266723,74.89976737332745,0,正常
2024-02-25 16:50:00,2480.915,0.0,30.24,2,0.5313,,,0,0.0,0.0,2481.318,0.22800000000006548,2,3252,0.7798561151079136,2411.084727141588,69.83027285841217,0,正常
2024-02-25 17:00:00,2481.318,0.0,30.31,2,0.5756,,,0,0.0,0.0,2481.449,0.7859999999991487,2,3253,0.7800959232613909,2409.138780181165,72.17921981883501,0,正常
2024-02-25 17:10:00,2481.28,0.0,30.37,2,0.5698,,,0,0.0,0.0,2481.462,0.07799999999951979,2,3254,0.7803357314148681,2407.302471709864,73.97752829013598,0,正常
2024-02-25 17:20:00,2481.462,0.0,30.31,2,0.6232,,,0,0.0,0.0,2481.535,0.43799999999919237,2,3255,0.7805755395683454,2406.611003767968,74.85099623203178,0,正常
2024-02-25 17:30:00,2481.535,1.9,32.04,4,0.5178,,,0,0.0,0.0,2482.306,4.626000000001113,2,3256,0.7808153477218226,2398.8668569184124,82.66814308158746,0,正常
2024-02-25 17:40:00,2482.395,0.0,31.97,1,0.6411,,,0,0.0,0.0,2482.395,0.5339999999996508,2,3257,0.7810551558752997,2400.2915782063833,82.10342179361669,0,正常
2024-02-25 17:50:00,2482.306,0.0,32.01,5,0.6586,,,0,0.0,0.0,2482.566,1.0259999999989304,2,3258,0.781294964028777,2395.6575346640066,86.64846533599348,0,正常
2024-02-25 18:00:00,2482.566,0.0,31.9,2,0.6139,,,0,0.0,0.0,2482.801,1.410000000000764,2,3259,0.7815347721822542,2397.9066509349477,84.65934906505208,0,正常
2024-02-25 18:10:00,2483.03,0.0,32.09,4,0.6344,,,0,0.0,0.0,2483.03,1.3740000000016153,2,3260,0.7817745803357314,2394.9502068680667,88.07979313193346,0,正常
2024-02-25 18:20:00,2482.801,0.0,31.8,0,0.6118,,,0,0.0,0.0,2483.201,1.0259999999989304,2,3261,0.7820143884892087,2400.1989415138582,82.60205848614169,0,正常
2024-02-25 18:30:00,2483.246,0.0,31.7,0,0.5898,,,0,0.0,0.0,2483.246,0.27000000000043656,2,3262,0.7822541966426858,2404.959051125148,78.28694887485199,0,正常
2024-02-25 18:40:00,2483.201,0.0,31.48,2,0.619,,,0,0.0,0.0,2483.343,0.5819999999985157,2,3263,0.782494004796163,2403.6823084735697,79.5186915264303,0,正常
2024-02-25 18:50:00,2483.391,0.0,31.69,0,0.541,,,0,0.0,0.0,2483.374,0.1859999999996944,2,3264,0.7827338129496403,2411.328578672141,72.06242132785928,0,正常
2024-02-25 19:00:00,2484.02,0.0,31.49,0,0.6441,,,0,0.0,0.0,2483.391,0.10200000000168075,2,3265,0.7829736211031175,2414.7377565603465,69.28224343965348,0,正常
2024-02-25 19:10:00,2483.343,0.0,31.44,0,0.6542,,,0,0.0,0.0,2484.02,3.7739999999994325,2,3266,0.7832134292565948,2420.864007701003,62.47899229899667,0,正常
2024-02-25 19:20:00,2484.057,0.0,31.2,3,0.5831,,,0,0.0,0.0,2484.057,0.22199999999884312,2,3267,0.7834532374100719,2416.202732554305,67.85426744569486,0,正常
2024-02-25 19:30:00,2484.284,3.0,34.16,2,0.5543,,,0,0.0,0.0,2484.284,1.362000000001899,2,3268,0.7836930455635491,2408.010313336252,76.27368666374832,0,正常
2024-02-25 19:40:00,2484.677,0.0,34.12,1,0.57,,,0,0.0,0.0,2484.596,1.8719999999993888,2,3269,0.7839328537170264,2409.5765392743438,75.10046072565638,0,正常
2024-02-25 19:50:00,2484.778,0.0,34.62,1,0.6719,,,0,0.0,0.0,2484.677,0.4860000000007858,2,3270,0.7841726618705036,2407.9532410966635,76.82475890333626,0,正常
2024-02-25 20:00:00,2484.596,0.0,34.68,2,0.5833,,,0,0.0,0.0,2484.778,0.6059999999979482,2,3271,0.7844124700239808,2405.0758271801924,79.52017281980761,0,正常
2024-02-25 20:10:00,2485.201,0.0,34.75,3,0.5301,,,0,0.0,0.0,2485.201,2.538000000001375,2,3272,0.7846522781774581,2400.918775747886,84.28222425211425,0,正常
2024-02-25 20:20:00,2485.326,0.0,34.48,2,0.567,,,0,0.0,0.0,2485.326,0.75,2,3273,0.7848920863309352,2403.420284224944,81.9057157750558,0,正常
2024-02-25 20:30:00,2485.733,0.0,34.35,1,0.6384,,,0,0.0,0.0,2485.733,2.4420000000009168,2,3274,0.7851318944844125,2403.705934784988,82.02706521501204,0,正常
2024-02-25 20:40:00,2485.939,0.0,34.27,3,0.5713,,,0,0.0,0.0,2485.939,1.2359999999980573,2,3275,0.7853717026378897,2400.814398457038,85.12460154296195,0,正常
2024-02-25 20:50:00,2486.219,0.0,34.77,3,0.5214,,,0,0.0,0.0,2486.012,0.43800000000192085,2,3276,0.7856115107913669,2398.020524022607,88.19847597739317,0,正常
2024-02-25 21:00:00,2486.767,0.0,34.34,0,0.6448,,,0,0.0,0.0,2486.219,1.2419999999992797,2,3277,0.7858513189448442,2403.1084801457523,83.65851985424752,0,正常
2024-02-25 21:10:00,2486.012,0.0,33.95,4,0.4839,,,0,0.0,0.0,2486.767,3.2879999999986467,2,3278,0.7860911270983213,2401.582726008139,84.42927399186101,0,正常
2024-02-25 21:20:00,2486.78,0.0,33.8,3,0.4466,,,0,0.0,0.0,2486.78,0.07800000000224827,2,3279,0.7863309352517985,2401.052736777437,85.72726322256312,0,正常
2024-02-25 21:30:00,2486.954,0.0,33.91,1,0.5671,,,0,0.0,0.0,2486.954,1.043999999999869,2,3280,0.7865707434052758,2401.863473637023,85.09052636297702,0,正常
2024-02-25 21:40:00,2487.456,0.0,33.75,4,0.686,,,0,0.0,0.0,2487.456,3.0119999999997162,2,3281,0.786810551558753,2400.128813656101,87.32718634389903,0,正常
2024-02-25 21:50:00,2489.649,0.0,33.9,0,0.6184,,,0,0.0,0.0,2487.564,0.6479999999983193,2,3282,0.7870503597122303,2406.2457398740653,83.4032601259346,0,正常
2024-02-25 22:00:00,2487.564,0.0,33.85,1,0.5934,,,0,0.0,0.0,2487.788,1.3440000000009604,2,3283,0.7872901678657074,2404.7466214730175,82.81737852698234,0,正常
2024-02-25 22:10:00,2487.788,0.0,33.9,4,0.6123,,,0,0.0,0.0,2488.586,4.787999999998647,2,3284,0.7875299760191846,2403.805757168233,83.98224283176705,0,正常
2024-02-25 22:20:00,2490.012,0.0,33.9,6,0.6473,,,0,0.0,0.0,2488.756,1.0200000000004366,2,3285,0.7877697841726619,2399.364900476587,90.64709952341309,0,正常
2024-02-25 22:30:00,2488.756,0.0,33.56,3,0.5064,,,0,0.0,0.0,2489.01,1.524000000002161,2,3286,0.7880095923261391,2398.8345108203816,89.92148917961822,0,正常
2024-02-25 22:40:00,2488.586,0.0,33.31,3,0.612,,,0,0.0,0.0,2489.053,0.25799999999799184,2,3287,0.7882494004796163,2401.033509092963,87.55249090703683,0,正常
2024-02-25 22:50:00,2489.01,0.0,33.14,3,0.5637,,,0,0.0,0.0,2489.546,2.957999999999629,2,3288,0.7884892086330936,2397.818205654574,91.19179434542639,0,正常
2024-02-25 23:00:00,2489.053,0.0,33.09,4,0.6337,,,0,0.0,0.0,2489.649,0.6180000000003929,2,3289,0.7887290167865707,2393.867614924149,95.18538507585072,0,正常
