dataset,row_index,column,issue,value
附件3_实验集,3071,a_降雨量_mm,缺失,
附件3_实验集,3075,a_降雨量_mm,缺失,
附件3_实验集,3079,a_降雨量_mm,缺失,
附件3_实验集,3103,a_降雨量_mm,缺失,
附件3_实验集,3115,a_降雨量_mm,缺失,
附件3_实验集,3120,a_降雨量_mm,缺失,
附件3_实验集,3133,a_降雨量_mm,缺失,
附件3_实验集,3145,a_降雨量_mm,缺失,
附件3_实验集,3149,a_降雨量_mm,缺失,
附件3_实验集,3164,a_降雨量_mm,缺失,
附件3_实验集,3200,a_降雨量_mm,缺失,
附件3_实验集,3214,a_降雨量_mm,缺失,
附件3_实验集,3237,a_降雨量_mm,缺失,
附件3_实验集,3238,a_降雨量_mm,缺失,
附件3_实验集,3241,a_降雨量_mm,缺失,
附件3_实验集,3249,a_降雨量_mm,缺失,
附件3_实验集,3258,a_降雨量_mm,缺失,
附件3_实验集,3268,a_降雨量_mm,缺失,
附件3_实验集,3288,a_降雨量_mm,缺失,
附件3_实验集,3290,a_降雨量_mm,缺失,
附件3_实验集,3351,a_降雨量_mm,缺失,
附件3_实验集,3355,a_降雨量_mm,缺失,
附件3_实验集,3359,a_降雨量_mm,缺失,
附件3_实验集,3393,a_降雨量_mm,缺失,
附件3_实验集,3397,a_降雨量_mm,缺失,
附件3_实验集,3399,a_降雨量_mm,缺失,
附件3_实验集,3405,a_降雨量_mm,缺失,
附件3_实验集,3424,a_降雨量_mm,缺失,
附件3_实验集,3444,a_降雨量_mm,缺失,
附件3_实验集,3451,a_降雨量_mm,缺失,
附件3_实验集,3454,a_降雨量_mm,缺失,
附件3_实验集,3457,a_降雨量_mm,缺失,
附件3_实验集,3498,a_降雨量_mm,缺失,
附件3_实验集,3513,a_降雨量_mm,缺失,
附件3_实验集,3535,a_降雨量_mm,缺失,
附件3_实验集,3549,a_降雨量_mm,缺失,
附件3_实验集,3550,a_降雨量_mm,缺失,
附件3_实验集,3610,a_降雨量_mm,缺失,
附件3_实验集,3659,a_降雨量_mm,缺失,
附件3_实验集,3686,a_降雨量_mm,缺失,
附件3_实验集,3698,a_降雨量_mm,缺失,
附件3_实验集,3743,a_降雨量_mm,缺失,
附件3_实验集,3750,a_降雨量_mm,缺失,
附件3_实验集,3777,a_降雨量_mm,缺失,
附件3_实验集,3802,a_降雨量_mm,缺失,
附件3_实验集,3831,a_降雨量_mm,缺失,
附件3_实验集,3902,a_降雨量_mm,缺失,
附件3_实验集,3914,a_降雨量_mm,缺失,
附件3_实验集,3919,a_降雨量_mm,缺失,
附件3_实验集,3960,a_降雨量_mm,缺失,
附件3_实验集,3964,a_降雨量_mm,缺失,
附件3_实验集,3993,a_降雨量_mm,缺失,
附件3_实验集,3999,a_降雨量_mm,缺失,
附件3_实验集,4016,a_降雨量_mm,缺失,
附件3_实验集,4045,a_降雨量_mm,缺失,
附件3_实验集,4048,a_降雨量_mm,缺失,
附件3_实验集,4051,a_降雨量_mm,缺失,
附件3_实验集,4057,a_降雨量_mm,缺失,
附件3_实验集,4090,a_降雨量_mm,缺失,
附件3_实验集,4103,a_降雨量_mm,缺失,
附件3_实验集,4105,a_降雨量_mm,缺失,
附件3_实验集,4108,a_降雨量_mm,缺失,
附件3_实验集,4118,a_降雨量_mm,缺失,
附件3_实验集,4129,a_降雨量_mm,缺失,
附件3_实验集,4156,a_降雨量_mm,缺失,
附件3_实验集,4175,a_降雨量_mm,缺失,
附件3_实验集,4189,a_降雨量_mm,缺失,
附件3_实验集,4224,a_降雨量_mm,缺失,
附件3_实验集,4292,a_降雨量_mm,缺失,
附件3_实验集,4316,a_降雨量_mm,缺失,
附件3_实验集,4320,a_降雨量_mm,缺失,
附件3_实验集,4391,a_降雨量_mm,缺失,
附件3_实验集,4393,a_降雨量_mm,缺失,
附件3_实验集,4401,a_降雨量_mm,缺失,
附件3_实验集,4454,a_降雨量_mm,缺失,
附件3_实验集,4456,a_降雨量_mm,缺失,
附件3_实验集,4459,a_降雨量_mm,缺失,
附件3_实验集,4528,a_降雨量_mm,缺失,
附件3_实验集,4570,a_降雨量_mm,缺失,
附件3_实验集,4579,a_降雨量_mm,缺失,
附件3_实验集,4588,a_降雨量_mm,缺失,
附件3_实验集,4590,a_降雨量_mm,缺失,
附件3_实验集,4609,a_降雨量_mm,缺失,
附件3_实验集,4632,a_降雨量_mm,缺失,
附件3_实验集,4633,a_降雨量_mm,缺失,
附件3_实验集,4642,a_降雨量_mm,缺失,
附件3_实验集,4741,a_降雨量_mm,缺失,
附件3_实验集,4744,a_降雨量_mm,缺失,
附件3_实验集,4748,a_降雨量_mm,缺失,
附件3_实验集,4772,a_降雨量_mm,缺失,
附件3_实验集,4794,a_降雨量_mm,缺失,
附件3_实验集,4834,a_降雨量_mm,缺失,
附件3_实验集,4861,a_降雨量_mm,缺失,
附件3_实验集,4879,a_降雨量_mm,缺失,
附件3_实验集,4884,a_降雨量_mm,缺失,
附件3_实验集,4907,a_降雨量_mm,缺失,
附件3_实验集,4936,a_降雨量_mm,缺失,
附件3_实验集,4956,a_降雨量_mm,缺失,
附件3_实验集,5,b_孔隙水压力_kPa,缺失,
附件3_实验集,60,b_孔隙水压力_kPa,缺失,
附件3_实验集,82,b_孔隙水压力_kPa,缺失,
附件3_实验集,123,b_孔隙水压力_kPa,缺失,
附件3_实验集,134,b_孔隙水压力_kPa,缺失,
附件3_实验集,148,b_孔隙水压力_kPa,缺失,
附件3_实验集,181,b_孔隙水压力_kPa,缺失,
附件3_实验集,186,b_孔隙水压力_kPa,缺失,
附件3_实验集,207,b_孔隙水压力_kPa,缺失,
附件3_实验集,208,b_孔隙水压力_kPa,缺失,
附件3_实验集,216,b_孔隙水压力_kPa,缺失,
附件3_实验集,234,b_孔隙水压力_kPa,缺失,
附件3_实验集,285,b_孔隙水压力_kPa,缺失,
附件3_实验集,287,b_孔隙水压力_kPa,缺失,
附件3_实验集,289,b_孔隙水压力_kPa,缺失,
附件3_实验集,299,b_孔隙水压力_kPa,缺失,
附件3_实验集,308,b_孔隙水压力_kPa,缺失,
附件3_实验集,324,b_孔隙水压力_kPa,缺失,
附件3_实验集,347,b_孔隙水压力_kPa,缺失,
附件3_实验集,393,b_孔隙水压力_kPa,缺失,
附件3_实验集,433,b_孔隙水压力_kPa,缺失,
附件3_实验集,440,b_孔隙水压力_kPa,缺失,
附件3_实验集,461,b_孔隙水压力_kPa,缺失,
附件3_实验集,547,b_孔隙水压力_kPa,缺失,
附件3_实验集,556,b_孔隙水压力_kPa,缺失,
附件3_实验集,560,b_孔隙水压力_kPa,缺失,
附件3_实验集,576,b_孔隙水压力_kPa,缺失,
附件3_实验集,601,b_孔隙水压力_kPa,缺失,
附件3_实验集,618,b_孔隙水压力_kPa,缺失,
附件3_实验集,637,b_孔隙水压力_kPa,缺失,
附件3_实验集,643,b_孔隙水压力_kPa,缺失,
附件3_实验集,646,b_孔隙水压力_kPa,缺失,
附件3_实验集,651,b_孔隙水压力_kPa,缺失,
附件3_实验集,655,b_孔隙水压力_kPa,缺失,
附件3_实验集,661,b_孔隙水压力_kPa,缺失,
附件3_实验集,666,b_孔隙水压力_kPa,缺失,
附件3_实验集,690,b_孔隙水压力_kPa,缺失,
附件3_实验集,809,b_孔隙水压力_kPa,缺失,
附件3_实验集,821,b_孔隙水压力_kPa,缺失,
附件3_实验集,846,b_孔隙水压力_kPa,缺失,
附件3_实验集,852,b_孔隙水压力_kPa,缺失,
附件3_实验集,853,b_孔隙水压力_kPa,缺失,
附件3_实验集,855,b_孔隙水压力_kPa,缺失,
附件3_实验集,862,b_孔隙水压力_kPa,缺失,
附件3_实验集,904,b_孔隙水压力_kPa,缺失,
附件3_实验集,907,b_孔隙水压力_kPa,缺失,
附件3_实验集,914,b_孔隙水压力_kPa,缺失,
附件3_实验集,959,b_孔隙水压力_kPa,缺失,
附件3_实验集,961,b_孔隙水压力_kPa,缺失,
附件3_实验集,964,b_孔隙水压力_kPa,缺失,
附件3_实验集,968,b_孔隙水压力_kPa,缺失,
附件3_实验集,1025,b_孔隙水压力_kPa,缺失,
附件3_实验集,1034,b_孔隙水压力_kPa,缺失,
附件3_实验集,1100,b_孔隙水压力_kPa,缺失,
附件3_实验集,1110,b_孔隙水压力_kPa,缺失,
附件3_实验集,1113,b_孔隙水压力_kPa,缺失,
附件3_实验集,1158,b_孔隙水压力_kPa,缺失,
附件3_实验集,1168,b_孔隙水压力_kPa,缺失,
附件3_实验集,1183,b_孔隙水压力_kPa,缺失,
附件3_实验集,1190,b_孔隙水压力_kPa,缺失,
附件3_实验集,1210,b_孔隙水压力_kPa,缺失,
附件3_实验集,1235,b_孔隙水压力_kPa,缺失,
附件3_实验集,1245,b_孔隙水压力_kPa,缺失,
附件3_实验集,1247,b_孔隙水压力_kPa,缺失,
附件3_实验集,1257,b_孔隙水压力_kPa,缺失,
附件3_实验集,1264,b_孔隙水压力_kPa,缺失,
附件3_实验集,1302,b_孔隙水压力_kPa,缺失,
附件3_实验集,1321,b_孔隙水压力_kPa,缺失,
附件3_实验集,1343,b_孔隙水压力_kPa,缺失,
附件3_实验集,1358,b_孔隙水压力_kPa,缺失,
附件3_实验集,1359,b_孔隙水压力_kPa,缺失,
附件3_实验集,1362,b_孔隙水压力_kPa,缺失,
附件3_实验集,1374,b_孔隙水压力_kPa,缺失,
附件3_实验集,1391,b_孔隙水压力_kPa,缺失,
附件3_实验集,1395,b_孔隙水压力_kPa,缺失,
附件3_实验集,1418,b_孔隙水压力_kPa,缺失,
附件3_实验集,1427,b_孔隙水压力_kPa,缺失,
附件3_实验集,1432,b_孔隙水压力_kPa,缺失,
附件3_实验集,1445,b_孔隙水压力_kPa,缺失,
附件3_实验集,1474,b_孔隙水压力_kPa,缺失,
附件3_实验集,1493,b_孔隙水压力_kPa,缺失,
附件3_实验集,1494,b_孔隙水压力_kPa,缺失,
附件3_实验集,1505,b_孔隙水压力_kPa,缺失,
附件3_实验集,1510,b_孔隙水压力_kPa,缺失,
附件3_实验集,1543,b_孔隙水压力_kPa,缺失,
附件3_实验集,1554,b_孔隙水压力_kPa,缺失,
附件3_实验集,1565,b_孔隙水压力_kPa,缺失,
附件3_实验集,1581,b_孔隙水压力_kPa,缺失,
附件3_实验集,1612,b_孔隙水压力_kPa,缺失,
附件3_实验集,1662,b_孔隙水压力_kPa,缺失,
附件3_实验集,1723,b_孔隙水压力_kPa,缺失,
附件3_实验集,1741,b_孔隙水压力_kPa,缺失,
附件3_实验集,1758,b_孔隙水压力_kPa,缺失,
附件3_实验集,1769,b_孔隙水压力_kPa,缺失,
附件3_实验集,1771,b_孔隙水压力_kPa,缺失,
附件3_实验集,1781,b_孔隙水压力_kPa,缺失,
附件3_实验集,1848,b_孔隙水压力_kPa,缺失,
附件3_实验集,1852,b_孔隙水压力_kPa,缺失,
附件3_实验集,1871,b_孔隙水压力_kPa,缺失,
附件3_实验集,1891,b_孔隙水压力_kPa,缺失,
附件3_实验集,1894,b_孔隙水压力_kPa,缺失,
附件3_实验集,1906,b_孔隙水压力_kPa,缺失,
附件3_实验集,1913,b_孔隙水压力_kPa,缺失,
附件3_实验集,1918,b_孔隙水压力_kPa,缺失,
附件3_实验集,1924,b_孔隙水压力_kPa,缺失,
附件3_实验集,1926,b_孔隙水压力_kPa,缺失,
附件3_实验集,1986,b_孔隙水压力_kPa,缺失,
附件3_实验集,2001,b_孔隙水压力_kPa,缺失,
附件3_实验集,2010,b_孔隙水压力_kPa,缺失,
附件3_实验集,2022,b_孔隙水压力_kPa,缺失,
附件3_实验集,2029,b_孔隙水压力_kPa,缺失,
附件3_实验集,2043,b_孔隙水压力_kPa,缺失,
附件3_实验集,2052,b_孔隙水压力_kPa,缺失,
附件3_实验集,2057,b_孔隙水压力_kPa,缺失,
附件3_实验集,2063,b_孔隙水压力_kPa,缺失,
附件3_实验集,2121,b_孔隙水压力_kPa,缺失,
附件3_实验集,2124,b_孔隙水压力_kPa,缺失,
附件3_实验集,2163,b_孔隙水压力_kPa,缺失,
附件3_实验集,2166,b_孔隙水压力_kPa,缺失,
附件3_实验集,2185,b_孔隙水压力_kPa,缺失,
附件3_实验集,2212,b_孔隙水压力_kPa,缺失,
附件3_实验集,2219,b_孔隙水压力_kPa,缺失,
附件3_实验集,2235,b_孔隙水压力_kPa,缺失,
附件3_实验集,2272,b_孔隙水压力_kPa,缺失,
附件3_实验集,2302,b_孔隙水压力_kPa,缺失,
附件3_实验集,2304,b_孔隙水压力_kPa,缺失,
附件3_实验集,2346,b_孔隙水压力_kPa,缺失,
附件3_实验集,2350,b_孔隙水压力_kPa,缺失,
附件3_实验集,2416,b_孔隙水压力_kPa,缺失,
附件3_实验集,2439,b_孔隙水压力_kPa,缺失,
附件3_实验集,2440,b_孔隙水压力_kPa,缺失,
附件3_实验集,2479,b_孔隙水压力_kPa,缺失,
附件3_实验集,2521,b_孔隙水压力_kPa,缺失,
附件3_实验集,2538,b_孔隙水压力_kPa,缺失,
附件3_实验集,2577,b_孔隙水压力_kPa,缺失,
附件3_实验集,2596,b_孔隙水压力_kPa,缺失,
附件3_实验集,2621,b_孔隙水压力_kPa,缺失,
附件3_实验集,2641,b_孔隙水压力_kPa,缺失,
附件3_实验集,2645,b_孔隙水压力_kPa,缺失,
附件3_实验集,2653,b_孔隙水压力_kPa,缺失,
附件3_实验集,2665,b_孔隙水压力_kPa,缺失,
附件3_实验集,2714,b_孔隙水压力_kPa,缺失,
附件3_实验集,2753,b_孔隙水压力_kPa,缺失,
附件3_实验集,2764,b_孔隙水压力_kPa,缺失,
附件3_实验集,2767,b_孔隙水压力_kPa,缺失,
附件3_实验集,2769,b_孔隙水压力_kPa,缺失,
附件3_实验集,2773,b_孔隙水压力_kPa,缺失,
附件3_实验集,2804,b_孔隙水压力_kPa,缺失,
附件3_实验集,2863,b_孔隙水压力_kPa,缺失,
附件3_实验集,2888,b_孔隙水压力_kPa,缺失,
附件3_实验集,2908,b_孔隙水压力_kPa,缺失,
附件3_实验集,2925,b_孔隙水压力_kPa,缺失,
附件3_实验集,2927,b_孔隙水压力_kPa,缺失,
附件3_实验集,2932,b_孔隙水压力_kPa,缺失,
附件3_实验集,2954,b_孔隙水压力_kPa,缺失,
附件3_实验集,2958,b_孔隙水压力_kPa,缺失,
附件3_实验集,2968,b_孔隙水压力_kPa,缺失,
附件3_实验集,2973,b_孔隙水压力_kPa,缺失,
附件3_实验集,3057,b_孔隙水压力_kPa,缺失,
附件3_实验集,3091,b_孔隙水压力_kPa,缺失,
附件3_实验集,3106,b_孔隙水压力_kPa,缺失,
附件3_实验集,3112,b_孔隙水压力_kPa,缺失,
附件3_实验集,3128,b_孔隙水压力_kPa,缺失,
附件3_实验集,3147,b_孔隙水压力_kPa,缺失,
附件3_实验集,3177,b_孔隙水压力_kPa,缺失,
附件3_实验集,3214,b_孔隙水压力_kPa,缺失,
附件3_实验集,3218,b_孔隙水压力_kPa,缺失,
附件3_实验集,3220,b_孔隙水压力_kPa,缺失,
附件3_实验集,3230,b_孔隙水压力_kPa,缺失,
附件3_实验集,3295,b_孔隙水压力_kPa,缺失,
附件3_实验集,3323,b_孔隙水压力_kPa,缺失,
附件3_实验集,3375,b_孔隙水压力_kPa,缺失,
附件3_实验集,3398,b_孔隙水压力_kPa,缺失,
附件3_实验集,3399,b_孔隙水压力_kPa,缺失,
附件3_实验集,3411,b_孔隙水压力_kPa,缺失,
附件3_实验集,3412,b_孔隙水压力_kPa,缺失,
附件3_实验集,3445,b_孔隙水压力_kPa,缺失,
附件3_实验集,3456,b_孔隙水压力_kPa,缺失,
附件3_实验集,3457,b_孔隙水压力_kPa,缺失,
附件3_实验集,3462,b_孔隙水压力_kPa,缺失,
附件3_实验集,3484,b_孔隙水压力_kPa,缺失,
附件3_实验集,3489,b_孔隙水压力_kPa,缺失,
附件3_实验集,3496,b_孔隙水压力_kPa,缺失,
附件3_实验集,3506,b_孔隙水压力_kPa,缺失,
附件3_实验集,3508,b_孔隙水压力_kPa,缺失,
附件3_实验集,3511,b_孔隙水压力_kPa,缺失,
附件3_实验集,3514,b_孔隙水压力_kPa,缺失,
附件3_实验集,3530,b_孔隙水压力_kPa,缺失,
附件3_实验集,3545,b_孔隙水压力_kPa,缺失,
附件3_实验集,3555,b_孔隙水压力_kPa,缺失,
附件3_实验集,3559,b_孔隙水压力_kPa,缺失,
附件3_实验集,3562,b_孔隙水压力_kPa,缺失,
附件3_实验集,3594,b_孔隙水压力_kPa,缺失,
附件3_实验集,3595,b_孔隙水压力_kPa,缺失,
附件3_实验集,3639,b_孔隙水压力_kPa,缺失,
附件3_实验集,3670,b_孔隙水压力_kPa,缺失,
附件3_实验集,3672,b_孔隙水压力_kPa,缺失,
附件3_实验集,3673,b_孔隙水压力_kPa,缺失,
附件3_实验集,3686,b_孔隙水压力_kPa,缺失,
附件3_实验集,3693,b_孔隙水压力_kPa,缺失,
附件3_实验集,3729,b_孔隙水压力_kPa,缺失,
附件3_实验集,3755,b_孔隙水压力_kPa,缺失,
附件3_实验集,3767,b_孔隙水压力_kPa,缺失,
附件3_实验集,3776,b_孔隙水压力_kPa,缺失,
附件3_实验集,3778,b_孔隙水压力_kPa,缺失,
附件3_实验集,3792,b_孔隙水压力_kPa,缺失,
附件3_实验集,3831,b_孔隙水压力_kPa,缺失,
附件3_实验集,3863,b_孔隙水压力_kPa,缺失,
附件3_实验集,3865,b_孔隙水压力_kPa,缺失,
附件3_实验集,3929,b_孔隙水压力_kPa,缺失,
附件3_实验集,3941,b_孔隙水压力_kPa,缺失,
附件3_实验集,3973,b_孔隙水压力_kPa,缺失,
附件3_实验集,3986,b_孔隙水压力_kPa,缺失,
附件3_实验集,4024,b_孔隙水压力_kPa,缺失,
附件3_实验集,4042,b_孔隙水压力_kPa,缺失,
附件3_实验集,4062,b_孔隙水压力_kPa,缺失,
附件3_实验集,4086,b_孔隙水压力_kPa,缺失,
附件3_实验集,4117,b_孔隙水压力_kPa,缺失,
附件3_实验集,4138,b_孔隙水压力_kPa,缺失,
附件3_实验集,4144,b_孔隙水压力_kPa,缺失,
附件3_实验集,4166,b_孔隙水压力_kPa,缺失,
附件3_实验集,4171,b_孔隙水压力_kPa,缺失,
附件3_实验集,4204,b_孔隙水压力_kPa,缺失,
附件3_实验集,4213,b_孔隙水压力_kPa,缺失,
附件3_实验集,4233,b_孔隙水压力_kPa,缺失,
附件3_实验集,4247,b_孔隙水压力_kPa,缺失,
附件3_实验集,4314,b_孔隙水压力_kPa,缺失,
附件3_实验集,4323,b_孔隙水压力_kPa,缺失,
附件3_实验集,4324,b_孔隙水压力_kPa,缺失,
附件3_实验集,4333,b_孔隙水压力_kPa,缺失,
附件3_实验集,4337,b_孔隙水压力_kPa,缺失,
附件3_实验集,4353,b_孔隙水压力_kPa,缺失,
附件3_实验集,4373,b_孔隙水压力_kPa,缺失,
附件3_实验集,4377,b_孔隙水压力_kPa,缺失,
附件3_实验集,4404,b_孔隙水压力_kPa,缺失,
附件3_实验集,4422,b_孔隙水压力_kPa,缺失,
附件3_实验集,4424,b_孔隙水压力_kPa,缺失,
附件3_实验集,4428,b_孔隙水压力_kPa,缺失,
附件3_实验集,4462,b_孔隙水压力_kPa,缺失,
附件3_实验集,4471,b_孔隙水压力_kPa,缺失,
附件3_实验集,4479,b_孔隙水压力_kPa,缺失,
附件3_实验集,4489,b_孔隙水压力_kPa,缺失,
附件3_实验集,4495,b_孔隙水压力_kPa,缺失,
附件3_实验集,4520,b_孔隙水压力_kPa,缺失,
附件3_实验集,4525,b_孔隙水压力_kPa,缺失,
附件3_实验集,4578,b_孔隙水压力_kPa,缺失,
附件3_实验集,4581,b_孔隙水压力_kPa,缺失,
附件3_实验集,4600,b_孔隙水压力_kPa,缺失,
附件3_实验集,4628,b_孔隙水压力_kPa,缺失,
附件3_实验集,4656,b_孔隙水压力_kPa,缺失,
附件3_实验集,4659,b_孔隙水压力_kPa,缺失,
附件3_实验集,4696,b_孔隙水压力_kPa,缺失,
附件3_实验集,4724,b_孔隙水压力_kPa,缺失,
附件3_实验集,4731,b_孔隙水压力_kPa,缺失,
附件3_实验集,4736,b_孔隙水压力_kPa,缺失,
附件3_实验集,4737,b_孔隙水压力_kPa,缺失,
附件3_实验集,4790,b_孔隙水压力_kPa,缺失,
附件3_实验集,4813,b_孔隙水压力_kPa,缺失,
附件3_实验集,4906,b_孔隙水压力_kPa,缺失,
附件3_实验集,4920,b_孔隙水压力_kPa,缺失,
附件3_实验集,4926,b_孔隙水压力_kPa,缺失,
附件3_实验集,4952,b_孔隙水压力_kPa,缺失,
附件3_实验集,4954,b_孔隙水压力_kPa,缺失,
附件3_实验集,4956,b_孔隙水压力_kPa,缺失,
附件3_实验集,4959,b_孔隙水压力_kPa,缺失,
附件3_实验集,4966,b_孔隙水压力_kPa,缺失,
附件3_实验集,4990,b_孔隙水压力_kPa,缺失,
附件3_实验集,4995,b_孔隙水压力_kPa,缺失,
附件3_实验集,10,c_微震事件数,缺失,
附件3_实验集,13,c_微震事件数,缺失,
附件3_实验集,22,c_微震事件数,缺失,
附件3_实验集,23,c_微震事件数,缺失,
附件3_实验集,67,c_微震事件数,缺失,
附件3_实验集,90,c_微震事件数,缺失,
附件3_实验集,166,c_微震事件数,缺失,
附件3_实验集,214,c_微震事件数,缺失,
附件3_实验集,248,c_微震事件数,缺失,
附件3_实验集,280,c_微震事件数,缺失,
附件3_实验集,284,c_微震事件数,缺失,
附件3_实验集,287,c_微震事件数,缺失,
附件3_实验集,313,c_微震事件数,缺失,
附件3_实验集,325,c_微震事件数,缺失,
附件3_实验集,348,c_微震事件数,缺失,
附件3_实验集,354,c_微震事件数,缺失,
附件3_实验集,357,c_微震事件数,缺失,
附件3_实验集,366,c_微震事件数,缺失,
附件3_实验集,368,c_微震事件数,缺失,
附件3_实验集,398,c_微震事件数,缺失,
附件3_实验集,444,c_微震事件数,缺失,
附件3_实验集,523,c_微震事件数,缺失,
附件3_实验集,565,c_微震事件数,缺失,
附件3_实验集,577,c_微震事件数,缺失,
附件3_实验集,591,c_微震事件数,缺失,
附件3_实验集,655,c_微震事件数,缺失,
附件3_实验集,705,c_微震事件数,缺失,
附件3_实验集,715,c_微震事件数,缺失,
附件3_实验集,801,c_微震事件数,缺失,
附件3_实验集,802,c_微震事件数,缺失,
附件3_实验集,806,c_微震事件数,缺失,
附件3_实验集,810,c_微震事件数,缺失,
附件3_实验集,811,c_微震事件数,缺失,
附件3_实验集,815,c_微震事件数,缺失,
附件3_实验集,821,c_微震事件数,缺失,
附件3_实验集,840,c_微震事件数,缺失,
附件3_实验集,928,c_微震事件数,缺失,
附件3_实验集,940,c_微震事件数,缺失,
附件3_实验集,945,c_微震事件数,缺失,
附件3_实验集,959,c_微震事件数,缺失,
附件3_实验集,994,c_微震事件数,缺失,
附件3_实验集,1028,c_微震事件数,缺失,
附件3_实验集,1041,c_微震事件数,缺失,
附件3_实验集,1095,c_微震事件数,缺失,
附件3_实验集,1099,c_微震事件数,缺失,
附件3_实验集,1141,c_微震事件数,缺失,
附件3_实验集,1145,c_微震事件数,缺失,
附件3_实验集,1148,c_微震事件数,缺失,
附件3_实验集,1297,c_微震事件数,缺失,
附件3_实验集,1327,c_微震事件数,缺失,
附件3_实验集,1338,c_微震事件数,缺失,
附件3_实验集,1379,c_微震事件数,缺失,
附件3_实验集,1407,c_微震事件数,缺失,
附件3_实验集,1447,c_微震事件数,缺失,
附件3_实验集,1463,c_微震事件数,缺失,
附件3_实验集,1466,c_微震事件数,缺失,
附件3_实验集,1506,c_微震事件数,缺失,
附件3_实验集,1534,c_微震事件数,缺失,
附件3_实验集,1615,c_微震事件数,缺失,
附件3_实验集,1616,c_微震事件数,缺失,
附件3_实验集,1619,c_微震事件数,缺失,
附件3_实验集,1621,c_微震事件数,缺失,
附件3_实验集,1636,c_微震事件数,缺失,
附件3_实验集,1688,c_微震事件数,缺失,
附件3_实验集,1690,c_微震事件数,缺失,
附件3_实验集,1708,c_微震事件数,缺失,
附件3_实验集,1728,c_微震事件数,缺失,
附件3_实验集,1736,c_微震事件数,缺失,
附件3_实验集,1739,c_微震事件数,缺失,
附件3_实验集,1759,c_微震事件数,缺失,
附件3_实验集,1793,c_微震事件数,缺失,
附件3_实验集,1802,c_微震事件数,缺失,
附件3_实验集,1819,c_微震事件数,缺失,
附件3_实验集,1856,c_微震事件数,缺失,
附件3_实验集,1860,c_微震事件数,缺失,
附件3_实验集,1863,c_微震事件数,缺失,
附件3_实验集,1872,c_微震事件数,缺失,
附件3_实验集,1874,c_微震事件数,缺失,
附件3_实验集,1913,c_微震事件数,缺失,
附件3_实验集,1943,c_微震事件数,缺失,
附件3_实验集,1978,c_微震事件数,缺失,
附件3_实验集,2020,c_微震事件数,缺失,
附件3_实验集,2025,c_微震事件数,缺失,
附件3_实验集,2059,c_微震事件数,缺失,
附件3_实验集,2093,c_微震事件数,缺失,
附件3_实验集,2205,c_微震事件数,缺失,
附件3_实验集,2220,c_微震事件数,缺失,
附件3_实验集,2229,c_微震事件数,缺失,
附件3_实验集,2230,c_微震事件数,缺失,
附件3_实验集,2303,c_微震事件数,缺失,
附件3_实验集,2338,c_微震事件数,缺失,
附件3_实验集,2369,c_微震事件数,缺失,
附件3_实验集,2377,c_微震事件数,缺失,
附件3_实验集,2388,c_微震事件数,缺失,
附件3_实验集,2391,c_微震事件数,缺失,
附件3_实验集,2407,c_微震事件数,缺失,
附件3_实验集,2422,c_微震事件数,缺失,
附件3_实验集,2423,c_微震事件数,缺失,
附件3_实验集,2440,c_微震事件数,缺失,
附件3_实验集,2445,c_微震事件数,缺失,
附件3_实验集,2452,c_微震事件数,缺失,
附件3_实验集,2493,c_微震事件数,缺失,
附件3_实验集,2500,c_微震事件数,缺失,
附件3_实验集,2501,c_微震事件数,缺失,
附件3_实验集,2508,c_微震事件数,缺失,
附件3_实验集,2564,c_微震事件数,缺失,
附件3_实验集,2588,c_微震事件数,缺失,
附件3_实验集,2596,c_微震事件数,缺失,
附件3_实验集,2618,c_微震事件数,缺失,
附件3_实验集,2631,c_微震事件数,缺失,
附件3_实验集,2635,c_微震事件数,缺失,
附件3_实验集,2643,c_微震事件数,缺失,
附件3_实验集,2645,c_微震事件数,缺失,
附件3_实验集,2649,c_微震事件数,缺失,
附件3_实验集,2669,c_微震事件数,缺失,
附件3_实验集,2685,c_微震事件数,缺失,
附件3_实验集,2716,c_微震事件数,缺失,
附件3_实验集,2720,c_微震事件数,缺失,
附件3_实验集,2721,c_微震事件数,缺失,
附件3_实验集,2749,c_微震事件数,缺失,
附件3_实验集,2752,c_微震事件数,缺失,
附件3_实验集,2754,c_微震事件数,缺失,
附件3_实验集,2763,c_微震事件数,缺失,
附件3_实验集,2766,c_微震事件数,缺失,
附件3_实验集,2788,c_微震事件数,缺失,
附件3_实验集,2836,c_微震事件数,缺失,
附件3_实验集,2882,c_微震事件数,缺失,
附件3_实验集,2890,c_微震事件数,缺失,
附件3_实验集,2933,c_微震事件数,缺失,
附件3_实验集,2952,c_微震事件数,缺失,
附件3_实验集,2970,c_微震事件数,缺失,
附件3_实验集,2972,c_微震事件数,缺失,
附件3_实验集,3011,c_微震事件数,缺失,
附件3_实验集,3020,c_微震事件数,缺失,
附件3_实验集,3075,c_微震事件数,缺失,
附件3_实验集,3112,c_微震事件数,缺失,
附件3_实验集,3113,c_微震事件数,缺失,
附件3_实验集,3114,c_微震事件数,缺失,
附件3_实验集,3115,c_微震事件数,缺失,
附件3_实验集,3142,c_微震事件数,缺失,
附件3_实验集,3143,c_微震事件数,缺失,
附件3_实验集,3156,c_微震事件数,缺失,
附件3_实验集,3169,c_微震事件数,缺失,
附件3_实验集,3184,c_微震事件数,缺失,
附件3_实验集,3187,c_微震事件数,缺失,
